"cond_open","cond_close","stop_loss","profit","deals"
-1.2,0.3,-30,"88.98",101
-1.2,0.4,-10,"15.82",104
-1.2,0.4,-20,"28.37",103
-1.2,0.4,-30,"99.30",100
-1.2,0.5,-10,"16.46",95
-1.2,0.5,-20,"29.08",94
-1.2,0.5,-30,"100.40",91
-1.2,0.6,-10,"24.62",97
-1.2,0.6,-20,"38.13",96
-1.2,0.6,-30,"114.45",93
-1.2,0.7,-10,"-4.05",90
-1.2,0.7,-20,"12.87",84
-1.2,0.7,-30,"104.75",78
-1.2,0.8,-10,"-2.40",79
-1.2,0.8,-20,"5.46",74
-1.2,0.8,-30,"91.31",68
-1.2,0.9,-10,"-6.88",76
-1.2,0.9,-20,"7.73",69
-1.2,0.9,-30,"95.67",63
-1.2,1,-10,"-4.32",72
-1.2,1,-20,"10.07",65
-1.2,1,-30,"99.67",59
-1.2,1.1,-10,"-0.86",71
-1.2,1.1,-20,"13.49",64
-1.2,1.1,-30,"105.56",58
-1.2,1.2,-10,"-4.45",66
-1.2,1.2,-20,"8.88",59
-1.2,1.2,-30,"97.22",53
-1.2,1.3,-10,"-16.21",62
-1.2,1.3,-20,"-14.31",54
-1.2,1.3,-30,"45.93",47
-1.2,1.4,-10,"-14.38",62
-1.2,1.4,-20,"-12.75",54
-1.2,1.4,-30,"48.38",47
-1.2,1.5,-10,"-31.76",63
-1.2,1.5,-20,"-19.06",44
-1.2,1.5,-30,"36.52",37
-1.2,1.6,-10,"-30.08",61
-1.2,1.6,-20,"-17.57",43
-1.2,1.6,-30,"38.52",36
-1.2,1.7,-10,"-29.90",55
-1.2,1.7,-20,"-23.85",38
-1.2,1.7,-30,"27.68",31
-1.2,1.8,-10,"-29.68",53
-1.2,1.8,-20,"-24.72",36
-1.2,1.8,-30,"26.09",29
-1.2,1.9,-10,"-28.33",52
-1.2,1.9,-20,"-24.12",35
-1.2,1.9,-30,"29.02",29
-1.2,2,-10,"-26.31",52
-1.2,2,-20,"-22.97",35
-1.2,2,-30,"31.08",29
-1.2,2.1,-10,"-9.01",50
-1.2,2.1,-20,"8.69",38
-1.2,2.1,-30,"61.86",37
-1.2,2.2,-10,"-20.09",47
-1.2,2.2,-20,"8.85",37
-1.2,2.2,-30,"62.13",36
-1.2,2.3,-10,"-18.64",47
-1.2,2.3,-20,"10.69",37
-1.2,2.3,-30,"64.87",36
-1.2,2.4,-10,"-31.77",42
-1.2,2.4,-20,"-2.05",32
-1.2,2.4,-30,"31.79",25
-1.2,2.5,-10,"-29.74",41
-1.2,2.5,-20,"0.51",31
-1.2,2.5,-30,"30.90",24
-1.2,2.6,-10,"-27.73",41
-1.2,2.6,-20,"2.28",31
-1.2,2.6,-30,"33.78",24
-1.2,2.7,-10,"-35.33",39
-1.2,2.7,-20,"-16.46",29
-1.2,2.7,-30,"-0.48",23
-1.2,2.8,-10,"-34.03",39
-1.2,2.8,-20,"-15.31",29
-1.2,2.8,-30,"6.49",25
-1.2,2.9,-10,"-32.78",39
-1.2,2.9,-20,"-13.88",29
-1.2,2.9,-30,"8.32",25
-1.2,3,-10,"-31.35",39
-1.2,3,-20,"-12.40",29
-1.2,3,-30,"10.22",25
-1.1,0.1,-10,"1.29",132
-1.1,0.1,-20,"12.00",131
-1.1,0.1,-30,"69.59",128
-1.1,0.2,-10,"9.93",129
-1.1,0.2,-20,"21.85",128
-1.1,0.2,-30,"83.81",125
-1.1,0.3,-10,"8.24",122
-1.1,0.3,-20,"30.38",120
-1.1,0.3,-30,"102.43",117
-1.1,0.4,-10,"25.63",121
-1.1,0.4,-20,"39.25",120
-1.1,0.4,-30,"116.19",117
-1.1,0.5,-10,"29.47",112
-1.1,0.5,-20,"43.50",111
-1.1,0.5,-30,"122.80",108
-1.1,0.6,-10,"40.77",114
-1.1,0.6,-20,"56.02",113
-1.1,0.6,-30,"142.24",110
-1.1,0.7,-10,"9.97",106
-1.1,0.7,-20,"29.36",100
-1.1,0.7,-30,"131.57",92
-1.1,0.8,-10,"12.09",95
-1.1,0.8,-20,"21.01",90
-1.1,0.8,-30,"118.32",83
-1.1,0.9,-10,"6.17",89
-1.1,0.9,-20,"22.71",82
-1.1,0.9,-30,"121.67",75
-1.1,1,-10,"8.66",85
-1.1,1,-20,"24.89",78
-1.1,1,-30,"124.99",71
-1.1,1.1,-10,"11.57",83
-1.1,1.1,-20,"27.61",76
-1.1,1.1,-30,"129.25",69
-1.1,1.2,-10,"8.65",78
-1.1,1.2,-20,"23.71",71
-1.1,1.2,-30,"122.25",64
-1.1,1.3,-10,"-5.61",73
-1.1,1.3,-20,"-3.47",65
-1.1,1.3,-30,"62.85",57
-1.1,1.4,-10,"-2.29",73
-1.1,1.4,-20,"-0.41",65
-1.1,1.4,-30,"67.50",57
-1.1,1.5,-10,"-25.22",66
-1.1,1.5,-20,"-21.44",45
-1.1,1.5,-30,"32.55",38
-1.1,1.6,-10,"-22.45",64
-1.1,1.6,-20,"-19.24",44
-1.1,1.6,-30,"35.59",37
-1.1,1.7,-10,"-25.12",60
-1.1,1.7,-20,"-21.78",40
-1.1,1.7,-30,"31.00",33
-1.1,1.8,-10,"-28.36",56
-1.1,1.8,-20,"-27.33",35
-1.1,1.8,-30,"23.98",28
-1.1,1.9,-10,"-26.67",55
-1.1,1.9,-20,"-26.45",34
-1.1,1.9,-30,"27.36",28
-1.1,2,-10,"-24.04",55
-1.1,2,-20,"-24.97",34
-1.1,2,-30,"29.50",28
-1.1,2.1,-10,"-24.29",52
-1.1,2.1,-20,"-20.95",34
-1.1,2.1,-30,"33.98",28
-1.1,2.2,-10,"-33.61",49
-1.1,2.2,-20,"-19.87",34
-1.1,2.2,-30,"35.98",28
-1.1,2.3,-10,"-32.50",49
-1.1,2.3,-20,"-19.36",34
-1.1,2.3,-30,"36.15",28
-1.1,2.4,-10,"-30.75",49
-1.1,2.4,-20,"-17.82",34
-1.1,2.4,-30,"38.97",28
-1.1,2.5,-10,"-28.37",48
-1.1,2.5,-20,"-15.45",33
-1.1,2.5,-30,"39.10",27
-1.1,2.6,-10,"-25.90",48
-1.1,2.6,-20,"-13.53",33
-1.1,2.6,-30,"42.24",27
-1.1,2.7,-10,"-24.16",47
-1.1,2.7,-20,"-12.14",32
-1.1,2.7,-30,"43.65",26
-1.1,2.8,-10,"-21.42",47
-1.1,2.8,-20,"-9.87",32
-1.1,2.8,-30,"46.74",26
-1.1,2.9,-10,"-19.27",47
-1.1,2.9,-20,"-9.81",31
-1.1,2.9,-30,"45.06",24
-1.1,3,-10,"-17.26",47
-1.1,3,-20,"-8.42",31
-1.1,3,-30,"46.97",24
-1,0.1,-10,"6.16",157
-1,0.1,-20,"17.35",156
-1,0.1,-30,"77.76",153
-1,0.2,-10,"3.89",143
-1,0.2,-20,"23.97",138
-1,0.2,-30,"87.01",135
-1,0.3,-10,"4.59",136
-1,0.3,-20,"32.23",127
-1,0.3,-30,"105.30",124
-1,0.4,-10,"14.85",129
-1,0.4,-20,"29.53",122
-1,0.4,-30,"111.63",118
-1,0.5,-10,"18.72",119
-1,0.5,-20,"34.20",112
-1,0.5,-30,"119.26",108
-1,0.6,-10,"44.30",125
-1,0.6,-20,"52.79",123
-1,0.6,-30,"147.09",118
-1,0.7,-10,"9.73",113
-1,0.7,-20,"20.56",103
-1,0.7,-30,"121.37",91
-1,0.8,-10,"3.60",103
-1,0.8,-20,"14.98",96
-1,0.8,-30,"111.01",85
-1,0.9,-10,"-3.28",95
-1,0.9,-20,"13.74",85
-1,0.9,-30,"110.28",74
-1,1,-10,"-0.64",91
-1,1,-20,"16.19",81
-1,1,-30,"114.22",70
-1,1.1,-10,"2.44",89
-1,1.1,-20,"18.98",79
-1,1.1,-30,"118.44",68
-1,1.2,-10,"-1.08",83
-1,1.2,-20,"14.25",73
-1,1.2,-30,"109.75",62
-1,1.3,-10,"-9.95",78
-1,1.3,-20,"-6.59",67
-1,1.3,-30,"57.71",57
-1,1.4,-10,"3.29",77
-1,1.4,-20,"-1.67",66
-1,1.4,-30,"65.45",56
-1,1.5,-10,"-21.01",70
-1,1.5,-20,"-20.96",48
-1,1.5,-30,"34.94",40
-1,1.6,-10,"-18.28",68
-1,1.6,-20,"-18.86",47
-1,1.6,-30,"38.03",39
-1,1.7,-10,"-19.01",65
-1,1.7,-20,"-19.28",44
-1,1.7,-30,"36.76",36
-1,1.8,-10,"-17.18",64
-1,1.8,-20,"-19.28",43
-1,1.8,-30,"37.18",35
-1,1.9,-10,"-5.49",63
-1,1.9,-20,"-9.21",48
-1,1.9,-30,"57.31",41
-1,2,-10,"-2.65",63
-1,2,-20,"-7.05",48
-1,2,-30,"62.07",41
-1,2.1,-10,"-12.95",59
-1,2.1,-20,"-22.02",45
-1,2.1,-30,"27.13",42
-1,2.2,-10,"-11.96",58
-1,2.2,-20,"-20.46",45
-1,2.2,-30,"30.68",42
-1,2.3,-10,"-9.44",58
-1,2.3,-20,"-19.09",45
-1,2.3,-30,"30.37",41
-1,2.4,-10,"-6.31",58
-1,2.4,-20,"-16.99",45
-1,2.4,-30,"34.21",41
-1,2.5,-10,"-2.48",57
-1,2.5,-20,"-14.20",44
-1,2.5,-30,"34.52",40
-1,2.6,-10,"-12.90",55
-1,2.6,-20,"-3.81",39
-1,2.6,-30,"54.26",31
-1,2.7,-10,"-10.25",54
-1,2.7,-20,"-1.56",38
-1,2.7,-30,"56.91",30
-1,2.8,-10,"-6.44",54
-1,2.8,-20,"1.79",38
-1,2.8,-30,"62.27",30
-1,2.9,-10,"-5.42",53
-1,2.9,-20,"-9.50",31
-1,2.9,-30,"63.81",29
-1,3,-10,"-2.78",53
-1,3,-20,"-8.21",31
-1,3,-30,"66.79",29
-0.9,0.1,-10,"-11.64",181
-0.9,0.1,-20,"7.03",176
-0.9,0.1,-30,"61.81",173
-0.9,0.2,-10,"-13.08",160
-0.9,0.2,-20,"13.10",149
-0.9,0.2,-30,"71.17",146
-0.9,0.3,-10,"-20.32",150
-0.9,0.3,-20,"16.74",129
-0.9,0.3,-30,"81.89",126
-0.9,0.4,-10,"-18.48",143
-0.9,0.4,-20,"14.63",124
-0.9,0.4,-30,"88.23",120
-0.9,0.5,-10,"-13.86",134
-0.9,0.5,-20,"22.64",117
-0.9,0.5,-30,"100.38",113
-0.9,0.6,-10,"-1.73",126
-0.9,0.6,-20,"31.59",116
-0.9,0.6,-30,"112.81",111
-0.9,0.7,-10,"-25.27",115
-0.9,0.7,-20,"-0.61",91
-0.9,0.7,-30,"81.18",77
-0.9,0.8,-10,"-29.13",111
-0.9,0.8,-20,"3.31",88
-0.9,0.8,-30,"85.43",74
-0.9,0.9,-10,"-34.89",103
-0.9,0.9,-20,"0.08",78
-0.9,0.9,-30,"80.25",64
-0.9,1,-10,"-31.90",101
-0.9,1,-20,"3.55",76
-0.9,1,-30,"86.54",62
-0.9,1.1,-10,"-21.56",99
-0.9,1.1,-20,"11.54",78
-0.9,1.1,-30,"98.70",64
-0.9,1.2,-10,"-17.88",96
-0.9,1.2,-20,"13.55",75
-0.9,1.2,-30,"101.91",61
-0.9,1.3,-10,"-37.73",88
-0.9,1.3,-20,"-28.11",67
-0.9,1.3,-30,"41.58",50
-0.9,1.4,-10,"-34.70",87
-0.9,1.4,-20,"-25.28",66
-0.9,1.4,-30,"45.05",49
-0.9,1.5,-10,"-44.82",85
-0.9,1.5,-20,"-30.05",57
-0.9,1.5,-30,"39.46",43
-0.9,1.6,-10,"-53.31",79
-0.9,1.6,-20,"-39.36",48
-0.9,1.6,-30,"32.19",37
-0.9,1.7,-10,"-49.49",78
-0.9,1.7,-20,"-38.26",47
-0.9,1.7,-30,"34.49",36
-0.9,1.8,-10,"-61.46",74
-0.9,1.8,-20,"-50.90",43
-0.9,1.8,-30,"-6.58",30
-0.9,1.9,-10,"-58.61",70
-0.9,1.9,-20,"-51.22",41
-0.9,1.9,-30,"-5.96",29
-0.9,2,-10,"-57.57",70
-0.9,2,-20,"-50.63",41
-0.9,2,-30,"-5.06",29
-0.9,2.1,-10,"-61.14",67
-0.9,2.1,-20,"-47.47",41
-0.9,2.1,-30,"-0.81",29
-0.9,2.2,-10,"-61.57",65
-0.9,2.2,-20,"-48.28",39
-0.9,2.2,-30,"-0.96",28
-0.9,2.3,-10,"-57.15",68
-0.9,2.3,-20,"-44.22",41
-0.9,2.3,-30,"6.41",30
-0.9,2.4,-10,"-54.16",64
-0.9,2.4,-20,"-44.86",39
-0.9,2.4,-30,"4.29",28
-0.9,2.5,-10,"-52.11",64
-0.9,2.5,-20,"-43.26",39
-0.9,2.5,-30,"3.86",28
-0.9,2.6,-10,"-56.57",63
-0.9,2.6,-20,"-48.92",42
-0.9,2.6,-30,"5.69",28
-0.9,2.7,-10,"-56.61",61
-0.9,2.7,-20,"-49.40",40
-0.9,2.7,-30,"4.67",26
-0.9,2.8,-10,"-55.09",61
-0.9,2.8,-20,"-48.15",40
-0.9,2.8,-30,"4.10",25
-0.9,2.9,-10,"-37.67",62
-0.9,2.9,-20,"-41.59",44
-0.9,2.9,-30,"16.41",29
-0.9,3,-10,"-34.87",63
-0.9,3,-20,"-39.36",45
-0.9,3,-30,"20.76",30
-0.8,0.1,-10,"9.12",285
-0.8,0.1,-20,"29.99",273
-0.8,0.1,-30,"96.91",270
-0.8,0.2,-10,"0.98",246
-0.8,0.2,-20,"30.32",203
-0.8,0.2,-30,"96.59",200
-0.8,0.3,-10,"-8.36",214
-0.8,0.3,-20,"31.57",165
-0.8,0.3,-30,"99.24",162
-0.8,0.4,-10,"-9.44",203
-0.8,0.4,-20,"32.55",160
-0.8,0.4,-30,"114.08",155
-0.8,0.5,-10,"-13.91",182
-0.8,0.5,-20,"11.51",139
-0.8,0.5,-30,"61.37",131
-0.8,0.6,-10,"6.57",182
-0.8,0.6,-20,"29.36",148
-0.8,0.6,-30,"83.64",138
-0.8,0.7,-10,"-25.02",164
-0.8,0.7,-20,"3.39",123
-0.8,0.7,-30,"54.72",95
-0.8,0.8,-10,"-22.28",154
-0.8,0.8,-20,"12.80",125
-0.8,0.8,-30,"70.39",102
-0.8,0.9,-10,"-14.40",153
-0.8,0.9,-20,"9.73",113
-0.8,0.9,-30,"71.78",94
-0.8,1,-10,"-12.49",145
-0.8,1,-20,"28.14",100
-0.8,1,-30,"91.75",98
-0.8,1.1,-10,"1.35",140
-0.8,1.1,-20,"39.54",101
-0.8,1.1,-30,"108.39",99
-0.8,1.2,-10,"6.77",136
-0.8,1.2,-20,"44.66",98
-0.8,1.2,-30,"117.33",96
-0.8,1.3,-10,"-27.32",120
-0.8,1.3,-20,"-12.75",84
-0.8,1.3,-30,"44.33",78
-0.8,1.4,-10,"-30.24",110
-0.8,1.4,-20,"-15.29",76
-0.8,1.4,-30,"39.95",70
-0.8,1.5,-10,"-41.26",104
-0.8,1.5,-20,"-24.09",61
-0.8,1.5,-30,"18.16",52
-0.8,1.6,-10,"-45.88",97
-0.8,1.6,-20,"-26.37",61
-0.8,1.6,-30,"17.47",49
-0.8,1.7,-10,"-52.44",92
-0.8,1.7,-20,"-27.63",58
-0.8,1.7,-30,"15.61",46
-0.8,1.8,-10,"-64.59",85
-0.8,1.8,-20,"-49.31",44
-0.8,1.8,-30,"-30.89",29
-0.8,1.9,-10,"-62.89",84
-0.8,1.9,-20,"-45.43",46
-0.8,1.9,-30,"-24.97",32
-0.8,2,-10,"-59.72",81
-0.8,2,-20,"-24.63",53
-0.8,2,-30,"21.35",42
-0.8,2.1,-10,"-63.86",76
-0.8,2.1,-20,"-20.02",52
-0.8,2.1,-30,"23.98",41
-0.8,2.2,-10,"-63.28",75
-0.8,2.2,-20,"-19.00",51
-0.8,2.2,-30,"25.62",40
-0.8,2.3,-10,"-60.64",76
-0.8,2.3,-20,"-38.07",45
-0.8,2.3,-30,"-4.62",40
-0.8,2.4,-10,"-55.39",73
-0.8,2.4,-20,"-35.33",45
-0.8,2.4,-30,"-6.27",37
-0.8,2.5,-10,"-49.47",73
-0.8,2.5,-20,"-36.26",44
-0.8,2.5,-30,"-7.60",36
-0.8,2.6,-10,"-45.36",70
-0.8,2.6,-20,"-28.07",48
-0.8,2.6,-30,"4.58",40
-0.8,2.7,-10,"-53.92",65
-0.8,2.7,-20,"-27.81",46
-0.8,2.7,-30,"-4.92",34
-0.8,2.8,-10,"-48.15",64
-0.8,2.8,-20,"-31.11",43
-0.8,2.8,-30,"-11.60",30
-0.8,2.9,-10,"-28.69",65
-0.8,2.9,-20,"-23.27",47
-0.8,2.9,-30,"-10.28",30
-0.8,3,-10,"-28.21",65
-0.8,3,-20,"-13.00",52
-0.8,3,-30,"-5.47",33
-0.7,0.1,-10,"-18.60",340
-0.7,0.1,-20,"-11.20",268
-0.7,0.1,-30,"92.68",257
-0.7,0.2,-10,"-12.65",323
-0.7,0.2,-20,"-7.87",256
-0.7,0.2,-30,"137.81",230
-0.7,0.3,-10,"-25.80",286
-0.7,0.3,-20,"-47.43",184
-0.7,0.3,-30,"84.49",158
-0.7,0.4,-10,"-24.31",264
-0.7,0.4,-20,"-49.45",161
-0.7,0.4,-30,"92.53",138
-0.7,0.5,-10,"-21.11",236
-0.7,0.5,-20,"-47.53",146
-0.7,0.5,-30,"98.10",125
-0.7,0.6,-10,"2.70",230
-0.7,0.6,-20,"-41.25",145
-0.7,0.6,-30,"115.51",117
-0.7,0.7,-10,"-2.74",211
-0.7,0.7,-20,"-51.62",125
-0.7,0.7,-30,"100.93",120
-0.7,0.8,-10,"-2.73",196
-0.7,0.8,-20,"-51.19",114
-0.7,0.8,-30,"105.28",121
-0.7,0.9,-10,"11.79",186
-0.7,0.9,-20,"-48.14",114
-0.7,0.9,-30,"122.18",118
-0.7,1,-10,"-18.52",159
-0.7,1,-20,"-68.08",95
-0.7,1,-30,"-12.46",82
-0.7,1.1,-10,"-14.01",163
-0.7,1.1,-20,"-64.21",102
-0.7,1.1,-30,"-9.44",81
-0.7,1.2,-10,"-21.77",148
-0.7,1.2,-20,"-49.53",107
-0.7,1.2,-30,"-17.93",69
-0.7,1.3,-10,"-17.84",136
-0.7,1.3,-20,"-49.32",86
-0.7,1.3,-30,"-16.10",67
-0.7,1.4,-10,"-22.96",123
-0.7,1.4,-20,"-50.69",77
-0.7,1.4,-30,"-22.39",57
-0.7,1.5,-10,"-27.67",118
-0.7,1.5,-20,"-44.43",67
-0.7,1.5,-30,"-18.43",56
-0.7,1.6,-10,"-50.05",103
-0.7,1.6,-20,"-59.01",60
-0.7,1.6,-30,"-27.75",44
-0.7,1.7,-10,"-39.28",97
-0.7,1.7,-20,"-60.49",55
-0.7,1.7,-30,"-26.27",43
-0.7,1.8,-10,"-56.59",92
-0.7,1.8,-20,"-60.46",51
-0.7,1.8,-30,"-31.04",29
-0.7,1.9,-10,"-51.33",91
-0.7,1.9,-20,"-54.29",47
-0.7,1.9,-30,"-24.30",40
-0.7,2,-10,"-57.02",87
-0.7,2,-20,"-52.98",47
-0.7,2,-30,"-24.25",39
-0.7,2.1,-10,"-61.82",81
-0.7,2.1,-20,"-49.73",47
-0.7,2.1,-30,"-27.23",34
-0.7,2.2,-10,"-61.01",80
-0.7,2.2,-20,"-52.45",43
-0.7,2.2,-30,"-29.65",31
-0.7,2.3,-10,"-57.17",77
-0.7,2.3,-20,"-39.09",49
-0.7,2.3,-30,"-29.45",31
-0.7,2.4,-10,"-41.70",79
-0.7,2.4,-20,"-37.37",49
-0.7,2.4,-30,"-27.88",31
-0.7,2.5,-10,"-31.07",79
-0.7,2.5,-20,"-33.40",50
-0.7,2.5,-30,"-29.00",29
-0.7,2.6,-10,"-28.94",74
-0.7,2.6,-20,"-32.56",49
-0.7,2.6,-30,"-31.77",26
-0.7,2.7,-10,"-45.89",69
-0.7,2.7,-20,"-42.30",40
-0.7,2.7,-30,"-39.30",20
-0.7,2.8,-10,"-41.25",67
-0.7,2.8,-20,"-36.06",44
-0.7,2.8,-30,"-46.93",27
-0.7,2.9,-10,"-21.63",67
-0.7,2.9,-20,"-41.39",43
-0.7,2.9,-30,"-48.62",25
-0.7,3,-10,"-11.10",66
-0.7,3,-20,"-29.53",41
-0.7,3,-30,"-31.26",33
-0.6,0.1,-10,"-43.78",427
-0.6,0.1,-20,"-56.63",292
-0.6,0.1,-30,"-11.08",242
-0.6,0.2,-10,"-44.30",384
-0.6,0.2,-20,"-65.53",227
-0.6,0.2,-30,"-16.25",168
-0.6,0.3,-10,"-36.80",337
-0.6,0.3,-20,"-63.42",212
-0.6,0.3,-30,"2.22",179
-0.6,0.4,-10,"-47.45",294
-0.6,0.4,-20,"-52.97",149
-0.6,0.4,-30,"-16.94",104
-0.6,0.5,-10,"-35.64",244
-0.6,0.5,-20,"-47.81",141
-0.6,0.5,-30,"-19.52",89
-0.6,0.6,-10,"-28.02",234
-0.6,0.6,-20,"-45.64",130
-0.6,0.6,-30,"-15.31",83
-0.6,0.7,-10,"-6.77",227
-0.6,0.7,-20,"-39.60",123
-0.6,0.7,-30,"-5.37",87
-0.6,0.8,-10,"-15.65",198
-0.6,0.8,-20,"-34.71",116
-0.6,0.8,-30,"-17.13",93
-0.6,0.9,-10,"1.21",188
-0.6,0.9,-20,"-31.68",112
-0.6,0.9,-30,"-28.77",73
-0.6,1,-10,"-22.21",170
-0.6,1,-20,"-39.76",92
-0.6,1,-30,"-28.74",63
-0.6,1.1,-10,"-5.69",167
-0.6,1.1,-20,"-33.14",95
-0.6,1.1,-30,"-28.06",59
-0.6,1.2,-10,"-23.88",155
-0.6,1.2,-20,"-31.05",92
-0.6,1.2,-30,"-28.34",55
-0.6,1.3,-10,"-9.40",141
-0.6,1.3,-20,"-45.74",92
-0.6,1.3,-30,"-15.89",66
-0.6,1.4,-10,"-28.93",130
-0.6,1.4,-20,"-49.04",82
-0.6,1.4,-30,"-23.21",55
-0.6,1.5,-10,"-40.12",127
-0.6,1.5,-20,"-24.54",75
-0.6,1.5,-30,"46.05",66
-0.6,1.6,-10,"-35.74",126
-0.6,1.6,-20,"-22.90",73
-0.6,1.6,-30,"48.53",64
-0.6,1.7,-10,"-33.22",121
-0.6,1.7,-20,"-19.60",73
-0.6,1.7,-30,"52.56",63
-0.6,1.8,-10,"-36.47",115
-0.6,1.8,-20,"-53.80",65
-0.6,1.8,-30,"-16.81",47
-0.6,1.9,-10,"-15.74",110
-0.6,1.9,-20,"-33.60",71
-0.6,1.9,-30,"8.99",62
-0.6,2,-10,"36.02",110
-0.6,2,-20,"-13.34",82
-0.6,2,-30,"21.87",66
-0.6,2.1,-10,"20.48",102
-0.6,2.1,-20,"-3.93",75
-0.6,2.1,-30,"3.23",54
-0.6,2.2,-10,"13.62",101
-0.6,2.2,-20,"38.76",70
-0.6,2.2,-30,"68.45",57
-0.6,2.3,-10,"21.82",96
-0.6,2.3,-20,"-5.23",70
-0.6,2.3,-30,"-1.03",48
-0.6,2.4,-10,"27.91",95
-0.6,2.4,-20,"1.12",69
-0.6,2.4,-30,"-0.62",46
-0.6,2.5,-10,"43.88",83
-0.6,2.5,-20,"22.35",72
-0.6,2.5,-30,"-3.88",43
-0.6,2.6,-10,"11.35",77
-0.6,2.6,-20,"4.51",64
-0.6,2.6,-30,"-10.27",38
-0.6,2.7,-10,"-14.11",73
-0.6,2.7,-20,"-13.50",54
-0.6,2.7,-30,"-21.82",31
-0.6,2.8,-10,"14.05",75
-0.6,2.8,-20,"-2.08",58
-0.6,2.8,-30,"-33.07",36
-0.6,2.9,-10,"36.67",75
-0.6,2.9,-20,"-17.13",52
-0.6,2.9,-30,"-20.70",31
-0.6,3,-10,"19.06",72
-0.6,3,-20,"10.73",53
-0.6,3,-30,"24.59",43
-0.5,0.1,-10,"-54.98",522
-0.5,0.1,-20,"-70.22",286
-0.5,0.1,-30,"-37.04",232
-0.5,0.2,-10,"-49.52",495
-0.5,0.2,-20,"-31.79",245
-0.5,0.2,-30,"-34.75",191
-0.5,0.3,-10,"-40.81",418
-0.5,0.3,-20,"-15.91",227
-0.5,0.3,-30,"-24.04",183
-0.5,0.4,-10,"-33.89",336
-0.5,0.4,-20,"-31.55",199
-0.5,0.4,-30,"-8.16",170
-0.5,0.5,-10,"-31.92",310
-0.5,0.5,-20,"-60.49",168
-0.5,0.5,-30,"-24.68",131
-0.5,0.6,-10,"-25.62",272
-0.5,0.6,-20,"-61.54",143
-0.5,0.6,-30,"-14.68",131
-0.5,0.7,-10,"37.06",254
-0.5,0.7,-20,"-34.64",137
-0.5,0.7,-30,"28.75",159
-0.5,0.8,-10,"36.20",227
-0.5,0.8,-20,"-26.34",140
-0.5,0.8,-30,"18.47",141
-0.5,0.9,-10,"-27.08",194
-0.5,0.9,-20,"-39.33",144
-0.5,0.9,-30,"-18.46",87
-0.5,1,-10,"-45.90",198
-0.5,1,-20,"-52.80",93
-0.5,1,-30,"-5.42",94
-0.5,1.1,-10,"-48.54",172
-0.5,1.1,-20,"-11.89",113
-0.5,1.1,-30,"-8.92",85
-0.5,1.2,-10,"-60.32",162
-0.5,1.2,-20,"-49.15",96
-0.5,1.2,-30,"1.78",86
-0.5,1.3,-10,"-55.26",152
-0.5,1.3,-20,"-60.87",83
-0.5,1.3,-30,"-27.72",74
-0.5,1.4,-10,"-34.41",151
-0.5,1.4,-20,"-70.40",66
-0.5,1.4,-30,"-25.60",77
-0.5,1.5,-10,"-43.56",139
-0.5,1.5,-20,"-71.20",70
-0.5,1.5,-30,"-38.15",59
-0.5,1.6,-10,"-49.55",133
-0.5,1.6,-20,"-73.10",62
-0.5,1.6,-30,"-41.29",52
-0.5,1.7,-10,"-48.19",131
-0.5,1.7,-20,"-58.75",67
-0.5,1.7,-30,"-30.58",60
-0.5,1.8,-10,"-72.58",105
-0.5,1.8,-20,"-63.55",66
-0.5,1.8,-30,"-48.59",39
-0.5,1.9,-10,"-62.91",114
-0.5,1.9,-20,"-57.75",72
-0.5,1.9,-30,"-26.81",41
-0.5,2,-10,"-41.25",116
-0.5,2,-20,"-58.66",70
-0.5,2,-30,"-17.02",45
-0.5,2.1,-10,"-34.62",120
-0.5,2.1,-20,"-57.78",63
-0.5,2.1,-30,"-4.92",49
-0.5,2.2,-10,"-47.85",109
-0.5,2.2,-20,"-41.76",58
-0.5,2.2,-30,"-46.76",32
-0.5,2.3,-10,"-44.65",105
-0.5,2.3,-20,"-40.15",58
-0.5,2.3,-30,"-29.85",44
-0.5,2.4,-10,"-48.45",98
-0.5,2.4,-20,"-36.89",59
-0.5,2.4,-30,"-37.68",38
-0.5,2.5,-10,"-20.90",91
-0.5,2.5,-20,"-23.08",53
-0.5,2.5,-30,"-48.67",27
-0.5,2.6,-10,"-39.67",80
-0.5,2.6,-20,"-37.57",45
-0.5,2.6,-30,"-49.21",26
-0.5,2.7,-10,"-44.32",83
-0.5,2.7,-20,"-43.31",42
-0.5,2.7,-30,"-50.38",24
-0.5,2.8,-10,"-40.38",82
-0.5,2.8,-20,"-44.98",41
-0.5,2.8,-30,"-39.45",32
-0.5,2.9,-10,"-52.86",80
-0.5,2.9,-20,"-43.40",41
-0.5,2.9,-30,"-47.02",25
-0.5,3,-10,"-56.50",81
-0.5,3,-20,"-60.18",42
-0.5,3,-30,"-22.12",29
-0.4,0.1,-10,"-71.67",580
-0.4,0.1,-20,"-68.36",405
-0.4,0.1,-30,"-42.94",192
-0.4,0.2,-10,"-49.89",560
-0.4,0.2,-20,"-46.89",298
-0.4,0.2,-30,"-28.16",218
-0.4,0.3,-10,"-46.09",490
-0.4,0.3,-20,"-39.34",257
-0.4,0.3,-30,"-19.29",201
-0.4,0.4,-10,"-65.02",356
-0.4,0.4,-20,"-31.56",250
-0.4,0.4,-30,"-42.44",171
-0.4,0.5,-10,"-45.61",299
-0.4,0.5,-20,"-53.40",223
-0.4,0.5,-30,"-18.64",143
-0.4,0.6,-10,"-44.62",290
