"lb","ln","profit","deals"
0.800000000000001,9,"368.65",19
0.800000000000001,9.2,"368.65",19
0.800000000000001,9.4,"360.82",18
0.800000000000001,9.6,"360.82",18
0.800000000000001,9.8,"360.82",18
0.800000000000001,10,"319.62",17
0.800000000000001,10.2,"312.63",16
0.800000000000001,10.4,"312.63",16
0.800000000000001,10.6,"299.78",15
0.800000000000001,10.8,"299.78",15
1,2,"872.73",43
1,2.2,"850.41",42
1,2.4,"850.41",42
1,2.6,"879.83",39
1,2.8,"831.51",36
1,3,"831.51",36
1,3.2,"819.35",35
1,3.4,"819.35",35
1,3.6,"883.81",35
1,3.8,"883.81",35
1,4,"883.81",35
1,4.2,"883.81",35
1,4.4,"841.47",34
1,4.6,"841.47",34
1,4.8,"823.26",33
1,5,"873.17",33
1,5.2,"873.17",33
1,5.4,"842.82",32
1,5.6,"764.76",30
1,5.8,"764.76",30
1,6,"730.89",29
1,6.2,"717.58",28
1,6.4,"717.58",28
1,6.6,"670.96",27
1,6.8,"635.72",26
1,7,"600.21",25
1,7.2,"553.22",24
1,7.4,"512.22",23
1,7.6,"512.22",23
1,7.8,"476.26",22
1,8,"476.26",22
1,8.2,"407.99",20
1,8.4,"407.99",20
1,8.6,"368.65",19
1,8.8,"368.65",19
1,9,"368.65",19
1,9.2,"368.65",19
1,9.4,"360.82",18
1,9.6,"360.82",18
1,9.8,"360.82",18
1,10,"319.62",17
1,10.2,"312.63",16
1,10.4,"312.63",16
1,10.6,"299.78",15
1,10.8,"299.78",15
1,11,"299.78",15
1.2,2.2,"850.41",42
1.2,2.4,"850.41",42
1.2,2.6,"848.13",40
1.2,2.8,"831.51",36
1.2,3,"831.51",36
1.2,3.2,"819.35",35
1.2,3.4,"819.35",35
1.2,3.6,"883.81",35
1.2,3.8,"883.81",35
1.2,4,"883.81",35
1.2,4.2,"883.81",35
1.2,4.4,"841.47",34
1.2,4.6,"841.47",34
1.2,4.8,"823.26",33
1.2,5,"873.17",33
1.2,5.2,"873.17",33
1.2,5.4,"842.82",32
1.2,5.6,"764.76",30
1.2,5.8,"764.76",30
1.2,6,"730.89",29
1.2,6.2,"717.58",28
1.2,6.4,"717.58",28
1.2,6.6,"670.96",27
1.2,6.8,"635.72",26
1.2,7,"600.21",25
1.2,7.2,"553.22",24
1.2,7.4,"512.22",23
1.2,7.6,"512.22",23
1.2,7.8,"476.26",22
1.2,8,"476.26",22
1.2,8.2,"407.99",20
1.2,8.4,"407.99",20
1.2,8.6,"368.65",19
1.2,8.8,"368.65",19
1.2,9,"368.65",19
1.2,9.2,"368.65",19
1.2,9.4,"360.82",18
1.2,9.6,"360.82",18
1.2,9.8,"360.82",18
1.2,10,"319.62",17
1.2,10.2,"312.63",16
1.2,10.4,"312.63",16
1.2,10.6,"299.78",15
1.2,10.8,"299.78",15
1.2,11,"299.78",15
1.2,11.2,"299.78",15
1.4,2.4,"866.95",42
1.4,2.6,"896.88",39
1.4,2.8,"847.72",36
1.4,3,"847.72",36
1.4,3.2,"835.35",35
1.4,3.4,"835.35",35
1.4,3.6,"900.93",35
1.4,3.8,"900.93",35
1.4,4,"900.93",35
1.4,4.2,"900.93",35
1.4,4.4,"857.85",34
1.4,4.6,"857.85",34
1.4,4.8,"839.33",33
1.4,5,"890.10",33
1.4,5.2,"890.10",33
1.4,5.4,"859.23",32
1.4,5.6,"779.81",30
1.4,5.8,"779.81",30
1.4,6,"745.35",29
1.4,6.2,"731.80",28
1.4,6.4,"731.80",28
1.4,6.6,"684.37",27
1.4,6.8,"648.52",26
1.4,7,"612.39",25
1.4,7.2,"564.58",24
1.4,7.4,"522.87",23
1.4,7.6,"522.87",23
1.4,7.8,"486.28",22
1.4,8,"486.28",22
1.4,8.2,"416.83",20
1.4,8.4,"416.83",20
1.4,8.6,"376.80",19
1.4,8.8,"376.80",19
1.4,9,"376.80",19
1.4,9.2,"376.80",19
1.4,9.4,"368.83",18
1.4,9.6,"368.83",18
1.4,9.8,"368.83",18
1.4,10,"326.92",17
1.4,10.2,"319.81",16
1.4,10.4,"319.81",16
1.4,10.6,"306.73",15
1.4,10.8,"306.73",15
1.4,11,"306.73",15
1.4,11.2,"306.73",15
1.4,11.4,"306.73",15
1.6,2.6,"896.88",39
1.6,2.8,"847.72",36
1.6,3,"847.72",36
1.6,3.2,"835.35",35
1.6,3.4,"835.35",35
1.6,3.6,"900.93",35
1.6,3.8,"900.93",35
1.6,4,"900.93",35
1.6,4.2,"900.93",35
1.6,4.4,"857.85",34
1.6,4.6,"857.85",34
1.6,4.8,"839.33",33
1.6,5,"890.10",33
1.6,5.2,"890.10",33
1.6,5.4,"859.23",32
1.6,5.6,"779.81",30
1.6,5.8,"779.81",30
1.6,6,"745.35",29
1.6,6.2,"731.80",28
1.6,6.4,"731.80",28
1.6,6.6,"684.37",27
1.6,6.8,"648.52",26
1.6,7,"612.39",25
1.6,7.2,"564.58",24
1.6,7.4,"522.87",23
1.6,7.6,"522.87",23
1.6,7.8,"486.28",22
1.6,8,"486.28",22
1.6,8.2,"416.83",20
1.6,8.4,"416.83",20
1.6,8.6,"376.80",19
1.6,8.8,"376.80",19
1.6,9,"376.80",19
1.6,9.2,"376.80",19
1.6,9.4,"368.83",18
1.6,9.6,"368.83",18
1.6,9.8,"368.83",18
1.6,10,"326.92",17
1.6,10.2,"319.81",16
1.6,10.4,"319.81",16
1.6,10.6,"306.73",15
1.6,10.8,"306.73",15
1.6,11,"306.73",15
1.6,11.2,"306.73",15
1.6,11.4,"306.73",15
1.6,11.6,"306.73",15
1.8,2.8,"847.72",36
1.8,3,"847.72",36
1.8,3.2,"835.35",35
1.8,3.4,"835.35",35
1.8,3.6,"900.93",35
1.8,3.8,"900.93",35
1.8,4,"900.93",35
1.8,4.2,"900.93",35
1.8,4.4,"857.85",34
1.8,4.6,"857.85",34
1.8,4.8,"839.33",33
1.8,5,"890.10",33
1.8,5.2,"890.10",33
1.8,5.4,"859.23",32
1.8,5.6,"779.81",30
1.8,5.8,"779.81",30
1.8,6,"745.35",29
1.8,6.2,"731.80",28
1.8,6.4,"731.80",28
1.8,6.6,"684.37",27
1.8,6.8,"648.52",26
1.8,7,"612.39",25
1.8,7.2,"564.58",24
1.8,7.4,"522.87",23
1.8,7.6,"522.87",23
1.8,7.8,"486.28",22
1.8,8,"486.28",22
1.8,8.2,"416.83",20
1.8,8.4,"416.83",20
1.8,8.6,"376.80",19
1.8,8.8,"376.80",19
1.8,9,"376.80",19
1.8,9.2,"376.80",19
1.8,9.4,"368.83",18
1.8,9.6,"368.83",18
1.8,9.8,"368.83",18
1.8,10,"326.92",17
1.8,10.2,"319.81",16
1.8,10.4,"319.81",16
1.8,10.6,"306.73",15
1.8,10.8,"306.73",15
1.8,11,"306.73",15
1.8,11.2,"306.73",15
1.8,11.4,"306.73",15
1.8,11.6,"306.73",15
1.8,11.8,"306.73",15
2,3,"847.72",36
2,3.2,"835.35",35
2,3.4,"835.35",35
2,3.6,"900.93",35
2,3.8,"900.93",35
2,4,"900.93",35
2,4.2,"900.93",35
2,4.4,"857.85",34
2,4.6,"857.85",34
2,4.8,"839.33",33
2,5,"890.10",33
2,5.2,"890.10",33
2,5.4,"859.23",32
2,5.6,"779.81",30
2,5.8,"779.81",30
2,6,"745.35",29
2,6.2,"731.80",28
2,6.4,"731.80",28
2,6.6,"684.37",27
2,6.8,"648.52",26
2,7,"612.39",25
2,7.2,"564.58",24
2,7.4,"522.87",23
2,7.6,"522.87",23
2,7.8,"486.28",22
2,8,"486.28",22
2,8.2,"416.83",20
2,8.4,"416.83",20
2,8.6,"376.80",19
2,8.8,"376.80",19
2,9,"376.80",19
2,9.2,"376.80",19
2,9.4,"368.83",18
2,9.6,"368.83",18
2,9.8,"368.83",18
2,10,"326.92",17
2,10.2,"319.81",16
2,10.4,"319.81",16
2,10.6,"306.73",15
2,10.8,"306.73",15
2,11,"306.73",15
2,11.2,"306.73",15
2,11.4,"306.73",15
2,11.6,"306.73",15
2,11.8,"306.73",15
2,12,"306.73",15
2.2,3.2,"835.35",35
2.2,3.4,"835.35",35
2.2,3.6,"900.93",35
2.2,3.8,"900.93",35
2.2,4,"900.93",35
2.2,4.2,"900.93",35
2.2,4.4,"857.85",34
2.2,4.6,"857.85",34
2.2,4.8,"839.33",33
2.2,5,"890.10",33
2.2,5.2,"890.10",33
2.2,5.4,"859.23",32
2.2,5.6,"779.81",30
2.2,5.8,"779.81",30
2.2,6,"745.35",29
2.2,6.2,"731.80",28
2.2,6.4,"731.80",28
2.2,6.6,"684.37",27
2.2,6.8,"648.52",26
2.2,7,"612.39",25
2.2,7.2,"564.58",24
2.2,7.4,"522.87",23
2.2,7.6,"522.87",23
2.2,7.8,"486.28",22
2.2,8,"486.28",22
2.2,8.2,"416.83",20
2.2,8.4,"416.83",20
2.2,8.6,"376.80",19
2.2,8.8,"376.80",19
2.2,9,"376.80",19
2.2,9.2,"376.80",19
2.2,9.4,"368.83",18
2.2,9.6,"368.83",18
2.2,9.8,"368.83",18
2.2,10,"326.92",17
2.2,10.2,"319.81",16
2.2,10.4,"319.81",16
2.2,10.6,"306.73",15
2.2,10.8,"306.73",15
2.2,11,"306.73",15
2.2,11.2,"306.73",15
2.2,11.4,"306.73",15
2.2,11.6,"306.73",15
2.2,11.8,"306.73",15
2.2,12,"306.73",15
2.2,12.2,"306.73",15
2.4,3.4,"835.35",35
2.4,3.6,"900.93",35
2.4,3.8,"900.93",35
2.4,4,"900.93",35
2.4,4.2,"900.93",35
2.4,4.4,"857.85",34
2.4,4.6,"857.85",34
2.4,4.8,"839.33",33
2.4,5,"890.10",33
2.4,5.2,"890.10",33
2.4,5.4,"859.23",32
2.4,5.6,"779.81",30
2.4,5.8,"779.81",30
2.4,6,"745.35",29
2.4,6.2,"731.80",28
2.4,6.4,"731.80",28
2.4,6.6,"684.37",27
2.4,6.8,"648.52",26
2.4,7,"612.39",25
2.4,7.2,"564.58",24
2.4,7.4,"522.87",23
2.4,7.6,"522.87",23
2.4,7.8,"486.28",22
2.4,8,"486.28",22
2.4,8.2,"416.83",20
2.4,8.4,"416.83",20
2.4,8.6,"376.80",19
2.4,8.8,"376.80",19
2.4,9,"376.80",19
2.4,9.2,"376.80",19
2.4,9.4,"368.83",18
2.4,9.6,"368.83",18
2.4,9.8,"368.83",18
2.4,10,"326.92",17
2.4,10.2,"319.81",16
2.4,10.4,"319.81",16
2.4,10.6,"306.73",15
2.4,10.8,"306.73",15
2.4,11,"306.73",15
2.4,11.2,"306.73",15
2.4,11.4,"306.73",15
2.4,11.6,"306.73",15
2.4,11.8,"306.73",15
2.4,12,"306.73",15
2.4,12.2,"306.73",15
2.4,12.4,"306.73",15
2.6,3.6,"900.93",35
2.6,3.8,"900.93",35
2.6,4,"900.93",35
2.6,4.2,"900.93",35
2.6,4.4,"857.85",34
2.6,4.6,"857.85",34
2.6,4.8,"839.33",33
2.6,5,"890.10",33
2.6,5.2,"890.10",33
2.6,5.4,"859.23",32
2.6,5.6,"779.81",30
2.6,5.8,"779.81",30
2.6,6,"745.35",29
2.6,6.2,"731.80",28
2.6,6.4,"731.80",28
2.6,6.6,"684.37",27
2.6,6.8,"648.52",26
2.6,7,"612.39",25
2.6,7.2,"564.58",24
2.6,7.4,"522.87",23
2.6,7.6,"522.87",23
2.6,7.8,"486.28",22
2.6,8,"486.28",22
2.6,8.2,"416.83",20
2.6,8.4,"416.83",20
2.6,8.6,"376.80",19
2.6,8.8,"376.80",19
2.6,9,"376.80",19
2.6,9.2,"376.80",19
2.6,9.4,"368.83",18
2.6,9.6,"368.83",18
2.6,9.8,"368.83",18
2.6,10,"326.92",17
2.6,10.2,"319.81",16
2.6,10.4,"319.81",16
2.6,10.6,"306.73",15
2.6,10.8,"306.73",15
2.6,11,"306.73",15
2.6,11.2,"306.73",15
2.6,11.4,"306.73",15
2.6,11.6,"306.73",15
2.6,11.8,"306.73",15
2.6,12,"306.73",15
2.6,12.2,"306.73",15
2.6,12.4,"306.73",15
2.6,12.6,"306.73",15
2.8,3.8,"900.93",35
2.8,4,"900.93",35
2.8,4.2,"900.93",35
2.8,4.4,"857.85",34
2.8,4.6,"857.85",34
2.8,4.8,"839.33",33
2.8,5,"890.10",33
2.8,5.2,"890.10",33
2.8,5.4,"859.23",32
2.8,5.6,"779.81",30
2.8,5.8,"779.81",30
2.8,6,"745.35",29
2.8,6.2,"731.80",28
2.8,6.4,"731.80",28
2.8,6.6,"684.37",27
2.8,6.8,"648.52",26
2.8,7,"612.39",25
2.8,7.2,"564.58",24
2.8,7.4,"522.87",23
2.8,7.6,"522.87",23
2.8,7.8,"486.28",22
2.8,8,"486.28",22
2.8,8.2,"416.83",20
2.8,8.4,"416.83",20
2.8,8.6,"376.80",19
2.8,8.8,"376.80",19
2.8,9,"376.80",19
2.8,9.2,"376.80",19
2.8,9.4,"368.83",18
2.8,9.6,"368.83",18
2.8,9.8,"368.83",18
2.8,10,"326.92",17
2.8,10.2,"319.81",16
2.8,10.4,"319.81",16
2.8,10.6,"306.73",15
2.8,10.8,"306.73",15
2.8,11,"306.73",15
2.8,11.2,"306.73",15
2.8,11.4,"306.73",15
2.8,11.6,"306.73",15
2.8,11.8,"306.73",15
2.8,12,"306.73",15
2.8,12.2,"306.73",15
2.8,12.4,"306.73",15
2.8,12.6,"306.73",15
2.8,12.8,"306.73",15
3,4,"900.93",35
3,4.2,"900.93",35
3,4.4,"857.85",34
3,4.6,"857.85",34
3,4.8,"839.33",33
3,5,"890.10",33
3,5.2,"890.10",33
3,5.4,"859.23",32
3,5.6,"779.81",30
3,5.8,"779.81",30
3,6,"745.35",29
3,6.2,"731.80",28
3,6.4,"731.80",28
3,6.6,"684.37",27
3,6.8,"648.52",26
3,7,"612.39",25
3,7.2,"564.58",24
3,7.4,"522.87",23
3,7.6,"522.87",23
3,7.8,"486.28",22
3,8,"486.28",22
3,8.2,"416.83",20
3,8.4,"416.83",20
3,8.6,"376.80",19
3,8.8,"376.80",19
3,9,"376.80",19
3,9.2,"376.80",19
3,9.4,"368.83",18
3,9.6,"368.83",18
3,9.8,"368.83",18
3,10,"326.92",17
3,10.2,"319.81",16
3,10.4,"319.81",16
3,10.6,"306.73",15
3,10.8,"306.73",15
3,11,"306.73",15
3,11.2,"306.73",15
3,11.4,"306.73",15
3,11.6,"306.73",15
3,11.8,"306.73",15
3,12,"306.73",15
3,12.2,"306.73",15
3,12.4,"306.73",15
3,12.6,"306.73",15
3,12.8,"306.73",15
3,13,"257.40",14
3.2,4.2,"900.93",35
3.2,4.4,"857.85",34
3.2,4.6,"857.85",34
3.2,4.8,"839.33",33
3.2,5,"890.10",33
3.2,5.2,"890.10",33
3.2,5.4,"859.23",32
3.2,5.6,"779.81",30
3.2,5.8,"779.81",30
3.2,6,"745.35",29
3.2,6.2,"731.80",28
3.2,6.4,"731.80",28
3.2,6.6,"684.37",27
3.2,6.8,"648.52",26
3.2,7,"612.39",25
3.2,7.2,"564.58",24
3.2,7.4,"522.87",23
3.2,7.6,"522.87",23
3.2,7.8,"486.28",22
3.2,8,"486.28",22
3.2,8.2,"416.83",20
3.2,8.4,"416.83",20
3.2,8.6,"376.80",19
3.2,8.8,"376.80",19
3.2,9,"376.80",19
3.2,9.2,"376.80",19
3.2,9.4,"368.83",18
3.2,9.6,"368.83",18
3.2,9.8,"368.83",18
3.2,10,"326.92",17
3.2,10.2,"319.81",16
3.2,10.4,"319.81",16
3.2,10.6,"306.73",15
3.2,10.8,"306.73",15
3.2,11,"306.73",15
3.2,11.2,"306.73",15
3.2,11.4,"306.73",15
3.2,11.6,"306.73",15
3.2,11.8,"306.73",15
3.2,12,"306.73",15
3.2,12.2,"306.73",15
3.2,12.4,"306.73",15
3.2,12.6,"306.73",15
3.2,12.8,"306.73",15
3.2,13,"257.40",14
3.2,13.2,"257.40",14
3.4,4.4,"857.85",34
3.4,4.6,"857.85",34
3.4,4.8,"839.33",33
3.4,5,"890.10",33
3.4,5.2,"890.10",33
3.4,5.4,"859.23",32
3.4,5.6,"779.81",30
3.4,5.8,"779.81",30
3.4,6,"745.35",29
3.4,6.2,"731.80",28
3.4,6.4,"731.80",28
3.4,6.6,"684.37",27
3.4,6.8,"648.52",26
3.4,7,"612.39",25
3.4,7.2,"564.58",24
3.4,7.4,"522.87",23
3.4,7.6,"522.87",23
3.4,7.8,"486.28",22
3.4,8,"486.28",22
3.4,8.2,"416.83",20
3.4,8.4,"416.83",20
3.4,8.6,"376.80",19
3.4,8.8,"376.80",19
3.4,9,"376.80",19
3.4,9.2,"376.80",19
3.4,9.4,"368.83",18
3.4,9.6,"368.83",18
3.4,9.8,"368.83",18
3.4,10,"326.92",17
3.4,10.2,"319.81",16
3.4,10.4,"319.81",16
3.4,10.6,"306.73",15
3.4,10.8,"306.73",15
3.4,11,"306.73",15
3.4,11.2,"306.73",15
3.4,11.4,"306.73",15
3.4,11.6,"306.73",15
3.4,11.8,"306.73",15
3.4,12,"306.73",15
3.4,12.2,"306.73",15
3.4,12.4,"306.73",15
3.4,12.6,"306.73",15
3.4,12.8,"306.73",15
3.4,13,"257.40",14
3.4,13.2,"257.40",14
3.4,13.4,"217.42",13
3.6,4.6,"857.85",34
3.6,4.8,"839.33",33
3.6,5,"890.10",33
3.6,5.2,"890.10",33
3.6,5.4,"859.23",32
3.6,5.6,"779.81",30
3.6,5.8,"779.81",30
3.6,6,"745.35",29
3.6,6.2,"731.80",28
3.6,6.4,"731.80",28
3.6,6.6,"684.37",27
3.6,6.8,"648.52",26
3.6,7,"612.39",25
3.6,7.2,"564.58",24
3.6,7.4,"522.87",23
3.6,7.6,"522.87",23
3.6,7.8,"486.28",22
3.6,8,"486.28",22
3.6,8.2,"416.83",20
3.6,8.4,"416.83",20
3.6,8.6,"376.80",19
3.6,8.8,"376.80",19
3.6,9,"376.80",19
3.6,9.2,"376.80",19
3.6,9.4,"368.83",18
3.6,9.6,"368.83",18
3.6,9.8,"368.83",18
3.6,10,"326.92",17
3.6,10.2,"319.81",16
3.6,10.4,"319.81",16
3.6,10.6,"306.73",15
3.6,10.8,"306.73",15
3.6,11,"306.73",15
3.6,11.2,"306.73",15
3.6,11.4,"306.73",15
3.6,11.6,"306.73",15
3.6,11.8,"306.73",15
3.6,12,"306.73",15
3.6,12.2,"306.73",15
3.6,12.4,"306.73",15
3.6,12.6,"306.73",15
3.6,12.8,"306.73",15
3.6,13,"257.40",14
3.6,13.2,"257.40",14
3.6,13.4,"217.42",13
3.6,13.6,"217.42",13
3.8,4.8,"839.33",33
3.8,5,"890.10",33
3.8,5.2,"890.10",33
3.8,5.4,"859.23",32
3.8,5.6,"779.81",30
3.8,5.8,"779.81",30
3.8,6,"745.35",29
3.8,6.2,"731.80",28
3.8,6.4,"731.80",28
3.8,6.6,"684.37",27
3.8,6.8,"648.52",26
3.8,7,"612.39",25
3.8,7.2,"564.58",24
3.8,7.4,"522.87",23
3.8,7.6,"522.87",23
3.8,7.8,"486.28",22
3.8,8,"486.28",22
3.8,8.2,"416.83",20
3.8,8.4,"416.83",20
3.8,8.6,"376.80",19
3.8,8.8,"376.80",19
3.8,9,"376.80",19
3.8,9.2,"376.80",19
3.8,9.4,"368.83",18
3.8,9.6,"368.83",18
3.8,9.8,"368.83",18
3.8,10,"326.92",17
3.8,10.2,"319.81",16
3.8,10.4,"319.81",16
3.8,10.6,"306.73",15
3.8,10.8,"306.73",15
3.8,11,"306.73",15
3.8,11.2,"306.73",15
3.8,11.4,"306.73",15
3.8,11.6,"306.73",15
3.8,11.8,"306.73",15
3.8,12,"306.73",15
3.8,12.2,"306.73",15
3.8,12.4,"306.73",15
3.8,12.6,"306.73",15
3.8,12.8,"306.73",15
3.8,13,"257.40",14
3.8,13.2,"257.40",14
3.8,13.4,"217.42",13
3.8,13.6,"217.42",13
3.8,13.8,"184.23",12
4,5,"890.10",33
4,5.2,"890.10",33
4,5.4,"859.23",32
4,5.6,"779.81",30
4,5.8,"779.81",30
4,6,"745.35",29
4,6.2,"731.80",28
4,6.4,"731.80",28
4,6.6,"684.37",27
4,6.8,"648.52",26
4,7,"612.39",25
4,7.2,"564.58",24
4,7.4,"522.87",23
4,7.6,"522.87",23
4,7.8,"486.28",22
4,8,"486.28",22
4,8.2,"416.83",20
4,8.4,"416.83",20
4,8.6,"376.80",19
4,8.8,"376.80",19
4,9,"376.80",19
4,9.2,"376.80",19
4,9.4,"368.83",18
4,9.6,"368.83",18
4,9.8,"368.83",18
4,10,"326.92",17
4,10.2,"319.81",16
4,10.4,"319.81",16
4,10.6,"306.73",15
4,10.8,"306.73",15
4,11,"306.73",15
4,11.2,"306.73",15
4,11.4,"306.73",15
4,11.6,"306.73",15
4,11.8,"306.73",15
4,12,"306.73",15
4,12.2,"306.73",15
4,12.4,"306.73",15
4,12.6,"306.73",15
4,12.8,"306.73",15
4,13,"257.40",14
4,13.2,"257.40",14
4,13.4,"217.42",13
4,13.6,"217.42",13
4,13.8,"184.23",12
4,14,"184.23",12
4.2,5.2,"890.10",33
4.2,5.4,"859.23",32
4.2,5.6,"779.81",30
4.2,5.8,"779.81",30
4.2,6,"745.35",29
4.2,6.2,"731.80",28
4.2,6.4,"731.80",28
4.2,6.6,"684.37",27
4.2,6.8,"648.52",26
4.2,7,"612.39",25
4.2,7.2,"564.58",24
4.2,7.4,"522.87",23
4.2,7.6,"522.87",23
4.2,7.8,"486.28",22
4.2,8,"486.28",22
4.2,8.2,"416.83",20
4.2,8.4,"416.83",20
4.2,8.6,"376.80",19
4.2,8.8,"376.80",19
4.2,9,"376.80",19
4.2,9.2,"376.80",19
4.2,9.4,"368.83",18
4.2,9.6,"368.83",18
4.2,9.8,"368.83",18
4.2,10,"326.92",17
4.2,10.2,"319.81",16
4.2,10.4,"319.81",16
4.2,10.6,"306.73",15
4.2,10.8,"306.73",15
4.2,11,"306.73",15
4.2,11.2,"306.73",15
4.2,11.4,"306.73",15
4.2,11.6,"306.73",15
4.2,11.8,"306.73",15
4.2,12,"306.73",15
4.2,12.2,"306.73",15
4.2,12.4,"306.73",15
4.2,12.6,"306.73",15
4.2,12.8,"306.73",15
4.2,13,"257.40",14
4.2,13.2,"257.40",14
4.2,13.4,"217.42",13
4.2,13.6,"217.42",13
4.2,13.8,"184.23",12
4.2,14,"184.23",12
4.2,14.2,"184.23",12
4.4,5.4,"859.23",32
4.4,5.6,"779.81",30
4.4,5.8,"779.81",30
4.4,6,"745.35",29
4.4,6.2,"731.80",28
4.4,6.4,"731.80",28
4.4,6.6,"684.37",27
4.4,6.8,"648.52",26
4.4,7,"612.39",25
4.4,7.2,"564.58",24
4.4,7.4,"522.87",23
4.4,7.6,"522.87",23
4.4,7.8,"486.28",22
4.4,8,"486.28",22
4.4,8.2,"416.83",20
4.4,8.4,"416.83",20
4.4,8.6,"376.80",19
4.4,8.8,"376.80",19
4.4,9,"376.80",19
4.4,9.2,"376.80",19
4.4,9.4,"368.83",18
4.4,9.6,"368.83",18
4.4,9.8,"368.83",18
4.4,10,"326.92",17
4.4,10.2,"319.81",16
4.4,10.4,"319.81",16
4.4,10.6,"306.73",15
4.4,10.8,"306.73",15
4.4,11,"306.73",15
4.4,11.2,"306.73",15
4.4,11.4,"306.73",15
4.4,11.6,"306.73",15
4.4,11.8,"306.73",15
4.4,12,"306.73",15
4.4,12.2,"306.73",15
4.4,12.4,"306.73",15
4.4,12.6,"306.73",15
4.4,12.8,"306.73",15
4.4,13,"257.40",14
4.4,13.2,"257.40",14
4.4,13.4,"217.42",13
4.4,13.6,"217.42",13
4.4,13.8,"184.23",12
4.4,14,"184.23",12
4.4,14.2,"184.23",12
4.4,14.4,"184.23",12
4.6,5.6,"779.81",30
4.6,5.8,"779.81",30
4.6,6,"745.35",29
4.6,6.2,"731.80",28
4.6,6.4,"731.80",28
4.6,6.6,"684.37",27
4.6,6.8,"648.52",26
4.6,7,"612.39",25
4.6,7.2,"564.58",24
4.6,7.4,"522.87",23
4.6,7.6,"522.87",23
4.6,7.8,"486.28",22
4.6,8,"486.28",22
4.6,8.2,"416.83",20
4.6,8.4,"416.83",20
4.6,8.6,"376.80",19
4.6,8.8,"376.80",19
4.6,9,"376.80",19
4.6,9.2,"376.80",19
4.6,9.4,"368.83",18
4.6,9.6,"368.83",18
4.6,9.8,"368.83",18
4.6,10,"326.92",17
4.6,10.2,"319.81",16
4.6,10.4,"319.81",16
4.6,10.6,"306.73",15
4.6,10.8,"306.73",15
4.6,11,"306.73",15
4.6,11.2,"306.73",15
4.6,11.4,"306.73",15
4.6,11.6,"306.73",15
4.6,11.8,"306.73",15
4.6,12,"306.73",15
4.6,12.2,"306.73",15
4.6,12.4,"306.73",15
4.6,12.6,"306.73",15
4.6,12.8,"306.73",15
4.6,13,"257.40",14
4.6,13.2,"257.40",14
4.6,13.4,"217.42",13
4.6,13.6,"217.42",13
4.6,13.8,"184.23",12
4.6,14,"184.23",12
4.6,14.2,"184.23",12
4.6,14.4,"184.23",12
4.6,14.6,"139.50",10
4.8,5.8,"779.81",30
4.8,6,"745.35",29
4.8,6.2,"731.80",28
4.8,6.4,"731.80",28
4.8,6.6,"684.37",27
4.8,6.8,"648.52",26
4.8,7,"612.39",25
4.8,7.2,"564.58",24
4.8,7.4,"522.87",23
4.8,7.6,"522.87",23
4.8,7.8,"486.28",22
4.8,8,"486.28",22
4.8,8.2,"416.83",20
4.8,8.4,"416.83",20
4.8,8.6,"376.80",19
4.8,8.8,"376.80",19
4.8,9,"376.80",19
4.8,9.2,"376.80",19
4.8,9.4,"368.83",18
4.8,9.6,"368.83",18
4.8,9.8,"368.83",18
4.8,10,"326.92",17
4.8,10.2,"319.81",16
4.8,10.4,"319.81",16
4.8,10.6,"306.73",15
4.8,10.8,"306.73",15
4.8,11,"306.73",15
4.8,11.2,"306.73",15
4.8,11.4,"306.73",15
4.8,11.6,"306.73",15
4.8,11.8,"306.73",15
4.8,12,"306.73",15
4.8,12.2,"306.73",15
4.8,12.4,"306.73",15
4.8,12.6,"306.73",15
4.8,12.8,"306.73",15
4.8,13,"257.40",14
4.8,13.2,"257.40",14
4.8,13.4,"217.42",13
4.8,13.6,"217.42",13
4.8,13.8,"184.23",12
4.8,14,"184.23",12
4.8,14.2,"184.23",12
4.8,14.4,"184.23",12
4.8,14.6,"139.50",10
4.8,14.8,"117.61",9
5,6,"745.35",29
5,6.2,"731.80",28
5,6.4,"731.80",28
5,6.6,"684.37",27
5,6.8,"648.52",26
5,7,"612.39",25
5,7.2,"564.58",24
5,7.4,"522.87",23
5,7.6,"522.87",23
5,7.8,"486.28",22
5,8,"486.28",22
5,8.2,"416.83",20
5,8.4,"416.83",20
5,8.6,"376.80",19
5,8.8,"376.80",19
5,9,"376.80",19
5,9.2,"376.80",19
5,9.4,"368.83",18
5,9.6,"368.83",18
5,9.8,"368.83",18
5,10,"326.92",17
5,10.2,"319.81",16
5,10.4,"319.81",16
5,10.6,"306.73",15
5,10.8,"306.73",15
5,11,"306.73",15
5,11.2,"306.73",15
5,11.4,"306.73",15
5,11.6,"306.73",15
5,11.8,"306.73",15
5,12,"306.73",15
5,12.2,"306.73",15
5,12.4,"306.73",15
5,12.6,"306.73",15
5,12.8,"306.73",15
5,13,"257.40",14
5,13.2,"257.40",14
5,13.4,"217.42",13
5,13.6,"217.42",13
5,13.8,"184.23",12
5,14,"184.23",12
5,14.2,"184.23",12
5,14.4,"184.23",12
5,14.6,"139.50",10
5,14.8,"117.61",9
5,15,"117.61",9
5.2,6.2,"731.80",28
5.2,6.4,"731.80",28
5.2,6.6,"684.37",27
5.2,6.8,"648.52",26
5.2,7,"612.39",25
5.2,7.2,"564.58",24
5.2,7.4,"522.87",23
5.2,7.6,"522.87",23
5.2,7.8,"486.28",22
5.2,8,"486.28",22
