"hb","hn","profit","deals"
-8.2,-14.8,"76.07",3
-8.2,-14.6,"76.07",3
-8.2,-14.4,"76.07",3
-8.2,-14.2,"76.07",3
-8.2,-14,"76.07",3
-8.2,-13.8,"76.07",3
-8.2,-13.6,"76.07",3
-8.2,-13.4,"76.07",3
-8.2,-13.2,"76.07",3
-8.2,-13,"76.07",3
-8.2,-12.8,"76.07",3
-8.2,-12.6,"76.07",3
-8.2,-12.4,"76.07",3
-8.2,-12.2,"76.07",3
-8.2,-12,"76.07",3
-8.2,-11.8,"76.07",3
-8.2,-11.6,"76.07",3
-8.2,-11.4,"77.26",5
-8.2,-11.2,"77.26",5
-8.2,-11,"77.26",5
-8.2,-10.8,"77.26",5
-8.2,-10.6,"77.26",5
-8.2,-10.4,"77.26",5
-8.2,-10.2,"77.26",5
-8.2,-10,"77.26",5
-8.2,-9.8,"77.26",5
-8.2,-9.6,"77.26",5
-8.2,-9.4,"110.50",6
-8.2,-9.2,"110.50",6
-8,-18,"76.07",3
-8,-17.8,"76.07",3
-8,-17.6,"76.07",3
-8,-17.4,"76.07",3
-8,-17.2,"76.07",3
-8,-17,"76.07",3
-8,-16.8,"76.07",3
-8,-16.6,"76.07",3
-8,-16.4,"76.07",3
-8,-16.2,"76.07",3
-8,-16,"76.07",3
-8,-15.8,"76.07",3
-8,-15.6,"76.07",3
-8,-15.4,"76.07",3
-8,-15.2,"76.07",3
-8,-15,"76.07",3
-8,-14.8,"76.07",3
-8,-14.6,"76.07",3
-8,-14.4,"76.07",3
-8,-14.2,"76.07",3
-8,-14,"76.07",3
-8,-13.8,"76.07",3
-8,-13.6,"76.07",3
-8,-13.4,"76.07",3
-8,-13.2,"76.07",3
-8,-13,"76.07",3
-8,-12.8,"76.07",3
-8,-12.6,"76.07",3
-8,-12.4,"76.07",3
-8,-12.2,"76.07",3
-8,-12,"76.07",3
-8,-11.8,"76.07",3
-8,-11.6,"76.07",3
-8,-11.4,"77.26",5
-8,-11.2,"77.26",5
-8,-11,"77.26",5
-8,-10.8,"77.26",5
-8,-10.6,"77.26",5
-8,-10.4,"77.26",5
-8,-10.2,"77.26",5
-8,-10,"77.26",5
-8,-9.8,"77.26",5
-8,-9.6,"77.26",5
-8,-9.4,"110.50",6
-8,-9.2,"110.50",6
-8,-9,"110.50",6
-7.8,-17.8,"76.07",3
-7.8,-17.6,"76.07",3
-7.8,-17.4,"76.07",3
-7.8,-17.2,"76.07",3
-7.8,-17,"76.07",3
-7.8,-16.8,"76.07",3
-7.8,-16.6,"76.07",3
-7.8,-16.4,"76.07",3
-7.8,-16.2,"76.07",3
-7.8,-16,"76.07",3
-7.8,-15.8,"76.07",3
-7.8,-15.6,"76.07",3
-7.8,-15.4,"76.07",3
-7.8,-15.2,"76.07",3
-7.8,-15,"76.07",3
-7.8,-14.8,"76.07",3
-7.8,-14.6,"76.07",3
-7.8,-14.4,"76.07",3
-7.8,-14.2,"76.07",3
-7.8,-14,"76.07",3
-7.8,-13.8,"76.07",3
-7.8,-13.6,"76.07",3
-7.8,-13.4,"76.07",3
-7.8,-13.2,"76.07",3
-7.8,-13,"76.07",3
-7.8,-12.8,"76.07",3
-7.8,-12.6,"76.07",3
-7.8,-12.4,"76.07",3
-7.8,-12.2,"76.07",3
-7.8,-12,"76.07",3
-7.8,-11.8,"76.07",3
-7.8,-11.6,"76.07",3
-7.8,-11.4,"84.39",4
-7.8,-11.2,"77.26",5
-7.8,-11,"77.26",5
-7.8,-10.8,"77.26",5
-7.8,-10.6,"77.26",5
-7.8,-10.4,"77.26",5
-7.8,-10.2,"77.26",5
-7.8,-10,"77.26",5
-7.8,-9.8,"77.26",5
-7.8,-9.6,"77.26",5
-7.8,-9.4,"110.50",6
-7.8,-9.2,"110.50",6
-7.8,-9,"110.50",6
-7.8,-8.8,"127.13",7
-7.6,-17.6,"76.07",3
-7.6,-17.4,"76.07",3
-7.6,-17.2,"76.07",3
-7.6,-17,"76.07",3
-7.6,-16.8,"76.07",3
-7.6,-16.6,"76.07",3
-7.6,-16.4,"76.07",3
-7.6,-16.2,"76.07",3
-7.6,-16,"76.07",3
-7.6,-15.8,"76.07",3
-7.6,-15.6,"76.07",3
-7.6,-15.4,"76.07",3
-7.6,-15.2,"76.07",3
-7.6,-15,"76.07",3
-7.6,-14.8,"76.07",3
-7.6,-14.6,"76.07",3
-7.6,-14.4,"76.07",3
-7.6,-14.2,"76.07",3
-7.6,-14,"76.07",3
-7.6,-13.8,"76.07",3
-7.6,-13.6,"76.07",3
-7.6,-13.4,"76.07",3
-7.6,-13.2,"76.07",3
-7.6,-13,"76.07",3
-7.6,-12.8,"76.07",3
-7.6,-12.6,"76.07",3
-7.6,-12.4,"76.07",3
-7.6,-12.2,"76.07",3
-7.6,-12,"76.07",3
-7.6,-11.8,"76.07",3
-7.6,-11.6,"76.07",3
-7.6,-11.4,"84.39",4
-7.6,-11.2,"77.26",5
-7.6,-11,"77.26",5
-7.6,-10.8,"77.26",5
-7.6,-10.6,"77.26",5
-7.6,-10.4,"77.26",5
-7.6,-10.2,"77.26",5
-7.6,-10,"77.26",5
-7.6,-9.8,"77.26",5
-7.6,-9.6,"77.26",5
-7.6,-9.4,"110.50",6
-7.6,-9.2,"110.50",6
-7.6,-9,"110.50",6
-7.6,-8.8,"127.13",7
-7.6,-8.6,"150.84",9
-7.4,-17.4,"76.07",3
-7.4,-17.2,"76.07",3
-7.4,-17,"76.07",3
-7.4,-16.8,"76.07",3
-7.4,-16.6,"76.07",3
-7.4,-16.4,"76.07",3
-7.4,-16.2,"76.07",3
-7.4,-16,"76.07",3
-7.4,-15.8,"76.07",3
-7.4,-15.6,"76.07",3
-7.4,-15.4,"76.07",3
-7.4,-15.2,"76.07",3
-7.4,-15,"76.07",3
-7.4,-14.8,"76.07",3
-7.4,-14.6,"76.07",3
-7.4,-14.4,"76.07",3
-7.4,-14.2,"76.07",3
-7.4,-14,"76.07",3
-7.4,-13.8,"76.07",3
-7.4,-13.6,"76.07",3
-7.4,-13.4,"76.07",3
-7.4,-13.2,"76.07",3
-7.4,-13,"76.07",3
-7.4,-12.8,"76.07",3
-7.4,-12.6,"76.07",3
-7.4,-12.4,"76.07",3
-7.4,-12.2,"76.07",3
-7.4,-12,"76.07",3
-7.4,-11.8,"76.07",3
-7.4,-11.6,"76.07",3
-7.4,-11.4,"77.26",5
-7.4,-11.2,"77.26",5
-7.4,-11,"77.26",5
-7.4,-10.8,"77.26",5
-7.4,-10.6,"77.26",5
-7.4,-10.4,"77.26",5
-7.4,-10.2,"77.26",5
-7.4,-10,"77.26",5
-7.4,-9.8,"77.26",5
-7.4,-9.6,"77.26",5
-7.4,-9.4,"110.50",6
-7.4,-9.2,"110.50",6
-7.4,-9,"110.50",6
-7.4,-8.8,"127.13",7
-7.4,-8.6,"150.84",9
-7.4,-8.4,"207.67",11
-7.2,-17.2,"76.07",3
-7.2,-17,"76.07",3
-7.2,-16.8,"76.07",3
-7.2,-16.6,"76.07",3
-7.2,-16.4,"76.07",3
-7.2,-16.2,"76.07",3
-7.2,-16,"76.07",3
-7.2,-15.8,"76.07",3
-7.2,-15.6,"76.07",3
-7.2,-15.4,"76.07",3
-7.2,-15.2,"76.07",3
-7.2,-15,"76.07",3
-7.2,-14.8,"76.07",3
-7.2,-14.6,"76.07",3
-7.2,-14.4,"76.07",3
-7.2,-14.2,"76.07",3
-7.2,-14,"76.07",3
-7.2,-13.8,"76.07",3
-7.2,-13.6,"76.07",3
-7.2,-13.4,"76.07",3
-7.2,-13.2,"76.07",3
-7.2,-13,"76.07",3
-7.2,-12.8,"76.07",3
-7.2,-12.6,"76.07",3
-7.2,-12.4,"76.07",3
-7.2,-12.2,"76.07",3
-7.2,-12,"76.07",3
-7.2,-11.8,"76.07",3
-7.2,-11.6,"76.07",3
-7.2,-11.4,"77.26",5
-7.2,-11.2,"77.26",5
-7.2,-11,"77.26",5
-7.2,-10.8,"77.26",5
-7.2,-10.6,"77.26",5
-7.2,-10.4,"77.26",5
-7.2,-10.2,"77.26",5
-7.2,-10,"77.26",5
-7.2,-9.8,"77.26",5
-7.2,-9.6,"77.26",5
-7.2,-9.4,"110.50",6
-7.2,-9.2,"110.50",6
-7.2,-9,"110.50",6
-7.2,-8.8,"127.13",7
-7.2,-8.6,"150.84",9
-7.2,-8.4,"207.67",11
-7.2,-8.2,"312.28",14
-7,-17,"76.07",3
-7,-16.8,"76.07",3
-7,-16.6,"76.07",3
-7,-16.4,"76.07",3
-7,-16.2,"76.07",3
-7,-16,"76.07",3
-7,-15.8,"76.07",3
-7,-15.6,"76.07",3
-7,-15.4,"76.07",3
-7,-15.2,"76.07",3
-7,-15,"76.07",3
-7,-14.8,"76.07",3
-7,-14.6,"76.07",3
-7,-14.4,"76.07",3
-7,-14.2,"76.07",3
-7,-14,"76.07",3
-7,-13.8,"76.07",3
-7,-13.6,"76.07",3
-7,-13.4,"76.07",3
-7,-13.2,"76.07",3
-7,-13,"76.07",3
-7,-12.8,"76.07",3
-7,-12.6,"76.07",3
-7,-12.4,"76.07",3
-7,-12.2,"76.07",3
-7,-12,"76.07",3
-7,-11.8,"76.07",3
-7,-11.6,"76.07",3
-7,-11.4,"77.26",5
-7,-11.2,"77.26",5
-7,-11,"77.26",5
-7,-10.8,"77.26",5
-7,-10.6,"77.26",5
-7,-10.4,"77.26",5
-7,-10.2,"77.26",5
-7,-10,"77.26",5
-7,-9.8,"77.26",5
-7,-9.6,"77.26",5
-7,-9.4,"110.50",6
-7,-9.2,"110.50",6
-7,-9,"110.50",6
-7,-8.8,"127.13",7
-7,-8.6,"150.84",9
-7,-8.4,"207.67",11
-7,-8.2,"312.28",14
-7,-8,"326.92",16
-6.8,-16.8,"76.07",3
-6.8,-16.6,"76.07",3
-6.8,-16.4,"76.07",3
-6.8,-16.2,"76.07",3
-6.8,-16,"76.07",3
-6.8,-15.8,"76.07",3
-6.8,-15.6,"76.07",3
-6.8,-15.4,"76.07",3
-6.8,-15.2,"76.07",3
-6.8,-15,"76.07",3
-6.8,-14.8,"76.07",3
-6.8,-14.6,"76.07",3
-6.8,-14.4,"76.07",3
-6.8,-14.2,"76.07",3
-6.8,-14,"76.07",3
-6.8,-13.8,"76.07",3
-6.8,-13.6,"76.07",3
-6.8,-13.4,"76.07",3
-6.8,-13.2,"76.07",3
-6.8,-13,"76.07",3
-6.8,-12.8,"76.07",3
-6.8,-12.6,"76.07",3
-6.8,-12.4,"76.07",3
-6.8,-12.2,"76.07",3
-6.8,-12,"76.07",3
-6.8,-11.8,"76.07",3
-6.8,-11.6,"76.07",3
-6.8,-11.4,"77.26",5
-6.8,-11.2,"77.26",5
-6.8,-11,"77.26",5
-6.8,-10.8,"77.26",5
-6.8,-10.6,"77.26",5
-6.8,-10.4,"77.26",5
-6.8,-10.2,"77.26",5
-6.8,-10,"77.26",5
-6.8,-9.8,"77.26",5
-6.8,-9.6,"77.26",5
-6.8,-9.4,"110.50",6
-6.8,-9.2,"110.50",6
-6.8,-9,"110.50",6
-6.8,-8.8,"127.13",7
-6.8,-8.6,"150.84",9
-6.8,-8.4,"207.67",11
-6.8,-8.2,"312.28",14
-6.8,-8,"326.92",16
-6.8,-7.8,"389.43",18
-6.6,-16.6,"76.07",3
-6.6,-16.4,"76.07",3
-6.6,-16.2,"76.07",3
-6.6,-16,"76.07",3
-6.6,-15.8,"76.07",3
-6.6,-15.6,"76.07",3
-6.6,-15.4,"76.07",3
-6.6,-15.2,"76.07",3
-6.6,-15,"76.07",3
-6.6,-14.8,"76.07",3
-6.6,-14.6,"76.07",3
-6.6,-14.4,"76.07",3
-6.6,-14.2,"76.07",3
-6.6,-14,"76.07",3
-6.6,-13.8,"76.07",3
-6.6,-13.6,"76.07",3
-6.6,-13.4,"76.07",3
-6.6,-13.2,"76.07",3
-6.6,-13,"76.07",3
-6.6,-12.8,"76.07",3
-6.6,-12.6,"76.07",3
-6.6,-12.4,"76.07",3
-6.6,-12.2,"76.07",3
-6.6,-12,"76.07",3
-6.6,-11.8,"76.07",3
-6.6,-11.6,"76.07",3
-6.6,-11.4,"84.39",4
-6.6,-11.2,"77.26",5
-6.6,-11,"77.26",5
-6.6,-10.8,"77.26",5
-6.6,-10.6,"77.26",5
-6.6,-10.4,"77.26",5
-6.6,-10.2,"77.26",5
-6.6,-10,"77.26",5
-6.6,-9.8,"77.26",5
-6.6,-9.6,"77.26",5
-6.6,-9.4,"110.50",6
-6.6,-9.2,"110.50",6
-6.6,-9,"110.50",6
-6.6,-8.8,"127.13",7
-6.6,-8.6,"150.84",9
-6.6,-8.4,"207.67",11
-6.6,-8.2,"312.28",14
-6.6,-8,"326.92",16
-6.6,-7.8,"346.81",17
-6.6,-7.6,"393.09",19
-6.4,-16.4,"76.07",3
-6.4,-16.2,"76.07",3
-6.4,-16,"76.07",3
-6.4,-15.8,"76.07",3
-6.4,-15.6,"76.07",3
-6.4,-15.4,"76.07",3
-6.4,-15.2,"76.07",3
-6.4,-15,"76.07",3
-6.4,-14.8,"76.07",3
-6.4,-14.6,"76.07",3
-6.4,-14.4,"76.07",3
-6.4,-14.2,"76.07",3
-6.4,-14,"76.07",3
-6.4,-13.8,"76.07",3
-6.4,-13.6,"76.07",3
-6.4,-13.4,"76.07",3
-6.4,-13.2,"76.07",3
-6.4,-13,"76.07",3
-6.4,-12.8,"76.07",3
-6.4,-12.6,"76.07",3
-6.4,-12.4,"76.07",3
-6.4,-12.2,"76.07",3
-6.4,-12,"76.07",3
-6.4,-11.8,"76.07",3
-6.4,-11.6,"76.07",3
-6.4,-11.4,"77.26",5
-6.4,-11.2,"77.26",5
-6.4,-11,"77.26",5
-6.4,-10.8,"77.26",5
-6.4,-10.6,"77.26",5
-6.4,-10.4,"77.26",5
-6.4,-10.2,"77.26",5
-6.4,-10,"77.26",5
-6.4,-9.8,"77.26",5
-6.4,-9.6,"77.26",5
-6.4,-9.4,"110.50",6
-6.4,-9.2,"110.50",6
-6.4,-9,"110.50",6
-6.4,-8.8,"127.13",7
-6.4,-8.6,"150.84",9
-6.4,-8.4,"207.67",11
-6.4,-8.2,"312.28",14
-6.4,-8,"326.92",16
-6.4,-7.8,"389.43",18
-6.4,-7.6,"393.09",19
-6.4,-7.4,"419.88",20
-6.2,-16.2,"76.07",3
-6.2,-16,"76.07",3
-6.2,-15.8,"76.07",3
-6.2,-15.6,"76.07",3
-6.2,-15.4,"76.07",3
-6.2,-15.2,"76.07",3
-6.2,-15,"76.07",3
-6.2,-14.8,"76.07",3
-6.2,-14.6,"76.07",3
-6.2,-14.4,"76.07",3
-6.2,-14.2,"76.07",3
-6.2,-14,"76.07",3
-6.2,-13.8,"76.07",3
-6.2,-13.6,"76.07",3
-6.2,-13.4,"76.07",3
-6.2,-13.2,"76.07",3
-6.2,-13,"76.07",3
-6.2,-12.8,"76.07",3
-6.2,-12.6,"76.07",3
-6.2,-12.4,"76.07",3
-6.2,-12.2,"76.07",3
-6.2,-12,"76.07",3
-6.2,-11.8,"76.07",3
-6.2,-11.6,"76.07",3
-6.2,-11.4,"77.26",5
-6.2,-11.2,"77.26",5
-6.2,-11,"77.26",5
-6.2,-10.8,"77.26",5
-6.2,-10.6,"77.26",5
-6.2,-10.4,"77.26",5
-6.2,-10.2,"77.26",5
-6.2,-10,"77.26",5
-6.2,-9.8,"77.26",5
-6.2,-9.6,"77.26",5
-6.2,-9.4,"110.50",6
-6.2,-9.2,"110.50",6
-6.2,-9,"110.50",6
-6.2,-8.8,"127.13",7
-6.2,-8.6,"150.84",9
-6.2,-8.4,"207.67",11
-6.2,-8.2,"312.28",14
-6.2,-8,"326.92",16
-6.2,-7.8,"389.43",18
-6.2,-7.6,"393.09",19
-6.2,-7.4,"419.88",20
-6.2,-7.2,"417.50",24
-6,-16,"76.07",3
-6,-15.8,"76.07",3
-6,-15.6,"76.07",3
-6,-15.4,"76.07",3
-6,-15.2,"76.07",3
-6,-15,"76.07",3
-6,-14.8,"76.07",3
-6,-14.6,"76.07",3
-6,-14.4,"76.07",3
-6,-14.2,"76.07",3
-6,-14,"76.07",3
-6,-13.8,"76.07",3
-6,-13.6,"76.07",3
-6,-13.4,"76.07",3
-6,-13.2,"76.07",3
-6,-13,"76.07",3
-6,-12.8,"76.07",3
-6,-12.6,"76.07",3
-6,-12.4,"76.07",3
-6,-12.2,"76.07",3
-6,-12,"76.07",3
-6,-11.8,"76.07",3
-6,-11.6,"76.07",3
-6,-11.4,"77.26",5
-6,-11.2,"77.26",5
-6,-11,"77.26",5
-6,-10.8,"77.26",5
-6,-10.6,"77.26",5
-6,-10.4,"77.26",5
-6,-10.2,"77.26",5
-6,-10,"77.26",5
-6,-9.8,"77.26",5
-6,-9.6,"77.26",5
-6,-9.4,"110.50",6
-6,-9.2,"110.50",6
-6,-9,"110.50",6
-6,-8.8,"127.13",7
-6,-8.6,"150.84",9
-6,-8.4,"207.67",11
-6,-8.2,"328.41",14
-6,-8,"343.92",16
-6,-7.8,"408.91",18
-6,-7.6,"412.72",19
-6,-7.4,"440.57",20
-6,-7.2,"438.48",24
-6,-7,"438.48",24
-5.8,-15.8,"76.07",3
-5.8,-15.6,"76.07",3
-5.8,-15.4,"76.07",3
-5.8,-15.2,"76.07",3
-5.8,-15,"76.07",3
-5.8,-14.8,"76.07",3
-5.8,-14.6,"76.07",3
-5.8,-14.4,"76.07",3
-5.8,-14.2,"76.07",3
-5.8,-14,"76.07",3
-5.8,-13.8,"76.07",3
-5.8,-13.6,"76.07",3
-5.8,-13.4,"76.07",3
-5.8,-13.2,"76.07",3
-5.8,-13,"76.07",3
-5.8,-12.8,"76.07",3
-5.8,-12.6,"76.07",3
-5.8,-12.4,"76.07",3
-5.8,-12.2,"76.07",3
-5.8,-12,"76.07",3
-5.8,-11.8,"76.07",3
-5.8,-11.6,"76.07",3
-5.8,-11.4,"77.26",5
-5.8,-11.2,"77.26",5
-5.8,-11,"77.26",5
-5.8,-10.8,"77.26",5
-5.8,-10.6,"77.26",5
-5.8,-10.4,"77.26",5
-5.8,-10.2,"77.26",5
-5.8,-10,"77.26",5
-5.8,-9.8,"77.26",5
-5.8,-9.6,"77.26",5
-5.8,-9.4,"110.50",6
-5.8,-9.2,"110.50",6
-5.8,-9,"110.50",6
-5.8,-8.8,"127.13",7
-5.8,-8.6,"150.84",9
-5.8,-8.4,"207.67",11
-5.8,-8.2,"328.41",14
-5.8,-8,"343.92",16
-5.8,-7.8,"408.91",18
-5.8,-7.6,"412.72",19
-5.8,-7.4,"440.57",20
-5.8,-7.2,"438.48",24
-5.8,-7,"438.48",24
-5.8,-6.8,"438.48",24
-5.6,-15.6,"76.07",3
-5.6,-15.4,"76.07",3
-5.6,-15.2,"76.07",3
-5.6,-15,"76.07",3
-5.6,-14.8,"76.07",3
-5.6,-14.6,"76.07",3
-5.6,-14.4,"76.07",3
-5.6,-14.2,"76.07",3
-5.6,-14,"76.07",3
-5.6,-13.8,"76.07",3
-5.6,-13.6,"76.07",3
-5.6,-13.4,"76.07",3
-5.6,-13.2,"76.07",3
-5.6,-13,"76.07",3
-5.6,-12.8,"76.07",3
-5.6,-12.6,"76.07",3
-5.6,-12.4,"76.07",3
-5.6,-12.2,"76.07",3
-5.6,-12,"76.07",3
-5.6,-11.8,"76.07",3
-5.6,-11.6,"76.07",3
-5.6,-11.4,"77.26",5
-5.6,-11.2,"77.26",5
-5.6,-11,"77.26",5
-5.6,-10.8,"77.26",5
-5.6,-10.6,"77.26",5
-5.6,-10.4,"77.26",5
-5.6,-10.2,"77.26",5
-5.6,-10,"77.26",5
-5.6,-9.8,"77.26",5
-5.6,-9.6,"77.26",5
-5.6,-9.4,"110.50",6
-5.6,-9.2,"110.50",6
-5.6,-9,"110.50",6
-5.6,-8.8,"127.13",7
-5.6,-8.6,"150.84",9
-5.6,-8.4,"207.67",11
-5.6,-8.2,"328.41",14
-5.6,-8,"343.92",16
-5.6,-7.8,"408.91",18
-5.6,-7.6,"412.72",19
-5.6,-7.4,"440.57",20
-5.6,-7.2,"438.48",24
-5.6,-7,"438.48",24
-5.6,-6.8,"438.48",24
-5.6,-6.6,"438.48",24
-5.4,-15.4,"76.07",3
-5.4,-15.2,"76.07",3
-5.4,-15,"76.07",3
-5.4,-14.8,"76.07",3
-5.4,-14.6,"76.07",3
-5.4,-14.4,"76.07",3
-5.4,-14.2,"76.07",3
-5.4,-14,"76.07",3
-5.4,-13.8,"76.07",3
-5.4,-13.6,"76.07",3
-5.4,-13.4,"76.07",3
-5.4,-13.2,"76.07",3
-5.4,-13,"76.07",3
-5.4,-12.8,"76.07",3
-5.4,-12.6,"76.07",3
-5.4,-12.4,"76.07",3
-5.4,-12.2,"76.07",3
-5.4,-12,"76.07",3
-5.4,-11.8,"76.07",3
-5.4,-11.6,"76.07",3
-5.4,-11.4,"77.26",5
-5.4,-11.2,"77.26",5
-5.4,-11,"77.26",5
-5.4,-10.8,"77.26",5
-5.4,-10.6,"77.26",5
-5.4,-10.4,"77.26",5
-5.4,-10.2,"77.26",5
-5.4,-10,"77.26",5
-5.4,-9.8,"77.26",5
-5.4,-9.6,"77.26",5
-5.4,-9.4,"110.50",6
-5.4,-9.2,"110.50",6
-5.4,-9,"110.50",6
-5.4,-8.8,"127.13",7
-5.4,-8.6,"150.84",9
-5.4,-8.4,"207.67",11
-5.4,-8.2,"328.41",14
-5.4,-8,"343.92",16
-5.4,-7.8,"408.91",18
-5.4,-7.6,"412.72",19
-5.4,-7.4,"440.57",20
-5.4,-7.2,"438.48",24
-5.4,-7,"438.48",24
-5.4,-6.8,"438.48",24
-5.4,-6.6,"470.02",25
-5.4,-6.4,"364.50",26
-5.2,-15.2,"76.07",3
-5.2,-15,"76.07",3
-5.2,-14.8,"76.07",3
-5.2,-14.6,"76.07",3
-5.2,-14.4,"76.07",3
-5.2,-14.2,"76.07",3
-5.2,-14,"76.07",3
-5.2,-13.8,"76.07",3
-5.2,-13.6,"76.07",3
-5.2,-13.4,"76.07",3
-5.2,-13.2,"76.07",3
-5.2,-13,"76.07",3
-5.2,-12.8,"76.07",3
-5.2,-12.6,"76.07",3
-5.2,-12.4,"76.07",3
-5.2,-12.2,"76.07",3
-5.2,-12,"76.07",3
-5.2,-11.8,"76.07",3
-5.2,-11.6,"76.07",3
-5.2,-11.4,"77.26",5
-5.2,-11.2,"77.26",5
-5.2,-11,"77.26",5
-5.2,-10.8,"77.26",5
-5.2,-10.6,"77.26",5
-5.2,-10.4,"77.26",5
-5.2,-10.2,"77.26",5
-5.2,-10,"77.26",5
-5.2,-9.8,"77.26",5
-5.2,-9.6,"77.26",5
-5.2,-9.4,"110.50",6
-5.2,-9.2,"110.50",6
-5.2,-9,"110.50",6
-5.2,-8.8,"127.13",7
-5.2,-8.6,"150.84",9
-5.2,-8.4,"207.67",11
-5.2,-8.2,"328.41",14
-5.2,-8,"343.92",16
-5.2,-7.8,"408.91",18
-5.2,-7.6,"412.72",19
-5.2,-7.4,"440.57",20
-5.2,-7.2,"438.48",24
-5.2,-7,"438.48",24
-5.2,-6.8,"438.48",24
-5.2,-6.6,"438.48",24
-5.2,-6.4,"364.50",26
-5.2,-6.2,"399.03",27
-5,-15,"76.07",3
-5,-14.8,"76.07",3
-5,-14.6,"76.07",3
-5,-14.4,"76.07",3
-5,-14.2,"76.07",3
-5,-14,"76.07",3
-5,-13.8,"76.07",3
-5,-13.6,"76.07",3
-5,-13.4,"76.07",3
-5,-13.2,"76.07",3
-5,-13,"76.07",3
-5,-12.8,"76.07",3
-5,-12.6,"76.07",3
-5,-12.4,"76.07",3
-5,-12.2,"76.07",3
-5,-12,"76.07",3
-5,-11.8,"76.07",3
-5,-11.6,"76.07",3
-5,-11.4,"84.39",4
-5,-11.2,"77.26",5
-5,-11,"77.26",5
-5,-10.8,"77.26",5
-5,-10.6,"77.26",5
-5,-10.4,"77.26",5
-5,-10.2,"77.26",5
-5,-10,"77.26",5
-5,-9.8,"77.26",5
-5,-9.6,"77.26",5
-5,-9.4,"110.50",6
-5,-9.2,"110.50",6
-5,-9,"110.50",6
-5,-8.8,"127.13",7
-5,-8.6,"150.84",9
-5,-8.4,"207.67",11
-5,-8.2,"328.41",14
-5,-8,"343.92",16
-5,-7.8,"364.60",17
-5,-7.6,"412.72",19
-5,-7.4,"440.57",20
-5,-7.2,"438.48",24
-5,-7,"438.48",24
-5,-6.8,"438.48",24
-5,-6.6,"438.48",24
-5,-6.4,"364.50",26
-5,-6.2,"399.03",27
-5,-6,"496.85",30
-4.8,-14.8,"76.07",3
-4.8,-14.6,"76.07",3
-4.8,-14.4,"76.07",3
-4.8,-14.2,"76.07",3
-4.8,-14,"76.07",3
-4.8,-13.8,"76.07",3
-4.8,-13.6,"76.07",3
-4.8,-13.4,"76.07",3
-4.8,-13.2,"76.07",3
-4.8,-13,"76.07",3
-4.8,-12.8,"76.07",3
-4.8,-12.6,"76.07",3
-4.8,-12.4,"76.07",3
-4.8,-12.2,"76.07",3
-4.8,-12,"76.07",3
-4.8,-11.8,"76.07",3
-4.8,-11.6,"76.07",3
-4.8,-11.4,"77.26",5
-4.8,-11.2,"77.26",5
-4.8,-11,"77.26",5
-4.8,-10.8,"77.26",5
-4.8,-10.6,"77.26",5
-4.8,-10.4,"77.26",5
-4.8,-10.2,"77.26",5
-4.8,-10,"77.26",5
-4.8,-9.8,"77.26",5
-4.8,-9.6,"77.26",5
-4.8,-9.4,"110.50",6
-4.8,-9.2,"110.50",6
-4.8,-9,"110.50",6
-4.8,-8.8,"127.13",7
-4.8,-8.6,"150.84",9
-4.8,-8.4,"207.67",11
-4.8,-8.2,"328.41",14
-4.8,-8,"343.92",16
-4.8,-7.8,"408.91",18
-4.8,-7.6,"412.72",19
-4.8,-7.4,"440.57",20
-4.8,-7.2,"438.48",24
-4.8,-7,"438.48",24
-4.8,-6.8,"438.48",24
-4.8,-6.6,"470.02",25
-4.8,-6.4,"364.50",26
-4.8,-6.2,"399.03",27
-4.8,-6,"496.85",30
-4.8,-5.8,"522.14",33
-4.6,-14.6,"76.07",3
-4.6,-14.4,"76.07",3
-4.6,-14.2,"76.07",3
-4.6,-14,"76.07",3
-4.6,-13.8,"76.07",3
-4.6,-13.6,"76.07",3
-4.6,-13.4,"76.07",3
-4.6,-13.2,"76.07",3
-4.6,-13,"76.07",3
-4.6,-12.8,"76.07",3
-4.6,-12.6,"76.07",3
-4.6,-12.4,"76.07",3
-4.6,-12.2,"76.07",3
-4.6,-12,"76.07",3
-4.6,-11.8,"76.07",3
-4.6,-11.6,"76.07",3
-4.6,-11.4,"77.26",5
-4.6,-11.2,"77.26",5
-4.6,-11,"77.26",5
-4.6,-10.8,"77.26",5
-4.6,-10.6,"77.26",5
-4.6,-10.4,"77.26",5
-4.6,-10.2,"77.26",5
-4.6,-10,"77.26",5
-4.6,-9.8,"77.26",5
-4.6,-9.6,"77.26",5
-4.6,-9.4,"110.50",6
-4.6,-9.2,"110.50",6
-4.6,-9,"110.50",6
-4.6,-8.8,"127.13",7
-4.6,-8.6,"150.84",9
-4.6,-8.4,"207.67",11
-4.6,-8.2,"328.41",14
-4.6,-8,"343.92",16
-4.6,-7.8,"408.91",18
-4.6,-7.6,"412.72",19
-4.6,-7.4,"440.57",20
-4.6,-7.2,"438.48",24
-4.6,-7,"438.48",24
-4.6,-6.8,"438.48",24
-4.6,-6.6,"438.48",24
-4.6,-6.4,"364.50",26
-4.6,-6.2,"399.03",27
-4.6,-6,"496.85",30
-4.6,-5.8,"522.14",33
-4.6,-5.6,"543.13",34
-4.4,-14.4,"76.07",3
-4.4,-14.2,"76.07",3
-4.4,-14,"76.07",3
-4.4,-13.8,"76.07",3
-4.4,-13.6,"76.07",3
-4.4,-13.4,"76.07",3
-4.4,-13.2,"76.07",3
