"cond_open","cond_close","stop_loss","profit","deals"
-1.5,1.9,-40,"181.55",45
-1.5,2,-10,"62.88",36
-1.5,2,-20,"165.15",43
-1.5,2,-30,"131.85",43
-1.5,2,-40,"166.07",41
-1.4,0.1,-10,"1023.06",156
-1.4,0.1,-20,"1023.06",156
-1.4,0.1,-30,"1023.06",156
-1.4,0.1,-40,"1023.06",156
-1.4,0.2,-10,"855.29",143
-1.4,0.2,-20,"855.29",143
-1.4,0.2,-30,"855.29",143
-1.4,0.2,-40,"855.29",143
-1.4,0.3,-10,"458.85",126
-1.4,0.3,-20,"458.85",126
-1.4,0.3,-30,"458.85",126
-1.4,0.3,-40,"458.85",126
-1.4,0.4,-10,"469.76",121
-1.4,0.4,-20,"469.76",121
-1.4,0.4,-30,"469.76",121
-1.4,0.4,-40,"469.76",121
-1.4,0.5,-10,"508.24",116
-1.4,0.5,-20,"508.24",116
-1.4,0.5,-30,"508.24",116
-1.4,0.5,-40,"508.24",116
-1.4,0.6,-10,"479.69",107
-1.4,0.6,-20,"479.69",107
-1.4,0.6,-30,"479.69",107
-1.4,0.6,-40,"479.69",107
-1.4,0.7,-10,"188.21",86
-1.4,0.7,-20,"188.21",86
-1.4,0.7,-30,"188.21",86
-1.4,0.7,-40,"188.21",86
-1.4,0.8,-10,"198.65",83
-1.4,0.8,-20,"198.65",83
-1.4,0.8,-30,"198.65",83
-1.4,0.8,-40,"198.65",83
-1.4,0.9,-10,"250.70",80
-1.4,0.9,-20,"250.70",80
-1.4,0.9,-30,"250.70",80
-1.4,0.9,-40,"250.70",80
-1.4,1,-10,"250.28",76
-1.4,1,-20,"250.28",76
-1.4,1,-30,"250.28",76
-1.4,1,-40,"250.28",76
-1.4,1.1,-10,"252.33",74
-1.4,1.1,-20,"252.33",74
-1.4,1.1,-30,"252.33",74
-1.4,1.1,-40,"252.33",74
-1.4,1.2,-10,"149.79",61
-1.4,1.2,-20,"158.92",59
-1.4,1.2,-30,"158.92",59
-1.4,1.2,-40,"158.92",59
-1.4,1.3,-10,"153.08",59
-1.4,1.3,-20,"162.33",57
-1.4,1.3,-30,"162.33",57
-1.4,1.3,-40,"162.33",57
-1.4,1.4,-10,"87.99",55
-1.4,1.4,-20,"69.98",53
-1.4,1.4,-30,"48.63",53
-1.4,1.4,-40,"52.05",44
-1.4,1.5,-10,"116.37",60
-1.4,1.5,-20,"95.64",58
-1.4,1.5,-30,"71.07",58
-1.4,1.5,-40,"59.68",44
-1.4,1.6,-10,"120.48",60
-1.4,1.6,-20,"99.36",58
-1.4,1.6,-30,"74.32",58
-1.4,1.6,-40,"62.72",44
-1.4,1.7,-10,"80.84",46
-1.4,1.7,-20,"59.89",43
-1.4,1.7,-30,"39.81",43
-1.4,1.7,-40,"62.83",41
-1.4,1.8,-10,"79.04",43
-1.4,1.8,-20,"60.67",41
-1.4,1.8,-30,"40.49",41
-1.4,1.8,-40,"62.01",39
-1.4,1.9,-10,"82.34",43
-1.4,1.9,-20,"61.59",40
-1.4,1.9,-30,"41.30",40
-1.4,1.9,-40,"62.52",38
-1.4,2,-10,"82.82",42
-1.4,2,-20,"62.03",39
-1.4,2,-30,"41.67",39
-1.4,2,-40,"62.58",37
-1.3,0.1,-10,"1058.31",163
-1.3,0.1,-20,"1058.31",163
-1.3,0.1,-30,"1058.31",163
-1.3,0.1,-40,"1058.31",163
-1.3,0.2,-10,"753.76",147
-1.3,0.2,-20,"815.33",144
-1.3,0.2,-30,"815.33",144
-1.3,0.2,-40,"815.33",144
-1.3,0.3,-10,"396.87",129
-1.3,0.3,-20,"432.70",126
-1.3,0.3,-30,"432.70",126
-1.3,0.3,-40,"432.70",126
-1.3,0.4,-10,"402.73",124
-1.3,0.4,-20,"427.01",122
-1.3,0.4,-30,"427.01",122
-1.3,0.4,-40,"427.01",122
-1.3,0.5,-10,"446.72",118
-1.3,0.5,-20,"473.12",116
-1.3,0.5,-30,"473.12",116
-1.3,0.5,-40,"473.12",116
-1.3,0.6,-10,"419.74",109
-1.3,0.6,-20,"444.84",107
-1.3,0.6,-30,"444.84",107
-1.3,0.6,-40,"444.84",107
-1.3,0.7,-10,"158.55",89
-1.3,0.7,-20,"171.04",87
-1.3,0.7,-30,"171.04",87
-1.3,0.7,-40,"171.04",87
