"cond_open","cond_close","stop_loss","profit","deals"
-3,1.7,-50,"141.69",37
-3,1.7,-60,"141.69",37
-3,1.7,-70,"141.69",37
-3,1.7,-80,"141.69",37
-3,1.7,-90,"141.69",37
-3,1.7,-100,"141.69",37
-3,1.8,-10,"142.48",36
-3,1.8,-20,"142.48",36
-3,1.8,-30,"142.48",36
-3,1.8,-40,"142.48",36
-3,1.8,-50,"142.48",36
-3,1.8,-60,"142.48",36
-3,1.8,-70,"142.48",36
-3,1.8,-80,"142.48",36
-3,1.8,-90,"142.48",36
-3,1.8,-100,"142.48",36
-3,1.9,-10,"138.82",35
-3,1.9,-20,"138.82",35
-3,1.9,-30,"138.82",35
-3,1.9,-40,"138.82",35
-3,1.9,-50,"138.82",35
-3,1.9,-60,"138.82",35
-3,1.9,-70,"138.82",35
-3,1.9,-80,"138.82",35
-3,1.9,-90,"138.82",35
-3,1.9,-100,"138.82",35
-3,2,-10,"140.06",34
-3,2,-20,"140.06",34
-3,2,-30,"140.06",34
-3,2,-40,"140.06",34
-3,2,-50,"140.06",34
-3,2,-60,"140.06",34
-3,2,-70,"140.06",34
-3,2,-80,"140.06",34
-3,2,-90,"140.06",34
-3,2,-100,"140.06",34
-3,2.1,-10,"80.21",32
-3,2.1,-20,"127.08",30
-3,2.1,-30,"127.08",30
-3,2.1,-40,"127.08",30
-3,2.1,-50,"127.08",30
-3,2.1,-60,"127.08",30
-3,2.1,-70,"127.08",30
-3,2.1,-80,"127.08",30
-3,2.1,-90,"127.08",30
-3,2.1,-100,"127.08",30
-3,2.2,-10,"80.93",32
-3,2.2,-20,"142.73",30
-3,2.2,-30,"142.73",30
-3,2.2,-40,"142.73",30
-3,2.2,-50,"142.73",30
-3,2.2,-60,"142.73",30
-3,2.2,-70,"142.73",30
-3,2.2,-80,"142.73",30
-3,2.2,-90,"142.73",30
-3,2.2,-100,"142.73",30
-3,2.3,-10,"81.62",32
-3,2.3,-20,"143.65",30
-3,2.3,-30,"143.65",30
-3,2.3,-40,"143.65",30
-3,2.3,-50,"143.65",30
-3,2.3,-60,"143.65",30
-3,2.3,-70,"143.65",30
-3,2.3,-80,"143.65",30
-3,2.3,-90,"143.65",30
-3,2.3,-100,"143.65",30
-3,2.4,-10,"86.17",31
-3,2.4,-20,"149.76",29
-3,2.4,-30,"149.76",29
-3,2.4,-40,"149.76",29
-3,2.4,-50,"149.76",29
-3,2.4,-60,"149.76",29
-3,2.4,-70,"149.76",29
-3,2.4,-80,"149.76",29
-3,2.4,-90,"149.76",29
-3,2.4,-100,"149.76",29
-3,2.5,-10,"92.62",31
-3,2.5,-20,"158.41",29
-3,2.5,-30,"158.41",29
-3,2.5,-40,"158.41",29
-3,2.5,-50,"158.41",29
-3,2.5,-60,"158.41",29
-3,2.5,-70,"158.41",29
-3,2.5,-80,"158.41",29
-3,2.5,-90,"158.41",29
-3,2.5,-100,"158.41",29
-3,2.6,-10,"94.96",31
-3,2.6,-20,"161.55",29
-3,2.6,-30,"161.55",29
-3,2.6,-40,"161.55",29
-3,2.6,-50,"161.55",29
-3,2.6,-60,"161.55",29
-3,2.6,-70,"161.55",29
-3,2.6,-80,"161.55",29
-3,2.6,-90,"161.55",29
-3,2.6,-100,"161.55",29
-3,2.7,-10,"97.57",31
-3,2.7,-20,"165.05",29
-3,2.7,-30,"165.05",29
-3,2.7,-40,"165.05",29
-3,2.7,-50,"165.05",29
-3,2.7,-60,"165.05",29
-3,2.7,-70,"165.05",29
-3,2.7,-80,"165.05",29
-3,2.7,-90,"165.05",29
-3,2.7,-100,"165.05",29
-3,2.8,-10,"91.42",29
-3,2.8,-20,"156.80",27
-3,2.8,-30,"156.80",27
-3,2.8,-40,"156.80",27
-3,2.8,-50,"156.80",27
-3,2.8,-60,"156.80",27
-3,2.8,-70,"156.80",27
-3,2.8,-80,"156.80",27
-3,2.8,-90,"156.80",27
-3,2.8,-100,"156.80",27
-3,2.9,-10,"84.60",26
-3,2.9,-20,"147.65",24
-3,2.9,-30,"147.65",24
-3,2.9,-40,"147.65",24
-3,2.9,-50,"147.65",24
-3,2.9,-60,"147.65",24
-3,2.9,-70,"147.65",24
-3,2.9,-80,"147.65",24
-3,2.9,-90,"147.65",24
-3,2.9,-100,"147.65",24
-3,3,-10,"84.47",25
-3,3,-20,"147.47",23
-3,3,-30,"147.47",23
-3,3,-40,"147.47",23
-3,3,-50,"147.47",23
-3,3,-60,"147.47",23
-3,3,-70,"147.47",23
-3,3,-80,"147.47",23
-3,3,-90,"147.47",23
-3,3,-100,"147.47",23
-2.9,0.1,-10,"106.68",46
-2.9,0.1,-20,"106.68",46
-2.9,0.1,-30,"106.68",46
-2.9,0.1,-40,"106.68",46
-2.9,0.1,-50,"106.68",46
-2.9,0.1,-60,"106.68",46
-2.9,0.1,-70,"106.68",46
-2.9,0.1,-80,"106.68",46
-2.9,0.1,-90,"106.68",46
-2.9,0.1,-100,"106.68",46
-2.9,0.2,-10,"119.21",46
-2.9,0.2,-20,"119.21",46
-2.9,0.2,-30,"119.21",46
-2.9,0.2,-40,"119.21",46
-2.9,0.2,-50,"119.21",46
-2.9,0.2,-60,"119.21",46
-2.9,0.2,-70,"119.21",46
-2.9,0.2,-80,"119.21",46
-2.9,0.2,-90,"119.21",46
-2.9,0.2,-100,"119.21",46
-2.9,0.3,-10,"119.21",46
-2.9,0.3,-20,"119.21",46
-2.9,0.3,-30,"119.21",46
-2.9,0.3,-40,"119.21",46
-2.9,0.3,-50,"119.21",46
-2.9,0.3,-60,"119.21",46
-2.9,0.3,-70,"119.21",46
-2.9,0.3,-80,"119.21",46
-2.9,0.3,-90,"119.21",46
-2.9,0.3,-100,"119.21",46
-2.9,0.4,-10,"119.21",46
-2.9,0.4,-20,"119.21",46
-2.9,0.4,-30,"119.21",46
-2.9,0.4,-40,"119.21",46
-2.9,0.4,-50,"119.21",46
-2.9,0.4,-60,"119.21",46
-2.9,0.4,-70,"119.21",46
-2.9,0.4,-80,"119.21",46
-2.9,0.4,-90,"119.21",46
-2.9,0.4,-100,"119.21",46
-2.9,0.5,-10,"120.86",46
-2.9,0.5,-20,"120.86",46
-2.9,0.5,-30,"120.86",46
-2.9,0.5,-40,"120.86",46
-2.9,0.5,-50,"120.86",46
-2.9,0.5,-60,"120.86",46
