"hb","hn","profit","deals"
8.6,7.4,"3.76",2
8.6,7.6,"3.76",2
8.8,-1.2,"6.22",2
8.8,-0.999999999999999,"6.22",2
8.8,-0.799999999999999,"6.22",2
8.8,-0.599999999999999,"6.22",2
8.8,-0.399999999999999,"6.22",2
8.8,-0.199999999999999,"6.22",2
8.8,8.88178419700125e-16,"6.22",2
8.8,0.200000000000001,"6.22",2
8.8,0.400000000000001,"3.89",2
8.8,0.600000000000001,"3.85",2
8.8,0.800000000000001,"3.85",2
8.8,1,"3.76",2
8.8,1.2,"3.76",2
8.8,1.4,"3.76",2
8.8,1.6,"3.76",2
8.8,1.8,"3.76",2
8.8,2,"3.76",2
8.8,2.2,"3.76",2
8.8,2.4,"3.76",2
8.8,2.6,"3.76",2
8.8,2.8,"3.76",2
8.8,3,"3.76",2
8.8,3.2,"3.76",2
8.8,3.4,"3.76",2
8.8,3.6,"3.76",2
8.8,3.8,"3.76",2
8.8,4,"3.76",2
8.8,4.2,"3.76",2
8.8,4.4,"3.76",2
8.8,4.6,"3.76",2
8.8,4.8,"3.76",2
8.8,5,"3.76",2
8.8,5.2,"3.76",2
8.8,5.4,"3.76",2
8.8,5.6,"3.76",2
8.8,5.8,"3.76",2
8.8,6,"3.76",2
8.8,6.2,"3.76",2
8.8,6.4,"3.76",2
8.8,6.6,"3.76",2
8.8,6.8,"3.76",2
8.8,7,"3.76",2
8.8,7.2,"3.76",2
8.8,7.4,"3.76",2
8.8,7.6,"3.76",2
8.8,7.8,"3.76",2
9,-1,"6.22",2
9,-0.8,"6.22",2
9,-0.6,"6.22",2
9,-0.4,"6.22",2
9,-0.2,"6.22",2
9,0,"6.22",2
9,0.2,"6.22",2
9,0.4,"3.89",2
9,0.6,"3.85",2
9,0.8,"3.85",2
9,1,"3.76",2
9,1.2,"3.76",2
9,1.4,"3.76",2
9,1.6,"3.76",2
9,1.8,"3.76",2
9,2,"3.76",2
9,2.2,"3.76",2
9,2.4,"3.76",2
9,2.6,"3.76",2
9,2.8,"3.76",2
9,3,"3.76",2
9,3.2,"3.76",2
9,3.4,"3.76",2
9,3.6,"3.76",2
9,3.8,"3.76",2
9,4,"3.76",2
9,4.2,"3.76",2
9,4.4,"3.76",2
9,4.6,"3.76",2
9,4.8,"3.76",2
9,5,"3.76",2
9,5.2,"3.76",2
9,5.4,"3.76",2
9,5.6,"3.76",2
9,5.8,"3.76",2
9,6,"3.76",2
9,6.2,"3.76",2
9,6.4,"3.76",2
9,6.6,"3.76",2
9,6.8,"3.76",2
9,7,"3.76",2
9,7.2,"3.76",2
9,7.4,"3.76",2
9,7.6,"3.76",2
9,7.8,"3.76",2
9,8,"3.76",2
9.2,-0.799999999999997,"6.22",2
9.2,-0.599999999999997,"6.22",2
9.2,-0.399999999999997,"6.22",2
9.2,-0.199999999999997,"6.22",2
9.2,2.88657986402541e-15,"6.22",2
9.2,0.200000000000003,"6.22",2
9.2,0.400000000000003,"3.89",2
9.2,0.600000000000003,"3.85",2
9.2,0.800000000000003,"3.85",2
9.2,1,"3.76",2
9.2,1.2,"3.76",2
9.2,1.4,"3.76",2
9.2,1.6,"3.76",2
9.2,1.8,"3.76",2
9.2,2,"3.76",2
9.2,2.2,"3.76",2
9.2,2.4,"3.76",2
9.2,2.6,"3.76",2
9.2,2.8,"3.76",2
9.2,3,"3.76",2
9.2,3.2,"3.76",2
9.2,3.4,"3.76",2
9.2,3.6,"3.76",2
9.2,3.8,"3.76",2
9.2,4,"3.76",2
9.2,4.2,"3.76",2
9.2,4.4,"3.76",2
9.2,4.6,"3.76",2
9.2,4.8,"3.76",2
9.2,5,"3.76",2
9.2,5.2,"3.76",2
9.2,5.4,"3.76",2
9.2,5.6,"3.76",2
9.2,5.8,"3.76",2
9.2,6,"3.76",2
9.2,6.2,"3.76",2
9.2,6.4,"3.76",2
9.2,6.6,"3.76",2
9.2,6.8,"3.76",2
9.2,7,"3.76",2
9.2,7.2,"3.76",2
9.2,7.4,"3.76",2
9.2,7.6,"3.76",2
9.2,7.8,"3.76",2
9.2,8,"3.76",2
9.2,8.2,"3.76",2
9.4,-0.599999999999998,"6.22",2
9.4,-0.399999999999998,"6.22",2
9.4,-0.199999999999998,"6.22",2
9.4,2.22044604925031e-15,"6.22",2
9.4,0.200000000000002,"6.22",2
9.4,0.400000000000002,"3.89",2
9.4,0.600000000000002,"3.85",2
9.4,0.800000000000002,"3.85",2
9.4,1,"3.76",2
9.4,1.2,"3.76",2
9.4,1.4,"3.76",2
9.4,1.6,"3.76",2
9.4,1.8,"3.76",2
9.4,2,"3.76",2
9.4,2.2,"3.76",2
9.4,2.4,"3.76",2
9.4,2.6,"3.76",2
9.4,2.8,"3.76",2
9.4,3,"3.76",2
9.4,3.2,"3.76",2
9.4,3.4,"3.76",2
9.4,3.6,"3.76",2
9.4,3.8,"3.76",2
9.4,4,"3.76",2
9.4,4.2,"3.76",2
9.4,4.4,"3.76",2
9.4,4.6,"3.76",2
9.4,4.8,"3.76",2
9.4,5,"3.76",2
9.4,5.2,"3.76",2
9.4,5.4,"3.76",2
9.4,5.6,"3.76",2
9.4,5.8,"3.76",2
9.4,6,"3.76",2
9.4,6.2,"3.76",2
9.4,6.4,"3.76",2
9.4,6.6,"3.76",2
9.4,6.8,"3.76",2
9.4,7,"3.76",2
9.4,7.2,"3.76",2
9.4,7.4,"3.76",2
9.4,7.6,"3.76",2
9.4,7.8,"3.76",2
9.4,8,"3.76",2
9.4,8.2,"3.76",2
9.4,8.4,"3.76",2
9.6,-0.399999999999999,"6.22",2
9.6,-0.199999999999999,"6.22",2
9.6,1.4432899320127e-15,"6.22",2
9.6,0.200000000000002,"6.22",2
9.6,0.400000000000001,"3.89",2
9.6,0.600000000000001,"3.85",2
9.6,0.800000000000002,"3.85",2
9.6,1,"3.76",2
9.6,1.2,"3.76",2
9.6,1.4,"3.76",2
9.6,1.6,"3.76",2
9.6,1.8,"3.76",2
9.6,2,"3.76",2
9.6,2.2,"3.76",2
9.6,2.4,"3.76",2
9.6,2.6,"3.76",2
9.6,2.8,"3.76",2
9.6,3,"3.76",2
9.6,3.2,"3.76",2
9.6,3.4,"3.76",2
9.6,3.6,"3.76",2
9.6,3.8,"3.76",2
9.6,4,"3.76",2
9.6,4.2,"3.76",2
9.6,4.4,"3.76",2
9.6,4.6,"3.76",2
9.6,4.8,"3.76",2
9.6,5,"3.76",2
9.6,5.2,"3.76",2
9.6,5.4,"3.76",2
9.6,5.6,"3.76",2
9.6,5.8,"3.76",2
9.6,6,"3.76",2
9.6,6.2,"3.76",2
9.6,6.4,"3.76",2
9.6,6.6,"3.76",2
9.6,6.8,"3.76",2
9.6,7,"3.76",2
9.6,7.2,"3.76",2
9.6,7.4,"3.76",2
9.6,7.6,"3.76",2
9.6,7.8,"3.76",2
9.6,8,"3.76",2
9.6,8.2,"3.76",2
9.6,8.4,"3.76",2
9.6,8.6,"3.76",2
9.8,-0.199999999999999,"6.22",2
9.8,7.21644966006352e-16,"6.22",2
9.8,0.200000000000001,"6.22",2
9.8,0.400000000000001,"3.89",2
9.8,0.600000000000001,"3.85",2
9.8,0.800000000000001,"3.85",2
9.8,1,"3.76",2
9.8,1.2,"3.76",2
9.8,1.4,"3.76",2
9.8,1.6,"3.76",2
9.8,1.8,"3.76",2
9.8,2,"3.76",2
9.8,2.2,"3.76",2
9.8,2.4,"3.76",2
9.8,2.6,"3.76",2
9.8,2.8,"3.76",2
9.8,3,"3.76",2
9.8,3.2,"3.76",2
9.8,3.4,"3.76",2
9.8,3.6,"3.76",2
9.8,3.8,"3.76",2
9.8,4,"3.76",2
9.8,4.2,"3.76",2
9.8,4.4,"3.76",2
9.8,4.6,"3.76",2
9.8,4.8,"3.76",2
9.8,5,"3.76",2
9.8,5.2,"3.76",2
9.8,5.4,"3.76",2
9.8,5.6,"3.76",2
9.8,5.8,"3.76",2
9.8,6,"3.76",2
9.8,6.2,"3.76",2
9.8,6.4,"3.76",2
9.8,6.6,"3.76",2
9.8,6.8,"3.76",2
9.8,7,"3.76",2
9.8,7.2,"3.76",2
9.8,7.4,"3.76",2
9.8,7.6,"3.76",2
9.8,7.8,"3.76",2
9.8,8,"3.76",2
9.8,8.2,"3.76",2
9.8,8.4,"3.76",2
9.8,8.6,"3.76",2
9.8,8.8,"3.76",2
10,0,"3.51",1
10,0.2,"3.51",1
10,0.4,"2.16",1
10,0.6,"2.12",1
10,0.8,"2.12",1
10,1,"2.12",1
10,1.2,"2.12",1
10,1.4,"2.12",1
10,1.6,"2.12",1
10,1.8,"2.12",1
10,2,"2.12",1
10,2.2,"2.12",1
10,2.4,"2.12",1
10,2.6,"2.12",1
10,2.8,"2.12",1
10,3,"2.12",1
10,3.2,"2.12",1
10,3.4,"2.12",1
10,3.6,"2.12",1
10,3.8,"2.12",1
10,4,"2.12",1
10,4.2,"2.12",1
10,4.4,"2.12",1
10,4.6,"2.12",1
10,4.8,"2.12",1
10,5,"2.12",1
10,5.2,"2.12",1
10,5.4,"2.12",1
10,5.6,"2.12",1
10,5.8,"2.12",1
10,6,"2.12",1
10,6.2,"2.12",1
10,6.4,"2.12",1
10,6.6,"2.12",1
10,6.8,"2.12",1
10,7,"2.12",1
10,7.2,"2.12",1
10,7.4,"2.12",1
10,7.6,"2.12",1
10,7.8,"2.12",1
10,8,"2.12",1
10,8.2,"2.12",1
10,8.4,"2.12",1
10,8.6,"2.12",1
10,8.8,"2.12",1
10,9,"2.12",1
10.2,0.200000000000003,"3.51",1
10.2,0.400000000000003,"2.16",1
10.2,0.600000000000003,"2.12",1
10.2,0.800000000000003,"2.12",1
10.2,1,"2.12",1
10.2,1.2,"2.12",1
10.2,1.4,"2.12",1
10.2,1.6,"2.12",1
10.2,1.8,"2.12",1
10.2,2,"2.12",1
10.2,2.2,"2.12",1
10.2,2.4,"2.12",1
10.2,2.6,"2.12",1
10.2,2.8,"2.12",1
10.2,3,"2.12",1
10.2,3.2,"2.12",1
10.2,3.4,"2.12",1
10.2,3.6,"2.12",1
10.2,3.8,"2.12",1
10.2,4,"2.12",1
10.2,4.2,"2.12",1
10.2,4.4,"2.12",1
10.2,4.6,"2.12",1
10.2,4.8,"2.12",1
10.2,5,"2.12",1
10.2,5.2,"2.12",1
10.2,5.4,"2.12",1
10.2,5.6,"2.12",1
10.2,5.8,"2.12",1
10.2,6,"2.12",1
10.2,6.2,"2.12",1
10.2,6.4,"2.12",1
10.2,6.6,"2.12",1
10.2,6.8,"2.12",1
10.2,7,"2.12",1
10.2,7.2,"2.12",1
10.2,7.4,"2.12",1
10.2,7.6,"2.12",1
10.2,7.8,"2.12",1
10.2,8,"2.12",1
10.2,8.2,"2.12",1
10.2,8.4,"2.12",1
10.2,8.6,"2.12",1
10.2,8.8,"2.12",1
10.2,9,"2.12",1
10.2,9.2,"2.12",1
10.4,0.400000000000002,"2.16",1
10.4,0.600000000000002,"2.12",1
10.4,0.800000000000002,"2.12",1
10.4,1,"2.12",1
10.4,1.2,"2.12",1
10.4,1.4,"2.12",1
10.4,1.6,"2.12",1
10.4,1.8,"2.12",1
10.4,2,"2.12",1
10.4,2.2,"2.12",1
10.4,2.4,"2.12",1
10.4,2.6,"2.12",1
10.4,2.8,"2.12",1
10.4,3,"2.12",1
10.4,3.2,"2.12",1
10.4,3.4,"2.12",1
10.4,3.6,"2.12",1
10.4,3.8,"2.12",1
10.4,4,"2.12",1
10.4,4.2,"2.12",1
10.4,4.4,"2.12",1
10.4,4.6,"2.12",1
10.4,4.8,"2.12",1
10.4,5,"2.12",1
10.4,5.2,"2.12",1
10.4,5.4,"2.12",1
10.4,5.6,"2.12",1
10.4,5.8,"2.12",1
10.4,6,"2.12",1
10.4,6.2,"2.12",1
10.4,6.4,"2.12",1
10.4,6.6,"2.12",1
10.4,6.8,"2.12",1
10.4,7,"2.12",1
10.4,7.2,"2.12",1
10.4,7.4,"2.12",1
10.4,7.6,"2.12",1
10.4,7.8,"2.12",1
10.4,8,"2.12",1
10.4,8.2,"2.12",1
10.4,8.4,"2.12",1
10.4,8.6,"2.12",1
10.4,8.8,"2.12",1
10.4,9,"2.12",1
10.4,9.2,"2.12",1
10.4,9.4,"2.12",1
10.6,0.600000000000001,"2.12",1
10.6,0.800000000000001,"2.12",1
10.6,1,"2.12",1
10.6,1.2,"2.12",1
10.6,1.4,"2.12",1
10.6,1.6,"2.12",1
10.6,1.8,"2.12",1
10.6,2,"2.12",1
10.6,2.2,"2.12",1
10.6,2.4,"2.12",1
10.6,2.6,"2.12",1
10.6,2.8,"2.12",1
10.6,3,"2.12",1
10.6,3.2,"2.12",1
10.6,3.4,"2.12",1
10.6,3.6,"2.12",1
10.6,3.8,"2.12",1
10.6,4,"2.12",1
10.6,4.2,"2.12",1
10.6,4.4,"2.12",1
10.6,4.6,"2.12",1
10.6,4.8,"2.12",1
10.6,5,"2.12",1
10.6,5.2,"2.12",1
10.6,5.4,"2.12",1
10.6,5.6,"2.12",1
10.6,5.8,"2.12",1
10.6,6,"2.12",1
10.6,6.2,"2.12",1
10.6,6.4,"2.12",1
10.6,6.6,"2.12",1
10.6,6.8,"2.12",1
10.6,7,"2.12",1
10.6,7.2,"2.12",1
10.6,7.4,"2.12",1
10.6,7.6,"2.12",1
10.6,7.8,"2.12",1
10.6,8,"2.12",1
10.6,8.2,"2.12",1
10.6,8.4,"2.12",1
10.6,8.6,"2.12",1
10.6,8.8,"2.12",1
10.6,9,"2.12",1
10.6,9.2,"2.12",1
10.6,9.4,"2.12",1
10.6,9.6,"2.12",1
10.8,0.800000000000001,"2.12",1
10.8,1,"2.12",1
10.8,1.2,"2.12",1
10.8,1.4,"2.12",1
10.8,1.6,"2.12",1
10.8,1.8,"2.12",1
10.8,2,"2.12",1
10.8,2.2,"2.12",1
10.8,2.4,"2.12",1
10.8,2.6,"2.12",1
10.8,2.8,"2.12",1
10.8,3,"2.12",1
10.8,3.2,"2.12",1
10.8,3.4,"2.12",1
10.8,3.6,"2.12",1
10.8,3.8,"2.12",1
10.8,4,"2.12",1
10.8,4.2,"2.12",1
10.8,4.4,"2.12",1
10.8,4.6,"2.12",1
10.8,4.8,"2.12",1
10.8,5,"2.12",1
10.8,5.2,"2.12",1
10.8,5.4,"2.12",1
10.8,5.6,"2.12",1
10.8,5.8,"2.12",1
10.8,6,"2.12",1
10.8,6.2,"2.12",1
10.8,6.4,"2.12",1
10.8,6.6,"2.12",1
10.8,6.8,"2.12",1
10.8,7,"2.12",1
10.8,7.2,"2.12",1
10.8,7.4,"2.12",1
10.8,7.6,"2.12",1
10.8,7.8,"2.12",1
10.8,8,"2.12",1
10.8,8.2,"2.12",1
10.8,8.4,"2.12",1
10.8,8.6,"2.12",1
10.8,8.8,"2.12",1
10.8,9,"2.12",1
10.8,9.2,"2.12",1
10.8,9.4,"2.12",1
10.8,9.6,"2.12",1
10.8,9.8,"2.12",1
11,1,"2.12",1
11,1.2,"2.12",1
11,1.4,"2.12",1
11,1.6,"2.12",1
11,1.8,"2.12",1
11,2,"2.12",1
11,2.2,"2.12",1
11,2.4,"2.12",1
11,2.6,"2.12",1
11,2.8,"2.12",1
11,3,"2.12",1
11,3.2,"2.12",1
11,3.4,"2.12",1
11,3.6,"2.12",1
11,3.8,"2.12",1
11,4,"2.12",1
11,4.2,"2.12",1
11,4.4,"2.12",1
11,4.6,"2.12",1
11,4.8,"2.12",1
11,5,"2.12",1
11,5.2,"2.12",1
11,5.4,"2.12",1
11,5.6,"2.12",1
11,5.8,"2.12",1
11,6,"2.12",1
11,6.2,"2.12",1
11,6.4,"2.12",1
11,6.6,"2.12",1
11,6.8,"2.12",1
11,7,"2.12",1
11,7.2,"2.12",1
11,7.4,"2.12",1
11,7.6,"2.12",1
11,7.8,"2.12",1
11,8,"2.12",1
11,8.2,"2.12",1
11,8.4,"2.12",1
11,8.6,"2.12",1
11,8.8,"2.12",1
11,9,"2.12",1
11,9.2,"2.12",1
11,9.4,"2.12",1
11,9.6,"2.12",1
11,9.8,"2.12",1
11,10,"2.12",1
11.2,1.2,"2.12",1
11.2,1.4,"2.12",1
11.2,1.6,"2.12",1
11.2,1.8,"2.12",1
11.2,2,"2.12",1
11.2,2.2,"2.12",1
11.2,2.4,"2.12",1
11.2,2.6,"2.12",1
11.2,2.8,"2.12",1
11.2,3,"2.12",1
11.2,3.2,"2.12",1
11.2,3.4,"2.12",1
11.2,3.6,"2.12",1
11.2,3.8,"2.12",1
11.2,4,"2.12",1
11.2,4.2,"2.12",1
11.2,4.4,"2.12",1
11.2,4.6,"2.12",1
11.2,4.8,"2.12",1
11.2,5,"2.12",1
11.2,5.2,"2.12",1
11.2,5.4,"2.12",1
11.2,5.6,"2.12",1
11.2,5.8,"2.12",1
11.2,6,"2.12",1
11.2,6.2,"2.12",1
11.2,6.4,"2.12",1
11.2,6.6,"2.12",1
11.2,6.8,"2.12",1
11.2,7,"2.12",1
11.2,7.2,"2.12",1
11.2,7.4,"2.12",1
11.2,7.6,"2.12",1
11.2,7.8,"2.12",1
11.2,8,"2.12",1
11.2,8.2,"2.12",1
11.2,8.4,"2.12",1
11.2,8.6,"2.12",1
11.2,8.8,"2.12",1
11.2,9,"2.12",1
11.2,9.2,"2.12",1
11.2,9.4,"2.12",1
11.2,9.6,"2.12",1
11.2,9.8,"2.12",1
11.2,10,"2.12",1
11.2,10.2,"2.12",1
11.4,1.4,"2.12",1
11.4,1.6,"2.12",1
11.4,1.8,"2.12",1
11.4,2,"2.12",1
11.4,2.2,"2.12",1
11.4,2.4,"2.12",1
11.4,2.6,"2.12",1
11.4,2.8,"2.12",1
11.4,3,"2.12",1
11.4,3.2,"2.12",1
11.4,3.4,"2.12",1
11.4,3.6,"2.12",1
11.4,3.8,"2.12",1
11.4,4,"2.12",1
11.4,4.2,"2.12",1
11.4,4.4,"2.12",1
11.4,4.6,"2.12",1
11.4,4.8,"2.12",1
11.4,5,"2.12",1
11.4,5.2,"2.12",1
11.4,5.4,"2.12",1
11.4,5.6,"2.12",1
11.4,5.8,"2.12",1
11.4,6,"2.12",1
11.4,6.2,"2.12",1
11.4,6.4,"2.12",1
11.4,6.6,"2.12",1
11.4,6.8,"2.12",1
11.4,7,"2.12",1
11.4,7.2,"2.12",1
11.4,7.4,"2.12",1
11.4,7.6,"2.12",1
11.4,7.8,"2.12",1
11.4,8,"2.12",1
11.4,8.2,"2.12",1
11.4,8.4,"2.12",1
11.4,8.6,"2.12",1
11.4,8.8,"2.12",1
11.4,9,"2.12",1
11.4,9.2,"2.12",1
11.4,9.4,"2.12",1
11.4,9.6,"2.12",1
11.4,9.8,"2.12",1
11.4,10,"2.12",1
11.4,10.2,"2.12",1
11.4,10.4,"2.12",1
11.6,1.6,"2.12",1
11.6,1.8,"2.12",1
11.6,2,"2.12",1
11.6,2.2,"2.12",1
11.6,2.4,"2.12",1
11.6,2.6,"2.12",1
11.6,2.8,"2.12",1
11.6,3,"2.12",1
11.6,3.2,"2.12",1
11.6,3.4,"2.12",1
11.6,3.6,"2.12",1
11.6,3.8,"2.12",1
11.6,4,"2.12",1
11.6,4.2,"2.12",1
11.6,4.4,"2.12",1
11.6,4.6,"2.12",1
11.6,4.8,"2.12",1
11.6,5,"2.12",1
11.6,5.2,"2.12",1
11.6,5.4,"2.12",1
11.6,5.6,"2.12",1
11.6,5.8,"2.12",1
11.6,6,"2.12",1
11.6,6.2,"2.12",1
11.6,6.4,"2.12",1
11.6,6.6,"2.12",1
11.6,6.8,"2.12",1
11.6,7,"2.12",1
11.6,7.2,"2.12",1
11.6,7.4,"2.12",1
11.6,7.6,"2.12",1
11.6,7.8,"2.12",1
11.6,8,"2.12",1
11.6,8.2,"2.12",1
11.6,8.4,"2.12",1
11.6,8.6,"2.12",1
11.6,8.8,"2.12",1
11.6,9,"2.12",1
11.6,9.2,"2.12",1
11.6,9.4,"2.12",1
11.6,9.6,"2.12",1
11.6,9.8,"2.12",1
11.6,10,"2.12",1
11.6,10.2,"2.12",1
11.6,10.4,"2.12",1
11.6,10.6,"2.12",1
11.8,1.8,"2.12",1
11.8,2,"2.12",1
11.8,2.2,"2.12",1
11.8,2.4,"2.12",1
11.8,2.6,"2.12",1
11.8,2.8,"2.12",1
11.8,3,"2.12",1
11.8,3.2,"2.12",1
11.8,3.4,"2.12",1
11.8,3.6,"2.12",1
11.8,3.8,"2.12",1
11.8,4,"2.12",1
11.8,4.2,"2.12",1
11.8,4.4,"2.12",1
11.8,4.6,"2.12",1
11.8,4.8,"2.12",1
11.8,5,"2.12",1
11.8,5.2,"2.12",1
11.8,5.4,"2.12",1
11.8,5.6,"2.12",1
11.8,5.8,"2.12",1
11.8,6,"2.12",1
11.8,6.2,"2.12",1
11.8,6.4,"2.12",1
11.8,6.6,"2.12",1
11.8,6.8,"2.12",1
11.8,7,"2.12",1
11.8,7.2,"2.12",1
11.8,7.4,"2.12",1
11.8,7.6,"2.12",1
11.8,7.8,"2.12",1
11.8,8,"2.12",1
11.8,8.2,"2.12",1
11.8,8.4,"2.12",1
11.8,8.6,"2.12",1
11.8,8.8,"2.12",1
11.8,9,"2.12",1
11.8,9.2,"2.12",1
11.8,9.4,"2.12",1
11.8,9.6,"2.12",1
11.8,9.8,"2.12",1
11.8,10,"2.12",1
11.8,10.2,"2.12",1
11.8,10.4,"2.12",1
11.8,10.6,"2.12",1
11.8,10.8,"2.12",1
12,2,"0.00",0
12,2.2,"0.00",0
12,2.4,"0.00",0
12,2.6,"0.00",0
12,2.8,"0.00",0
12,3,"0.00",0
12,3.2,"0.00",0
12,3.4,"0.00",0
12,3.6,"0.00",0
12,3.8,"0.00",0
12,4,"0.00",0
12,4.2,"0.00",0
12,4.4,"0.00",0
12,4.6,"0.00",0
12,4.8,"0.00",0
12,5,"0.00",0
12,5.2,"0.00",0
12,5.4,"0.00",0
12,5.6,"0.00",0
12,5.8,"0.00",0
12,6,"0.00",0
12,6.2,"0.00",0
12,6.4,"0.00",0
12,6.6,"0.00",0
12,6.8,"0.00",0
12,7,"0.00",0
12,7.2,"0.00",0
12,7.4,"0.00",0
12,7.6,"0.00",0
12,7.8,"0.00",0
12,8,"0.00",0
12,8.2,"0.00",0
12,8.4,"0.00",0
12,8.6,"0.00",0
12,8.8,"0.00",0
12,9,"0.00",0
12,9.2,"0.00",0
12,9.4,"0.00",0
12,9.6,"0.00",0
12,9.8,"0.00",0
12,10,"0.00",0
12,10.2,"0.00",0
12,10.4,"0.00",0
12,10.6,"0.00",0
12,10.8,"0.00",0
12,11,"0.00",0
12.2,2.2,"0.00",0
12.2,2.4,"0.00",0
12.2,2.6,"0.00",0
12.2,2.8,"0.00",0
12.2,3,"0.00",0
12.2,3.2,"0.00",0
12.2,3.4,"0.00",0
12.2,3.6,"0.00",0
12.2,3.8,"0.00",0
12.2,4,"0.00",0
12.2,4.2,"0.00",0
12.2,4.4,"0.00",0
12.2,4.6,"0.00",0
12.2,4.8,"0.00",0
12.2,5,"0.00",0
12.2,5.2,"0.00",0
12.2,5.4,"0.00",0
12.2,5.6,"0.00",0
12.2,5.8,"0.00",0
12.2,6,"0.00",0
12.2,6.2,"0.00",0
12.2,6.4,"0.00",0
12.2,6.6,"0.00",0
12.2,6.8,"0.00",0
12.2,7,"0.00",0
12.2,7.2,"0.00",0
12.2,7.4,"0.00",0
12.2,7.6,"0.00",0
12.2,7.8,"0.00",0
12.2,8,"0.00",0
12.2,8.2,"0.00",0
12.2,8.4,"0.00",0
12.2,8.6,"0.00",0
12.2,8.8,"0.00",0
12.2,9,"0.00",0
12.2,9.2,"0.00",0
12.2,9.4,"0.00",0
12.2,9.6,"0.00",0
12.2,9.8,"0.00",0
12.2,10,"0.00",0
12.2,10.2,"0.00",0
12.2,10.4,"0.00",0
12.2,10.6,"0.00",0
12.2,10.8,"0.00",0
12.2,11,"0.00",0
12.2,11.2,"0.00",0
12.4,2.4,"0.00",0
12.4,2.6,"0.00",0
12.4,2.8,"0.00",0
12.4,3,"0.00",0
12.4,3.2,"0.00",0
12.4,3.4,"0.00",0
12.4,3.6,"0.00",0
12.4,3.8,"0.00",0
12.4,4,"0.00",0
12.4,4.2,"0.00",0
12.4,4.4,"0.00",0
12.4,4.6,"0.00",0
12.4,4.8,"0.00",0
12.4,5,"0.00",0
12.4,5.2,"0.00",0
12.4,5.4,"0.00",0
12.4,5.6,"0.00",0
12.4,5.8,"0.00",0
12.4,6,"0.00",0
12.4,6.2,"0.00",0
12.4,6.4,"0.00",0
12.4,6.6,"0.00",0
12.4,6.8,"0.00",0
12.4,7,"0.00",0
12.4,7.2,"0.00",0
12.4,7.4,"0.00",0
12.4,7.6,"0.00",0
12.4,7.8,"0.00",0
12.4,8,"0.00",0
12.4,8.2,"0.00",0
12.4,8.4,"0.00",0
12.4,8.6,"0.00",0
12.4,8.8,"0.00",0
12.4,9,"0.00",0
12.4,9.2,"0.00",0
12.4,9.4,"0.00",0
12.4,9.6,"0.00",0
12.4,9.8,"0.00",0
12.4,10,"0.00",0
12.4,10.2,"0.00",0
12.4,10.4,"0.00",0
12.4,10.6,"0.00",0
12.4,10.8,"0.00",0
12.4,11,"0.00",0
12.4,11.2,"0.00",0
12.4,11.4,"0.00",0
12.6,2.6,"0.00",0
12.6,2.8,"0.00",0
12.6,3,"0.00",0
12.6,3.2,"0.00",0
12.6,3.4,"0.00",0
12.6,3.6,"0.00",0
12.6,3.8,"0.00",0
12.6,4,"0.00",0
12.6,4.2,"0.00",0
12.6,4.4,"0.00",0
12.6,4.6,"0.00",0
12.6,4.8,"0.00",0
12.6,5,"0.00",0
12.6,5.2,"0.00",0
12.6,5.4,"0.00",0
12.6,5.6,"0.00",0
12.6,5.8,"0.00",0
12.6,6,"0.00",0
12.6,6.2,"0.00",0
12.6,6.4,"0.00",0
12.6,6.6,"0.00",0
12.6,6.8,"0.00",0
12.6,7,"0.00",0
12.6,7.2,"0.00",0
12.6,7.4,"0.00",0
12.6,7.6,"0.00",0
12.6,7.8,"0.00",0
12.6,8,"0.00",0
12.6,8.2,"0.00",0
12.6,8.4,"0.00",0
12.6,8.6,"0.00",0
12.6,8.8,"0.00",0
12.6,9,"0.00",0
12.6,9.2,"0.00",0
12.6,9.4,"0.00",0
12.6,9.6,"0.00",0
12.6,9.8,"0.00",0
12.6,10,"0.00",0
12.6,10.2,"0.00",0
12.6,10.4,"0.00",0
12.6,10.6,"0.00",0
12.6,10.8,"0.00",0
12.6,11,"0.00",0
12.6,11.2,"0.00",0
12.6,11.4,"0.00",0
12.6,11.6,"0.00",0
12.8,2.8,"0.00",0
12.8,3,"0.00",0
12.8,3.2,"0.00",0
12.8,3.4,"0.00",0
12.8,3.6,"0.00",0
12.8,3.8,"0.00",0
12.8,4,"0.00",0
12.8,4.2,"0.00",0
12.8,4.4,"0.00",0
12.8,4.6,"0.00",0
12.8,4.8,"0.00",0
12.8,5,"0.00",0
12.8,5.2,"0.00",0
12.8,5.4,"0.00",0
12.8,5.6,"0.00",0
12.8,5.8,"0.00",0
12.8,6,"0.00",0
12.8,6.2,"0.00",0
12.8,6.4,"0.00",0
12.8,6.6,"0.00",0
12.8,6.8,"0.00",0
12.8,7,"0.00",0
12.8,7.2,"0.00",0
12.8,7.4,"0.00",0
12.8,7.6,"0.00",0
12.8,7.8,"0.00",0
12.8,8,"0.00",0
12.8,8.2,"0.00",0
12.8,8.4,"0.00",0
12.8,8.6,"0.00",0
12.8,8.8,"0.00",0
12.8,9,"0.00",0
12.8,9.2,"0.00",0
12.8,9.4,"0.00",0
12.8,9.6,"0.00",0
12.8,9.8,"0.00",0
12.8,10,"0.00",0
12.8,10.2,"0.00",0
12.8,10.4,"0.00",0
12.8,10.6,"0.00",0
12.8,10.8,"0.00",0
12.8,11,"0.00",0
12.8,11.2,"0.00",0
12.8,11.4,"0.00",0
