"se","sc","scal","profit","deals"
0.2,0.5,1.65,"533.43",324
0.2,0.5,1.7,"533.43",324
0.2,0.5,1.75,"519.17",324
0.2,0.5,1.8,"519.17",324
0.2,0.5,1.85,"519.17",324
0.2,0.5,1.9,"519.17",324
0.2,0.5,1.95,"519.17",324
0.2,0.5,2,"544.59",324
0.2,0.55,1.1,"772.82",324
0.2,0.55,1.15,"760.17",324
0.2,0.55,1.2,"760.17",324
0.2,0.55,1.25,"760.17",324
0.2,0.55,1.3,"760.17",324
0.2,0.55,1.35,"760.17",324
0.2,0.55,1.4,"739.02",324
0.2,0.55,1.45,"572.67",324
0.2,0.55,1.5,"572.67",324
0.2,0.55,1.55,"572.67",324
0.2,0.55,1.6,"572.67",324
0.2,0.55,1.65,"608.20",324
0.2,0.55,1.7,"608.20",324
0.2,0.55,1.75,"583.95",324
0.2,0.55,1.8,"583.95",324
0.2,0.55,1.85,"583.95",324
0.2,0.55,1.9,"583.95",324
0.2,0.55,1.95,"583.95",324
0.2,0.55,2,"614.60",324
0.2,0.6,1.1,"853.44",324
0.2,0.6,1.15,"832.57",324
0.2,0.6,1.2,"832.57",324
0.2,0.6,1.25,"832.57",324
0.2,0.6,1.3,"832.57",324
0.2,0.6,1.35,"832.57",324
0.2,0.6,1.4,"807.96",324
0.2,0.6,1.45,"639.35",324
0.2,0.6,1.5,"639.35",324
0.2,0.6,1.55,"639.35",324
0.2,0.6,1.6,"639.35",324
0.2,0.6,1.65,"682.17",324
0.2,0.6,1.7,"682.17",324
0.2,0.6,1.75,"648.02",324
0.2,0.6,1.8,"648.02",324
0.2,0.6,1.85,"648.02",324
0.2,0.6,1.9,"648.02",324
0.2,0.6,1.95,"648.02",324
0.2,0.6,2,"684.13",324
0.2,0.65,1.1,"940.25",324
0.2,0.65,1.15,"911.02",324
0.2,0.65,1.2,"911.02",324
0.2,0.65,1.25,"911.02",324
0.2,0.65,1.3,"911.02",324
0.2,0.65,1.35,"911.02",324
0.2,0.65,1.4,"882.47",324
0.2,0.65,1.45,"706.78",324
0.2,0.65,1.5,"706.78",324
0.2,0.65,1.55,"706.78",324
0.2,0.65,1.6,"706.78",324
0.2,0.65,1.65,"757.64",324
0.2,0.65,1.7,"757.64",324
0.2,0.65,1.75,"713.22",324
0.2,0.65,1.8,"713.22",324
0.2,0.65,1.85,"713.22",324
0.2,0.65,1.9,"713.22",324
0.2,0.65,1.95,"713.22",324
0.2,0.65,2,"755.20",324
0.2,0.7,1.1,"1033.38",324
0.2,0.7,1.15,"995.30",324
0.2,0.7,1.2,"995.30",324
0.2,0.7,1.25,"995.30",324
0.2,0.7,1.3,"995.30",324
0.2,0.7,1.35,"995.30",324
0.2,0.7,1.4,"962.31",324
0.2,0.7,1.45,"776.20",324
0.2,0.7,1.5,"776.20",324
0.2,0.7,1.55,"776.20",324
0.2,0.7,1.6,"776.20",324
0.2,0.7,1.65,"835.97",324
0.2,0.7,1.7,"835.97",324
0.2,0.7,1.75,"780.58",324
0.2,0.7,1.8,"780.58",324
0.2,0.7,1.85,"780.58",324
0.2,0.7,1.9,"780.58",324
0.2,0.7,1.95,"780.58",324
0.2,0.7,2,"828.98",324
0.2,0.75,1.1,"1133.22",324
0.2,0.75,1.15,"1085.58",324
0.2,0.75,1.2,"1085.58",324
0.2,0.75,1.25,"1085.58",324
0.2,0.75,1.3,"1085.58",324
0.2,0.75,1.35,"1085.58",324
0.2,0.75,1.4,"1047.61",324
0.2,0.75,1.45,"848.39",324
0.2,0.75,1.5,"848.39",324
0.2,0.75,1.55,"848.39",324
0.2,0.75,1.6,"848.39",324
0.2,0.75,1.65,"918.05",324
0.2,0.75,1.7,"918.05",324
0.2,0.75,1.75,"850.82",324
0.2,0.75,1.8,"850.82",324
0.2,0.75,1.85,"850.82",324
0.2,0.75,1.9,"850.82",324
0.2,0.75,1.95,"850.82",324
0.2,0.75,2,"906.23",324
0.2,0.8,1.1,"1240.25",324
0.2,0.8,1.15,"1182.15",324
0.2,0.8,1.2,"1182.15",324
0.2,0.8,1.25,"1182.15",324
0.2,0.8,1.3,"1182.15",324
0.2,0.8,1.35,"1182.15",324
0.2,0.8,1.4,"1138.63",324
0.2,0.8,1.45,"923.94",324
0.2,0.8,1.5,"923.94",324
0.2,0.8,1.55,"923.94",324
0.2,0.8,1.6,"923.94",324
0.2,0.8,1.65,"1004.55",324
0.2,0.8,1.7,"1004.55",324
0.2,0.8,1.75,"924.43",324
0.2,0.8,1.8,"924.43",324
0.2,0.8,1.85,"924.43",324
0.2,0.8,1.9,"924.43",324
0.2,0.8,1.95,"924.43",324
0.2,0.8,2,"987.53",324
0.25,0.1,1.1,"542.38",324
0.25,0.1,1.15,"535.86",324
0.25,0.1,1.2,"535.86",324
0.25,0.1,1.25,"518.83",324
0.25,0.1,1.3,"518.83",324
0.25,0.1,1.35,"518.83",324
0.25,0.1,1.4,"516.81",324
0.25,0.1,1.45,"520.68",324
0.25,0.1,1.5,"520.68",324
0.25,0.1,1.55,"520.68",324
0.25,0.1,1.6,"520.68",324
0.25,0.1,1.65,"525.49",324
0.25,0.1,1.7,"525.49",324
0.25,0.1,1.75,"516.39",324
0.25,0.1,1.8,"516.39",324
0.25,0.1,1.85,"516.39",324
0.25,0.1,1.9,"516.39",324
0.25,0.1,1.95,"516.39",324
0.25,0.1,2,"519.24",324
0.25,0.15,1.1,"621.67",324
0.25,0.15,1.15,"610.23",324
0.25,0.15,1.2,"610.23",324
0.25,0.15,1.25,"587.90",324
0.25,0.15,1.3,"587.90",324
0.25,0.15,1.35,"587.90",324
0.25,0.15,1.4,"584.57",324
0.25,0.15,1.45,"593.19",324
0.25,0.15,1.5,"593.19",324
0.25,0.15,1.55,"593.19",324
0.25,0.15,1.6,"593.19",324
0.25,0.15,1.65,"601.28",324
0.25,0.15,1.7,"601.28",324
0.25,0.15,1.75,"585.46",324
0.25,0.15,1.8,"585.46",324
0.25,0.15,1.85,"585.46",324
0.25,0.15,1.9,"585.46",324
0.25,0.15,1.95,"585.46",324
0.25,0.15,2,"589.94",324
0.25,0.2,1.1,"711.47",324
0.25,0.2,1.15,"693.41",324
0.25,0.2,1.2,"693.41",324
0.25,0.2,1.25,"668.62",324
0.25,0.2,1.3,"668.62",324
0.25,0.2,1.35,"668.62",324
0.25,0.2,1.4,"663.73",324
0.25,0.2,1.45,"680.83",324
0.25,0.2,1.5,"680.83",324
0.25,0.2,1.55,"680.83",324
0.25,0.2,1.6,"680.83",324
0.25,0.2,1.65,"693.02",324
0.25,0.2,1.7,"693.02",324
0.25,0.2,1.75,"668.11",324
0.25,0.2,1.8,"668.11",324
0.25,0.2,1.85,"668.11",324
0.25,0.2,1.9,"668.11",324
0.25,0.2,1.95,"668.11",324
0.25,0.2,2,"674.22",324
0.25,0.25,1.1,"822.27",324
0.25,0.25,1.15,"794.81",324
0.25,0.25,1.2,"794.81",324
0.25,0.25,1.25,"770.16",324
0.25,0.25,1.3,"770.16",324
0.25,0.25,1.35,"770.16",324
0.25,0.25,1.4,"763.39",324
0.25,0.25,1.45,"795.83",324
0.25,0.25,1.5,"795.83",324
0.25,0.25,1.55,"795.83",324
0.25,0.25,1.6,"795.83",324
0.25,0.25,1.65,"813.37",324
0.25,0.25,1.7,"813.37",324
0.25,0.25,1.75,"775.34",324
0.25,0.25,1.8,"775.34",324
0.25,0.25,1.85,"775.34",324
0.25,0.25,1.9,"775.34",324
0.25,0.25,1.95,"775.34",324
0.25,0.25,2,"782.82",324
0.25,0.3,1.1,"985.24",324
0.25,0.3,1.15,"942.74",324
0.25,0.3,1.2,"942.74",324
0.25,0.3,1.25,"919.90",324
0.25,0.3,1.3,"919.90",324
0.25,0.3,1.35,"919.90",324
0.25,0.3,1.4,"910.66",324
0.25,0.3,1.45,"973.24",324
0.25,0.3,1.5,"973.24",324
0.25,0.3,1.55,"973.24",324
0.25,0.3,1.6,"973.24",324
0.25,0.3,1.65,"998.56",324
0.25,0.3,1.7,"998.56",324
0.25,0.3,1.75,"938.91",324
0.25,0.3,1.8,"938.91",324
0.25,0.3,1.85,"938.91",324
0.25,0.3,1.9,"938.91",324
0.25,0.3,1.95,"938.91",324
0.25,0.3,2,"946.66",324
0.25,0.35,1.1,"1340.36",324
0.25,0.35,1.15,"1265.25",324
0.25,0.35,1.2,"1265.25",324
0.25,0.35,1.25,"1242.85",324
0.25,0.35,1.3,"1242.85",324
0.25,0.35,1.35,"1242.85",324
0.25,0.35,1.4,"1229.36",324
0.25,0.35,1.45,"1367.33",324
0.25,0.35,1.5,"1367.33",324
0.25,0.35,1.55,"1367.33",324
0.25,0.35,1.6,"1367.33",324
0.25,0.35,1.65,"1407.89",324
0.25,0.35,1.7,"1407.89",324
0.25,0.35,1.75,"1299.61",324
0.25,0.35,1.8,"1299.61",324
0.25,0.35,1.85,"1299.61",324
0.25,0.35,1.9,"1299.61",324
0.25,0.35,1.95,"1299.61",324
0.25,0.35,2,"1303.07",324
0.25,0.4,1.1,"7277.81",324
0.25,0.4,1.15,"6736.56",324
0.25,0.4,1.2,"6736.56",324
0.25,0.4,1.25,"6605.62",324
0.25,0.4,1.3,"6605.62",324
0.25,0.4,1.35,"6605.62",324
0.25,0.4,1.4,"6536.30",324
0.25,0.4,1.45,"7772.59",324
0.25,0.4,1.5,"7772.59",324
0.25,0.4,1.55,"7772.59",324
0.25,0.4,1.6,"7772.59",324
0.25,0.4,1.65,"8022.26",324
0.25,0.4,1.7,"8022.26",324
0.25,0.4,1.75,"7200.32",324
0.25,0.4,1.8,"7200.32",324
0.25,0.4,1.85,"7200.32",324
0.25,0.4,1.9,"7200.32",324
0.25,0.4,1.95,"7200.32",324
0.25,0.4,2,"7091.27",324
0.25,0.45,1.1,"1928.81",324
0.25,0.45,1.15,"1683.00",324
0.25,0.45,1.2,"1683.00",324
0.25,0.45,1.25,"1731.57",324
0.25,0.45,1.3,"1731.57",324
0.25,0.45,1.35,"1731.57",324
0.25,0.45,1.4,"1716.83",324
0.25,0.45,1.45,"2453.18",324
0.25,0.45,1.5,"2453.18",324
0.25,0.45,1.55,"2453.18",324
0.25,0.45,1.6,"2453.18",324
0.25,0.45,1.65,"2544.64",324
0.25,0.45,1.7,"2544.64",324
0.25,0.45,1.75,"2080.84",324
0.25,0.45,1.8,"2080.84",324
0.25,0.45,1.85,"2080.84",324
0.25,0.45,1.9,"2080.84",324
0.25,0.45,1.95,"2080.84",324
0.25,0.45,2,"1844.92",324
0.25,0.5,1.1,"-64.63",324
0.25,0.5,1.15,"-79.70",324
0.25,0.5,1.2,"-79.70",324
0.25,0.5,1.25,"-79.70",324
0.25,0.5,1.3,"-79.70",324
0.25,0.5,1.35,"-79.70",324
0.25,0.5,1.4,"-78.23",324
0.25,0.5,1.45,"-28.71",324
0.25,0.5,1.5,"-28.71",324
0.25,0.5,1.55,"-28.71",324
0.25,0.5,1.6,"-28.71",324
0.25,0.5,1.65,"-25.86",324
0.25,0.5,1.7,"-25.86",324
0.25,0.5,1.75,"-40.35",324
0.25,0.5,1.8,"-40.35",324
0.25,0.5,1.85,"-40.35",324
0.25,0.5,1.9,"-40.35",324
0.25,0.5,1.95,"-40.35",324
0.25,0.5,2,"398.00",324
0.25,0.55,1.1,"45703.09",324
0.25,0.55,1.15,"54491.68",324
0.25,0.55,1.2,"54491.68",324
0.25,0.55,1.25,"54491.68",324
0.25,0.55,1.3,"54491.68",324
0.25,0.55,1.35,"54491.68",324
0.25,0.55,1.4,"52847.34",324
0.25,0.55,1.45,"355.52",324
0.25,0.55,1.5,"355.52",324
0.25,0.55,1.55,"355.52",324
0.25,0.55,1.6,"355.52",324
0.25,0.55,1.65,"375.62",324
0.25,0.55,1.7,"375.62",324
0.25,0.55,1.75,"438.26",324
0.25,0.55,1.8,"438.26",324
0.25,0.55,1.85,"438.26",324
0.25,0.55,1.9,"438.26",324
0.25,0.55,1.95,"438.26",324
0.25,0.55,2,"410.23",324
0.25,0.6,1.1,"1052.70",324
0.25,0.6,1.15,"1120.27",324
0.25,0.6,1.2,"1120.27",324
0.25,0.6,1.25,"1120.27",324
0.25,0.6,1.3,"1120.27",324
0.25,0.6,1.35,"1120.27",324
0.25,0.6,1.4,"1088.08",324
0.25,0.6,1.45,"511.25",324
0.25,0.6,1.5,"511.25",324
0.25,0.6,1.55,"511.25",324
0.25,0.6,1.6,"511.25",324
0.25,0.6,1.65,"540.80",324
0.25,0.6,1.7,"540.80",324
0.25,0.6,1.75,"564.38",324
0.25,0.6,1.8,"564.38",324
0.25,0.6,1.85,"564.38",324
0.25,0.6,1.9,"564.38",324
0.25,0.6,1.95,"564.38",324
0.25,0.6,2,"582.10",324
0.25,0.65,1.1,"1029.19",324
0.25,0.65,1.15,"1055.60",324
0.25,0.65,1.2,"1055.60",324
0.25,0.65,1.25,"1055.60",324
0.25,0.65,1.3,"1055.60",324
0.25,0.65,1.35,"1055.60",324
0.25,0.65,1.4,"1025.12",324
0.25,0.65,1.45,"627.74",324
0.25,0.65,1.5,"627.74",324
0.25,0.65,1.55,"627.74",324
0.25,0.65,1.6,"627.74",324
0.25,0.65,1.65,"666.00",324
0.25,0.65,1.7,"666.00",324
0.25,0.65,1.75,"668.93",324
0.25,0.65,1.8,"668.93",324
0.25,0.65,1.85,"668.93",324
0.25,0.65,1.9,"668.93",324
0.25,0.65,1.95,"668.93",324
0.25,0.65,2,"700.09",324
0.25,0.7,1.1,"1095.45",324
0.25,0.7,1.15,"1102.29",324
0.25,0.7,1.2,"1102.29",324
0.25,0.7,1.25,"1102.29",324
0.25,0.7,1.3,"1102.29",324
0.25,0.7,1.35,"1102.29",324
0.25,0.7,1.4,"1069.55",324
0.25,0.7,1.45,"725.79",324
0.25,0.7,1.5,"725.79",324
0.25,0.7,1.55,"725.79",324
0.25,0.7,1.6,"725.79",324
0.25,0.7,1.65,"772.74",324
0.25,0.7,1.7,"772.74",324
0.25,0.7,1.75,"759.94",324
0.25,0.7,1.8,"759.94",324
0.25,0.7,1.85,"759.94",324
0.25,0.7,1.9,"759.94",324
0.25,0.7,1.95,"759.94",324
0.25,0.7,2,"799.82",324
0.25,0.75,1.1,"1182.77",324
0.25,0.75,1.15,"1175.45",324
0.25,0.75,1.2,"1175.45",324
0.25,0.75,1.25,"1175.45",324
0.25,0.75,1.3,"1175.45",324
0.25,0.75,1.35,"1175.45",324
0.25,0.75,1.4,"1139.22",324
0.25,0.75,1.45,"815.35",324
0.25,0.75,1.5,"815.35",324
0.25,0.75,1.55,"815.35",324
0.25,0.75,1.6,"815.35",324
0.25,0.75,1.65,"871.34",324
0.25,0.75,1.7,"871.34",324
0.25,0.75,1.75,"844.61",324
0.25,0.75,1.8,"844.61",324
0.25,0.75,1.85,"844.61",324
0.25,0.75,1.9,"844.61",324
0.25,0.75,1.95,"844.61",324
0.25,0.75,2,"892.08",324
0.25,0.8,1.1,"1280.00",324
0.25,0.8,1.15,"1260.44",324
0.25,0.8,1.2,"1260.44",324
0.25,0.8,1.25,"1260.44",324
0.25,0.8,1.3,"1260.44",324
0.25,0.8,1.35,"1260.44",324
0.25,0.8,1.4,"1219.97",324
0.25,0.8,1.45,"901.23",324
0.25,0.8,1.5,"901.23",324
0.25,0.8,1.55,"901.23",324
0.25,0.8,1.6,"901.23",324
0.25,0.8,1.65,"966.82",324
0.25,0.8,1.7,"966.82",324
0.25,0.8,1.75,"926.77",324
0.25,0.8,1.8,"926.77",324
0.25,0.8,1.85,"926.77",324
0.25,0.8,1.9,"926.77",324
0.25,0.8,1.95,"926.77",324
0.25,0.8,2,"981.67",324
0.3,0.1,1.1,"718.15",324
0.3,0.1,1.15,"711.73",324
0.3,0.1,1.2,"711.73",324
0.3,0.1,1.25,"695.15",324
0.3,0.1,1.3,"695.15",324
0.3,0.1,1.35,"695.15",324
0.3,0.1,1.4,"693.07",324
0.3,0.1,1.45,"696.27",324
0.3,0.1,1.5,"696.27",324
0.3,0.1,1.55,"696.27",324
0.3,0.1,1.6,"696.27",324
0.3,0.1,1.65,"701.25",324
0.3,0.1,1.7,"701.25",324
0.3,0.1,1.75,"692.20",324
0.3,0.1,1.8,"692.20",324
0.3,0.1,1.85,"692.20",324
0.3,0.1,1.9,"692.20",324
0.3,0.1,1.95,"692.20",324
0.3,0.1,2,"695.21",324
0.3,0.15,1.1,"791.81",324
0.3,0.15,1.15,"781.08",324
0.3,0.15,1.2,"781.08",324
0.3,0.15,1.25,"760.38",324
0.3,0.15,1.3,"760.38",324
0.3,0.15,1.35,"760.38",324
0.3,0.15,1.4,"757.03",324
0.3,0.15,1.45,"763.40",324
0.3,0.15,1.5,"763.40",324
0.3,0.15,1.55,"763.40",324
0.3,0.15,1.6,"763.40",324
0.3,0.15,1.65,"771.52",324
0.3,0.15,1.7,"771.52",324
0.3,0.15,1.75,"756.51",324
0.3,0.15,1.8,"756.51",324
0.3,0.15,1.85,"756.51",324
0.3,0.15,1.9,"756.51",324
0.3,0.15,1.95,"756.51",324
0.3,0.15,2,"761.25",324
0.3,0.2,1.1,"867.55",324
0.3,0.2,1.15,"851.63",324
0.3,0.2,1.2,"851.63",324
0.3,0.2,1.25,"830.01",324
0.3,0.2,1.3,"830.01",324
0.3,0.2,1.35,"830.01",324
0.3,0.2,1.4,"825.21",324
0.3,0.2,1.45,"836.38",324
0.3,0.2,1.5,"836.38",324
0.3,0.2,1.55,"836.38",324
0.3,0.2,1.6,"836.38",324
0.3,0.2,1.65,"848.16",324
0.3,0.2,1.7,"848.16",324
0.3,0.2,1.75,"825.94",324
0.3,0.2,1.8,"825.94",324
0.3,0.2,1.85,"825.94",324
0.3,0.2,1.9,"825.94",324
0.3,0.2,1.95,"825.94",324
0.3,0.2,2,"832.53",324
0.3,0.25,1.1,"946.78",324
0.3,0.25,1.15,"924.61",324
0.3,0.25,1.2,"924.61",324
0.3,0.25,1.25,"904.99",324
0.3,0.25,1.3,"904.99",324
0.3,0.25,1.35,"904.99",324
0.3,0.25,1.4,"898.56",324
0.3,0.25,1.45,"916.82",324
0.3,0.25,1.5,"916.82",324
0.3,0.25,1.55,"916.82",324
0.3,0.25,1.6,"916.82",324
0.3,0.25,1.65,"932.85",324
0.3,0.25,1.7,"932.85",324
0.3,0.25,1.75,"901.88",324
0.3,0.25,1.8,"901.88",324
0.3,0.25,1.85,"901.88",324
0.3,0.25,1.9,"901.88",324
0.3,0.25,1.95,"901.88",324
0.3,0.25,2,"910.37",324
0.3,0.3,1.1,"1032.36",324
0.3,0.3,1.15,"1002.56",324
0.3,0.3,1.2,"1002.56",324
0.3,0.3,1.25,"987.23",324
0.3,0.3,1.3,"987.23",324
0.3,0.3,1.35,"987.23",324
0.3,0.3,1.4,"978.98",324
0.3,0.3,1.45,"1007.66",324
0.3,0.3,1.5,"1007.66",324
0.3,0.3,1.55,"1007.66",324
0.3,0.3,1.6,"1007.66",324
0.3,0.3,1.65,"1028.69",324
0.3,0.3,1.7,"1028.69",324
0.3,0.3,1.75,"986.88",324
0.3,0.3,1.8,"986.88",324
0.3,0.3,1.85,"986.88",324
0.3,0.3,1.9,"986.88",324
0.3,0.3,1.95,"986.88",324
0.3,0.3,2,"997.24",324
0.3,0.35,1.1,"1129.44",324
0.3,0.35,1.15,"1090.09",324
0.3,0.35,1.2,"1090.09",324
0.3,0.35,1.25,"1080.48",324
0.3,0.35,1.3,"1080.48",324
0.3,0.35,1.35,"1080.48",324
0.3,0.35,1.4,"1070.16",324
0.3,0.35,1.45,"1114.30",324
0.3,0.35,1.5,"1114.30",324
0.3,0.35,1.55,"1114.30",324
0.3,0.35,1.6,"1114.30",324
0.3,0.35,1.65,"1141.29",324
0.3,0.35,1.7,"1141.29",324
0.3,0.35,1.75,"1085.69",324
0.3,0.35,1.8,"1085.69",324
0.3,0.35,1.85,"1085.69",324
0.3,0.35,1.9,"1085.69",324
0.3,0.35,1.95,"1085.69",324
0.3,0.35,2,"1097.75",324
0.3,0.4,1.1,"1247.86",324
0.3,0.4,1.15,"1195.98",324
0.3,0.4,1.2,"1195.98",324
0.3,0.4,1.25,"1192.30",324
0.3,0.4,1.3,"1192.30",324
0.3,0.4,1.35,"1192.30",324
0.3,0.4,1.4,"1179.61",324
0.3,0.4,1.45,"1247.26",324
0.3,0.4,1.5,"1247.26",324
0.3,0.4,1.55,"1247.26",324
0.3,0.4,1.6,"1247.26",324
0.3,0.4,1.65,"1281.58",324
0.3,0.4,1.7,"1281.58",324
0.3,0.4,1.75,"1207.64",324
0.3,0.4,1.8,"1207.64",324
0.3,0.4,1.85,"1207.64",324
0.3,0.4,1.9,"1207.64",324
0.3,0.4,1.95,"1207.64",324
0.3,0.4,2,"1220.89",324
0.3,0.45,1.1,"1408.73",324
0.3,0.45,1.15,"1339.16",324
0.3,0.45,1.2,"1339.16",324
0.3,0.45,1.25,"1339.83",324
0.3,0.45,1.3,"1339.83",324
0.3,0.45,1.35,"1339.83",324
0.3,0.45,1.4,"1324.26",324
0.3,0.45,1.45,"1429.54",324
0.3,0.45,1.5,"1429.54",324
0.3,0.45,1.55,"1429.54",324
0.3,0.45,1.6,"1429.54",324
0.3,0.45,1.65,"1473.52",324
0.3,0.45,1.7,"1473.52",324
0.3,0.45,1.75,"1373.25",324
0.3,0.45,1.8,"1373.25",324
0.3,0.45,1.85,"1373.25",324
0.3,0.45,1.9,"1373.25",324
0.3,0.45,1.95,"1373.25",324
0.3,0.45,2,"1386.52",324
0.3,0.5,1.1,"1670.93",324
0.3,0.5,1.15,"1572.62",324
0.3,0.5,1.2,"1572.62",324
0.3,0.5,1.25,"1572.62",324
0.3,0.5,1.3,"1572.62",324
0.3,0.5,1.35,"1572.62",324
0.3,0.5,1.4,"1553.12",324
0.3,0.5,1.45,"1725.44",324
0.3,0.5,1.5,"1725.44",324
0.3,0.5,1.55,"1725.44",324
0.3,0.5,1.6,"1725.44",324
0.3,0.5,1.65,"1783.95",324
0.3,0.5,1.7,"1783.95",324
0.3,0.5,1.75,"1640.24",324
0.3,0.5,1.8,"1640.24",324
0.3,0.5,1.85,"1640.24",324
0.3,0.5,1.9,"1640.24",324
0.3,0.5,1.95,"1640.24",324
0.3,0.5,2,"1650.56",324
0.3,0.55,1.1,"2349.15",324
0.3,0.55,1.15,"2182.99",324
0.3,0.55,1.2,"2182.99",324
0.3,0.55,1.25,"2182.99",324
0.3,0.55,1.3,"2182.99",324
0.3,0.55,1.35,"2182.99",324
0.3,0.55,1.4,"2155.03",324
0.3,0.55,1.45,"2494.01",324
0.3,0.55,1.5,"2494.01",324
0.3,0.55,1.55,"2494.01",324
0.3,0.55,1.6,"2494.01",324
0.3,0.55,1.65,"2585.77",324
0.3,0.55,1.7,"2585.77",324
0.3,0.55,1.75,"2336.32",324
0.3,0.55,1.8,"2336.32",324
0.3,0.55,1.85,"2336.32",324
0.3,0.55,1.9,"2336.32",324
0.3,0.55,1.95,"2336.32",324
0.3,0.55,2,"2333.70",324
0.3,0.6,1.1,"9644.74",324
0.3,0.6,1.15,"8810.81",324
0.3,0.6,1.2,"8810.81",324
0.3,0.6,1.25,"8810.81",324
0.3,0.6,1.3,"8810.81",324
0.3,0.6,1.35,"8810.81",324
0.3,0.6,1.4,"8700.68",324
0.3,0.6,1.45,"10695.67",324
0.3,0.6,1.5,"10695.67",324
0.3,0.6,1.55,"10695.67",324
0.3,0.6,1.6,"10695.67",324
0.3,0.6,1.65,"11113.59",324
0.3,0.6,1.7,"11113.59",324
0.3,0.6,1.75,"9797.76",324
0.3,0.6,1.8,"9797.76",324
0.3,0.6,1.85,"9797.76",324
0.3,0.6,1.9,"9797.76",324
0.3,0.6,1.95,"9797.76",324
0.3,0.6,2,"9624.70",324
0.3,0.65,1.1,"179.95",324
0.3,0.65,1.15,"147.76",324
0.3,0.65,1.2,"147.76",324
0.3,0.65,1.25,"147.76",324
0.3,0.65,1.3,"147.76",324
0.3,0.65,1.35,"147.76",324
0.3,0.65,1.4,"144.95",324
0.3,0.65,1.45,"236.44",324
0.3,0.65,1.5,"236.44",324
0.3,0.65,1.55,"236.44",324
0.3,0.65,1.6,"236.44",324
0.3,0.65,1.65,"250.59",324
0.3,0.65,1.7,"250.59",324
0.3,0.65,1.75,"194.36",324
0.3,0.65,1.8,"194.36",324
0.3,0.65,1.85,"194.36",324
0.3,0.65,1.9,"194.36",324
0.3,0.65,1.95,"194.36",324
0.3,0.65,2,"175.40",324
0.3,0.7,1.1,"16623.93",324
0.3,0.7,1.15,"13645.21",324
0.3,0.7,1.2,"13645.21",324
0.3,0.7,1.25,"13645.21",324
0.3,0.7,1.3,"13645.21",324
0.3,0.7,1.35,"13645.21",324
0.3,0.7,1.4,"13559.22",324
0.3,0.7,1.45,"23919.44",324
0.3,0.7,1.5,"23919.44",324
0.3,0.7,1.55,"23919.44",324
0.3,0.7,1.6,"23919.44",324
0.3,0.7,1.65,"25011.27",324
0.3,0.7,1.7,"25011.27",324
0.3,0.7,1.75,"18271.65",324
0.3,0.7,1.8,"18271.65",324
0.3,0.7,1.85,"18271.65",324
0.3,0.7,1.9,"18271.65",324
0.3,0.7,1.95,"18271.65",324
0.3,0.7,2,"12729.20",324
0.3,0.75,1.1,"-24.70",324
0.3,0.75,1.15,"-58.31",324
0.3,0.75,1.2,"-58.31",324
0.3,0.75,1.25,"-58.31",324
0.3,0.75,1.3,"-58.31",324
0.3,0.75,1.35,"-58.31",324
0.3,0.75,1.4,"-55.40",324
0.3,0.75,1.45,"129.18",324
0.3,0.75,1.5,"129.18",324
0.3,0.75,1.55,"129.18",324
0.3,0.75,1.6,"129.18",324
0.3,0.75,1.65,"140.38",324
0.3,0.75,1.7,"140.38",324
0.3,0.75,1.75,"6.38",324
0.3,0.75,1.8,"6.38",324
0.3,0.75,1.85,"6.38",324
0.3,0.75,1.9,"6.38",324
0.3,0.75,1.95,"6.38",324
0.3,0.75,2,"1346.47",324
0.3,0.8,1.1,"272.68",324
0.3,0.8,1.15,"489.98",324
0.3,0.8,1.2,"489.98",324
0.3,0.8,1.25,"489.98",324
0.3,0.8,1.3,"489.98",324
0.3,0.8,1.35,"489.98",324
0.3,0.8,1.4,"464.55",324
0.3,0.8,1.45,"362.99",324
0.3,0.8,1.5,"362.99",324
0.3,0.8,1.55,"362.99",324
0.3,0.8,1.6,"362.99",324
0.3,0.8,1.65,"387.20",324
0.3,0.8,1.7,"387.20",324
0.3,0.8,1.75,"534.80",324
0.3,0.8,1.8,"534.80",324
0.3,0.8,1.85,"534.80",324
0.3,0.8,1.9,"534.80",324
0.3,0.8,1.95,"534.80",324
0.3,0.8,2,"380.00",324
0.35,0.1,1.1,"936.93",324
0.35,0.1,1.15,"930.98",324
0.35,0.1,1.2,"930.98",324
0.35,0.1,1.25,"915.62",324
0.35,0.1,1.3,"915.62",324
0.35,0.1,1.35,"915.62",324
0.35,0.1,1.4,"913.63",324
0.35,0.1,1.45,"916.23",324
0.35,0.1,1.5,"916.23",324
0.35,0.1,1.55,"916.23",324
0.35,0.1,1.6,"916.23",324
0.35,0.1,1.65,"921.03",324
0.35,0.1,1.7,"921.03",324
0.35,0.1,1.75,"912.59",324
0.35,0.1,1.8,"912.59",324
0.35,0.1,1.85,"912.59",324
0.35,0.1,1.9,"912.59",324
0.35,0.1,1.95,"912.59",324
0.35,0.1,2,"915.51",324
0.35,0.15,1.1,"1003.24",324
0.35,0.15,1.15,"993.63",324
0.35,0.15,1.2,"993.63",324
0.35,0.15,1.25,"975.07",324
0.35,0.15,1.3,"975.07",324
0.35,0.15,1.35,"975.07",324
0.35,0.15,1.4,"971.92",324
0.35,0.15,1.45,"976.66",324
0.35,0.15,1.5,"976.66",324
0.35,0.15,1.55,"976.66",324
0.35,0.15,1.6,"976.66",324
0.35,0.15,1.65,"984.30",324
0.35,0.15,1.7,"984.30",324
0.35,0.15,1.75,"970.74",324
