"se","sc","scal","profit","deals"
0.2,0.5,1.7,"322.04",107
0.2,0.5,1.75,"322.04",107
0.2,0.5,1.8,"313.25",107
0.2,0.5,1.85,"318.62",107
0.2,0.5,1.9,"318.62",107
0.2,0.5,1.95,"318.62",107
0.2,0.5,2,"314.16",107
0.2,0.55,1.1,"684.99",107
0.2,0.55,1.15,"682.45",107
0.2,0.55,1.2,"469.34",107
0.2,0.55,1.25,"458.45",107
0.2,0.55,1.3,"449.11",107
0.2,0.55,1.35,"437.01",107
0.2,0.55,1.4,"419.81",107
0.2,0.55,1.45,"407.36",107
0.2,0.55,1.5,"406.96",107
0.2,0.55,1.55,"393.06",107
0.2,0.55,1.6,"394.77",107
0.2,0.55,1.65,"389.31",107
0.2,0.55,1.7,"389.31",107
0.2,0.55,1.75,"389.31",107
0.2,0.55,1.8,"378.11",107
0.2,0.55,1.85,"384.94",107
0.2,0.55,1.9,"384.94",107
0.2,0.55,1.95,"384.94",107
0.2,0.55,2,"379.26",107
0.2,0.6,1.1,"682.16",107
0.2,0.6,1.15,"679.38",107
0.2,0.6,1.2,"546.33",107
0.2,0.6,1.25,"532.86",107
0.2,0.6,1.3,"521.33",107
0.2,0.6,1.35,"506.43",107
0.2,0.6,1.4,"485.28",107
0.2,0.6,1.45,"470.02",107
0.2,0.6,1.5,"469.53",107
0.2,0.6,1.55,"452.53",107
0.2,0.6,1.6,"454.63",107
0.2,0.6,1.65,"447.96",107
0.2,0.6,1.7,"447.96",107
0.2,0.6,1.75,"447.96",107
0.2,0.6,1.8,"434.30",107
0.2,0.6,1.85,"442.62",107
0.2,0.6,1.9,"442.62",107
0.2,0.6,1.95,"442.62",107
0.2,0.6,2,"435.70",107
0.2,0.65,1.1,"745.00",107
0.2,0.65,1.15,"741.72",107
0.2,0.65,1.2,"621.59",107
0.2,0.65,1.25,"605.33",107
0.2,0.65,1.3,"591.42",107
0.2,0.65,1.35,"573.48",107
0.2,0.65,1.4,"548.09",107
0.2,0.65,1.45,"529.82",107
0.2,0.65,1.5,"529.25",107
0.2,0.65,1.55,"508.94",107
0.2,0.65,1.6,"511.46",107
0.2,0.65,1.65,"503.50",107
0.2,0.65,1.7,"503.50",107
0.2,0.65,1.75,"503.50",107
0.2,0.65,1.8,"487.23",107
0.2,0.65,1.85,"497.12",107
0.2,0.65,1.9,"497.12",107
0.2,0.65,1.95,"497.12",107
0.2,0.65,2,"488.88",107
0.2,0.7,1.1,"823.82",107
0.2,0.7,1.15,"819.93",107
0.2,0.7,1.2,"698.96",107
0.2,0.7,1.25,"679.59",107
0.2,0.7,1.3,"663.05",107
0.2,0.7,1.35,"641.76",107
0.2,0.7,1.4,"611.72",107
0.2,0.7,1.45,"590.17",107
0.2,0.7,1.5,"589.49",107
0.2,0.7,1.55,"565.56",107
0.2,0.7,1.6,"568.55",107
0.2,0.7,1.65,"559.19",107
0.2,0.7,1.7,"559.19",107
0.2,0.7,1.75,"559.19",107
0.2,0.7,1.8,"540.08",107
0.2,0.7,1.85,"551.68",107
0.2,0.7,1.9,"551.68",107
0.2,0.7,1.95,"551.68",107
0.2,0.7,2,"542.00",107
0.2,0.75,1.1,"912.77",107
0.2,0.75,1.15,"908.19",107
0.2,0.75,1.2,"780.40",107
0.2,0.75,1.25,"757.57",107
0.2,0.75,1.3,"738.10",107
0.2,0.75,1.35,"713.08",107
0.2,0.75,1.4,"677.88",107
0.2,0.75,1.45,"652.69",107
0.2,0.75,1.5,"651.90",107
0.2,0.75,1.55,"624.00",107
0.2,0.75,1.6,"627.50",107
0.2,0.75,1.65,"616.59",107
0.2,0.75,1.7,"616.59",107
0.2,0.75,1.75,"616.59",107
0.2,0.75,1.8,"594.37",107
0.2,0.75,1.85,"607.85",107
0.2,0.75,1.9,"607.85",107
0.2,0.75,1.95,"607.85",107
0.2,0.75,2,"596.59",107
0.2,0.8,1.1,"1010.92",107
0.2,0.8,1.15,"1005.53",107
0.2,0.8,1.2,"867.17",107
0.2,0.8,1.25,"840.46",107
0.2,0.8,1.3,"817.71",107
0.2,0.8,1.35,"788.54",107
0.2,0.8,1.4,"747.59",107
0.2,0.8,1.45,"718.39",107
0.2,0.8,1.5,"717.47",107
0.2,0.8,1.55,"685.17",107
0.2,0.8,1.6,"689.24",107
0.2,0.8,1.65,"676.63",107
0.2,0.8,1.7,"676.63",107
0.2,0.8,1.75,"676.63",107
0.2,0.8,1.8,"650.98",107
0.2,0.8,1.85,"666.51",107
0.2,0.8,1.9,"666.51",107
0.2,0.8,1.95,"666.51",107
0.2,0.8,2,"653.53",107
0.25,0.1,1.1,"303.15",107
0.25,0.1,1.15,"302.97",107
0.25,0.1,1.2,"300.84",107
0.25,0.1,1.25,"299.66",107
0.25,0.1,1.3,"297.67",107
0.25,0.1,1.35,"296.33",107
0.25,0.1,1.4,"294.37",107
0.25,0.1,1.45,"292.91",107
0.25,0.1,1.5,"292.88",107
0.25,0.1,1.55,"291.88",107
0.25,0.1,1.6,"292.06",107
0.25,0.1,1.65,"291.40",107
0.25,0.1,1.7,"291.40",107
0.25,0.1,1.75,"291.40",107
0.25,0.1,1.8,"290.03",107
0.25,0.1,1.85,"290.88",107
0.25,0.1,1.9,"290.88",107
0.25,0.1,1.95,"290.88",107
0.25,0.1,2,"290.18",107
0.25,0.15,1.1,"336.60",107
0.25,0.15,1.15,"336.30",107
0.25,0.15,1.2,"332.94",107
0.25,0.15,1.25,"331.04",107
0.25,0.15,1.3,"328.15",107
0.25,0.15,1.35,"325.99",107
0.25,0.15,1.4,"322.84",107
0.25,0.15,1.45,"320.50",107
0.25,0.15,1.5,"320.45",107
0.25,0.15,1.55,"320.21",107
0.25,0.15,1.6,"320.51",107
0.25,0.15,1.65,"319.45",107
0.25,0.15,1.7,"319.45",107
0.25,0.15,1.75,"319.45",107
0.25,0.15,1.8,"317.25",107
0.25,0.15,1.85,"318.61",107
0.25,0.15,1.9,"318.61",107
0.25,0.15,1.95,"318.61",107
0.25,0.15,2,"317.49",107
0.25,0.2,1.1,"370.07",107
0.25,0.2,1.15,"369.65",107
0.25,0.2,1.2,"364.98",107
0.25,0.2,1.25,"362.26",107
0.25,0.2,1.3,"358.63",107
0.25,0.2,1.35,"355.54",107
0.25,0.2,1.4,"351.05",107
0.25,0.2,1.45,"347.74",107
0.25,0.2,1.5,"347.66",107
0.25,0.2,1.55,"347.38",107
0.25,0.2,1.6,"347.80",107
0.25,0.2,1.65,"346.30",107
0.25,0.2,1.7,"346.30",107
0.25,0.2,1.75,"346.30",107
0.25,0.2,1.8,"343.17",107
0.25,0.2,1.85,"345.10",107
0.25,0.2,1.9,"345.10",107
0.25,0.2,1.95,"345.10",107
0.25,0.2,2,"343.51",107
0.25,0.25,1.1,"405.24",107
0.25,0.25,1.15,"404.68",107
0.25,0.25,1.2,"398.61",107
0.25,0.25,1.25,"394.95",107
0.25,0.25,1.3,"390.73",107
0.25,0.25,1.35,"386.59",107
0.25,0.25,1.4,"380.59",107
0.25,0.25,1.45,"376.16",107
0.25,0.25,1.5,"376.06",107
0.25,0.25,1.55,"374.35",107
0.25,0.25,1.6,"374.91",107
0.25,0.25,1.65,"372.92",107
0.25,0.25,1.7,"372.92",107
0.25,0.25,1.75,"372.92",107
0.25,0.25,1.8,"368.78",107
0.25,0.25,1.85,"371.33",107
0.25,0.25,1.9,"371.33",107
0.25,0.25,1.95,"371.33",107
0.25,0.25,2,"369.23",107
0.25,0.3,1.1,"443.27",107
0.25,0.3,1.15,"442.55",107
0.25,0.3,1.2,"435.11",107
0.25,0.3,1.25,"430.43",107
0.25,0.3,1.3,"425.84",107
0.25,0.3,1.35,"420.55",107
0.25,0.3,1.4,"412.88",107
0.25,0.3,1.45,"407.25",107
0.25,0.3,1.5,"407.12",107
0.25,0.3,1.55,"401.84",107
0.25,0.3,1.6,"402.56",107
0.25,0.3,1.65,"400.03",107
0.25,0.3,1.7,"400.03",107
0.25,0.3,1.75,"400.03",107
0.25,0.3,1.8,"394.79",107
0.25,0.3,1.85,"398.01",107
0.25,0.3,1.9,"398.01",107
0.25,0.3,1.95,"398.01",107
0.25,0.3,2,"395.35",107
0.25,0.35,1.1,"488.11",107
0.25,0.35,1.15,"487.20",107
0.25,0.35,1.2,"478.31",107
0.25,0.35,1.25,"472.41",107
0.25,0.35,1.3,"467.32",107
0.25,0.35,1.35,"460.66",107
0.25,0.35,1.4,"451.05",107
0.25,0.35,1.45,"444.00",107
0.25,0.35,1.5,"443.84",107
0.25,0.35,1.55,"435.87",107
0.25,0.35,1.6,"436.77",107
0.25,0.35,1.65,"433.61",107
0.25,0.35,1.7,"433.61",107
0.25,0.35,1.75,"433.61",107
0.25,0.35,1.8,"427.10",107
0.25,0.35,1.85,"431.10",107
0.25,0.35,1.9,"431.10",107
0.25,0.35,1.95,"431.10",107
0.25,0.35,2,"427.79",107
0.25,0.4,1.1,"541.35",107
0.25,0.4,1.15,"540.22",107
0.25,0.4,1.2,"529.86",107
0.25,0.4,1.25,"522.52",107
0.25,0.4,1.3,"516.20",107
0.25,0.4,1.35,"507.94",107
0.25,0.4,1.4,"496.05",107
0.25,0.4,1.45,"487.35",107
0.25,0.4,1.5,"487.16",107
0.25,0.4,1.55,"477.35",107
0.25,0.4,1.6,"478.45",107
0.25,0.4,1.65,"474.57",107
0.25,0.4,1.7,"474.57",107
0.25,0.4,1.75,"474.57",107
0.25,0.4,1.8,"466.56",107
0.25,0.4,1.85,"471.47",107
0.25,0.4,1.9,"471.47",107
0.25,0.4,1.95,"471.47",107
0.25,0.4,2,"467.41",107
0.25,0.45,1.1,"601.24",107
0.25,0.45,1.15,"599.84",107
0.25,0.45,1.2,"588.14",107
0.25,0.45,1.25,"579.13",107
0.25,0.45,1.3,"571.37",107
0.25,0.45,1.35,"561.26",107
0.25,0.45,1.4,"546.75",107
0.25,0.45,1.45,"536.15",107
0.25,0.45,1.5,"535.91",107
0.25,0.45,1.55,"523.97",107
0.25,0.45,1.6,"525.31",107
0.25,0.45,1.65,"520.60",107
0.25,0.45,1.7,"520.60",107
0.25,0.45,1.75,"520.60",107
0.25,0.45,1.8,"510.88",107
0.25,0.45,1.85,"516.84",107
0.25,0.45,1.9,"516.84",107
0.25,0.45,1.95,"516.84",107
0.25,0.45,2,"511.91",107
0.25,0.5,1.1,"669.79",107
0.25,0.5,1.15,"668.04",107
0.25,0.5,1.2,"655.29",107
0.25,0.5,1.25,"644.32",107
0.25,0.5,1.3,"634.89",107
0.25,0.5,1.35,"622.61",107
0.25,0.5,1.4,"605.01",107
0.25,0.5,1.45,"592.20",107
0.25,0.5,1.5,"591.87",107
0.25,0.5,1.55,"577.46",107
0.25,0.5,1.6,"579.12",107
0.25,0.5,1.65,"573.43",107
0.25,0.5,1.7,"573.43",107
0.25,0.5,1.75,"573.43",107
0.25,0.5,1.8,"561.74",107
0.25,0.5,1.85,"568.90",107
0.25,0.5,1.9,"568.90",107
0.25,0.5,1.95,"568.90",107
0.25,0.5,2,"562.96",107
0.25,0.55,1.1,"750.44",107
0.25,0.55,1.15,"748.28",107
0.25,0.55,1.2,"735.00",107
0.25,0.55,1.25,"721.68",107
0.25,0.55,1.3,"710.23",107
0.25,0.55,1.35,"695.36",107
0.25,0.55,1.4,"674.10",107
0.25,0.55,1.45,"658.65",107
0.25,0.55,1.5,"658.22",107
0.25,0.55,1.55,"640.88",107
0.25,0.55,1.6,"642.90",107
0.25,0.55,1.65,"636.07",107
0.25,0.55,1.7,"636.07",107
0.25,0.55,1.75,"636.07",107
0.25,0.55,1.8,"622.02",107
0.25,0.55,1.85,"630.61",107
0.25,0.55,1.9,"630.61",107
0.25,0.55,1.95,"630.61",107
0.25,0.55,2,"623.49",107
0.25,0.6,1.1,"849.88",107
0.25,0.6,1.15,"847.20",107
0.25,0.6,1.2,"834.32",107
0.25,0.6,1.25,"818.08",107
0.25,0.6,1.3,"804.15",107
0.25,0.6,1.35,"786.06",107
0.25,0.6,1.4,"760.27",107
0.25,0.6,1.45,"741.58",107
0.25,0.6,1.5,"741.02",107
0.25,0.6,1.55,"720.08",107
0.25,0.6,1.6,"722.55",107
0.25,0.6,1.65,"714.30",107
0.25,0.6,1.7,"714.30",107
0.25,0.6,1.75,"714.30",107
0.25,0.6,1.8,"697.37",107
0.25,0.6,1.85,"707.71",107
0.25,0.6,1.9,"707.71",107
0.25,0.6,1.95,"707.71",107
0.25,0.6,2,"699.13",107
0.25,0.65,1.1,"983.15",107
0.25,0.65,1.15,"979.81",107
0.25,0.65,1.2,"969.04",107
0.25,0.65,1.25,"948.94",107
0.25,0.65,1.3,"931.70",107
0.25,0.65,1.35,"909.37",107
0.25,0.65,1.4,"877.61",107
0.25,0.65,1.45,"854.64",107
0.25,0.65,1.5,"853.92",107
0.25,0.65,1.55,"828.22",107
0.25,0.65,1.6,"831.29",107
0.25,0.65,1.65,"821.18",107
0.25,0.65,1.7,"821.18",107
0.25,0.65,1.75,"821.18",107
0.25,0.65,1.8,"800.46",107
0.25,0.65,1.85,"813.10",107
0.25,0.65,1.9,"813.10",107
0.25,0.65,1.95,"813.10",107
0.25,0.65,2,"802.60",107
0.25,0.7,1.1,"1193.55",107
0.25,0.7,1.15,"1189.21",107
0.25,0.7,1.2,"1183.97",107
0.25,0.7,1.25,"1158.00",107
0.25,0.7,1.3,"1135.76",107
0.25,0.7,1.35,"1106.99",107
0.25,0.7,1.4,"1066.16",107
0.25,0.7,1.45,"1036.71",107
0.25,0.7,1.5,"1035.78",107
0.25,0.7,1.55,"1002.88",107
0.25,0.7,1.6,"1006.84",107
0.25,0.7,1.65,"993.91",107
0.25,0.7,1.7,"993.91",107
0.25,0.7,1.75,"993.91",107
0.25,0.7,1.8,"967.45",107
0.25,0.7,1.85,"983.58",107
0.25,0.7,1.9,"983.58",107
0.25,0.7,1.95,"983.58",107
0.25,0.7,2,"970.17",107
0.25,0.75,1.1,"1676.96",107
0.25,0.75,1.15,"1670.53",107
0.25,0.75,1.2,"1680.14",107
0.25,0.75,1.25,"1641.61",107
0.25,0.75,1.3,"1608.66",107
0.25,0.75,1.35,"1566.10",107
0.25,0.75,1.4,"1505.83",107
0.25,0.75,1.45,"1462.45",107
0.25,0.75,1.5,"1461.08",107
0.25,0.75,1.55,"1412.71",107
0.25,0.75,1.6,"1418.57",107
0.25,0.75,1.65,"1399.59",107
0.25,0.75,1.7,"1399.59",107
0.25,0.75,1.75,"1399.59",107
0.25,0.75,1.8,"1360.77",107
0.25,0.75,1.85,"1384.40",107
0.25,0.75,1.9,"1384.40",107
0.25,0.75,1.95,"1384.40",107
0.25,0.75,2,"1364.74",107
0.25,0.8,1.1,"8151.66",107
0.25,0.8,1.15,"8119.54",107
0.25,0.8,1.2,"8292.77",107
0.25,0.8,1.25,"8099.24",107
0.25,0.8,1.3,"7933.89",107
0.25,0.8,1.35,"7720.72",107
0.25,0.8,1.4,"7419.52",107
0.25,0.8,1.45,"7203.27",107
0.25,0.8,1.5,"7196.44",107
0.25,0.8,1.55,"6955.65",107
0.25,0.8,1.6,"6985.03",107
0.25,0.8,1.65,"6890.64",107
0.25,0.8,1.7,"6890.64",107
0.25,0.8,1.75,"6890.64",107
0.25,0.8,1.8,"6697.85",107
0.25,0.8,1.85,"6815.08",107
0.25,0.8,1.9,"6815.08",107
0.25,0.8,1.95,"6815.08",107
0.25,0.8,2,"6717.44",107
0.3,0.1,1.1,"378.88",107
0.3,0.1,1.15,"378.71",107
0.3,0.1,1.2,"376.65",107
0.3,0.1,1.25,"375.53",107
0.3,0.1,1.3,"373.64",107
0.3,0.1,1.35,"372.36",107
0.3,0.1,1.4,"370.50",107
0.3,0.1,1.45,"369.12",107
0.3,0.1,1.5,"369.09",107
0.3,0.1,1.55,"367.93",107
0.3,0.1,1.6,"368.11",107
0.3,0.1,1.65,"367.48",107
0.3,0.1,1.7,"367.48",107
0.3,0.1,1.75,"367.48",107
0.3,0.1,1.8,"366.17",107
0.3,0.1,1.85,"366.98",107
0.3,0.1,1.9,"366.98",107
0.3,0.1,1.95,"366.98",107
0.3,0.1,2,"366.31",107
0.3,0.15,1.1,"408.59",107
0.3,0.15,1.15,"408.32",107
0.3,0.15,1.2,"405.05",107
0.3,0.15,1.25,"403.28",107
0.3,0.15,1.3,"400.59",107
0.3,0.15,1.35,"398.57",107
0.3,0.15,1.4,"395.63",107
0.3,0.15,1.45,"393.45",107
0.3,0.15,1.5,"393.40",107
0.3,0.15,1.55,"392.16",107
0.3,0.15,1.6,"392.44",107
0.3,0.15,1.65,"391.45",107
0.3,0.15,1.7,"391.45",107
0.3,0.15,1.75,"391.45",107
0.3,0.15,1.8,"389.38",107
0.3,0.15,1.85,"390.66",107
0.3,0.15,1.9,"390.66",107
0.3,0.15,1.95,"390.66",107
0.3,0.15,2,"389.61",107
0.3,0.2,1.1,"438.80",107
0.3,0.2,1.15,"438.42",107
0.3,0.2,1.2,"433.82",107
0.3,0.2,1.25,"431.32",107
0.3,0.2,1.3,"427.99",107
0.3,0.2,1.35,"425.15",107
0.3,0.2,1.4,"421.03",107
0.3,0.2,1.45,"417.97",107
0.3,0.2,1.5,"417.91",107
0.3,0.2,1.55,"416.11",107
0.3,0.2,1.6,"416.50",107
0.3,0.2,1.65,"415.12",107
0.3,0.2,1.7,"415.12",107
0.3,0.2,1.75,"415.12",107
0.3,0.2,1.8,"412.24",107
0.3,0.2,1.85,"414.02",107
0.3,0.2,1.9,"414.02",107
0.3,0.2,1.95,"414.02",107
0.3,0.2,2,"412.55",107
0.3,0.25,1.1,"469.90",107
0.3,0.25,1.15,"469.39",107
0.3,0.25,1.2,"463.35",107
0.3,0.25,1.25,"460.06",107
0.3,0.25,1.3,"456.26",107
0.3,0.25,1.35,"452.52",107
0.3,0.25,1.4,"447.10",107
0.3,0.25,1.45,"443.10",107
0.3,0.25,1.5,"443.01",107
0.3,0.25,1.55,"440.27",107
0.3,0.25,1.6,"440.78",107
0.3,0.25,1.65,"438.97",107
0.3,0.25,1.7,"438.97",107
0.3,0.25,1.75,"438.97",107
0.3,0.25,1.8,"435.21",107
0.3,0.25,1.85,"437.53",107
0.3,0.25,1.9,"437.53",107
0.3,0.25,1.95,"437.53",107
0.3,0.25,2,"435.62",107
0.3,0.3,1.1,"503.41",107
0.3,0.3,1.15,"502.76",107
0.3,0.3,1.2,"495.13",107
0.3,0.3,1.25,"490.97",107
0.3,0.3,1.3,"486.89",107
0.3,0.3,1.35,"482.17",107
0.3,0.3,1.4,"475.33",107
0.3,0.3,1.45,"470.29",107
0.3,0.3,1.5,"470.18",107
0.3,0.3,1.55,"464.95",107
0.3,0.3,1.6,"465.59",107
0.3,0.3,1.65,"463.32",107
0.3,0.3,1.7,"463.32",107
0.3,0.3,1.75,"463.32",107
0.3,0.3,1.8,"458.60",107
0.3,0.3,1.85,"461.51",107
0.3,0.3,1.9,"461.51",107
0.3,0.3,1.95,"461.51",107
0.3,0.3,2,"459.11",107
0.3,0.35,1.1,"539.79",107
0.3,0.35,1.15,"538.99",107
0.3,0.35,1.2,"529.60",107
0.3,0.35,1.25,"524.47",107
0.3,0.35,1.3,"520.04",107
0.3,0.35,1.35,"514.22",107
0.3,0.35,1.4,"505.81",107
0.3,0.35,1.45,"499.63",107
0.3,0.35,1.5,"499.49",107
0.3,0.35,1.55,"492.48",107
0.3,0.35,1.6,"493.27",107
0.3,0.35,1.65,"490.48",107
0.3,0.35,1.7,"490.48",107
0.3,0.35,1.75,"490.48",107
0.3,0.35,1.8,"484.73",107
0.3,0.35,1.85,"488.27",107
0.3,0.35,1.9,"488.27",107
0.3,0.35,1.95,"488.27",107
0.3,0.35,2,"485.35",107
0.3,0.4,1.1,"579.82",107
0.3,0.4,1.15,"578.85",107
0.3,0.4,1.2,"567.52",107
0.3,0.4,1.25,"561.31",107
0.3,0.4,1.3,"555.94",107
0.3,0.4,1.35,"548.92",107
0.3,0.4,1.4,"538.78",107
0.3,0.4,1.45,"531.34",107
0.3,0.4,1.5,"531.18",107
0.3,0.4,1.55,"522.75",107
0.3,0.4,1.6,"523.69",107
0.3,0.4,1.65,"520.35",107
0.3,0.4,1.7,"520.35",107
0.3,0.4,1.75,"520.35",107
0.3,0.4,1.8,"513.45",107
0.3,0.4,1.85,"517.69",107
0.3,0.4,1.9,"517.69",107
0.3,0.4,1.95,"517.69",107
0.3,0.4,2,"514.19",107
0.3,0.45,1.1,"622.30",107
0.3,0.45,1.15,"621.15",107
0.3,0.45,1.2,"607.69",107
0.3,0.45,1.25,"600.28",107
0.3,0.45,1.3,"593.90",107
0.3,0.45,1.35,"585.55",107
0.3,0.45,1.4,"573.52",107
0.3,0.45,1.45,"564.71",107
0.3,0.45,1.5,"564.51",107
0.3,0.45,1.55,"554.54",107
0.3,0.45,1.6,"555.66",107
0.3,0.45,1.65,"551.71",107
0.3,0.45,1.7,"551.71",107
0.3,0.45,1.75,"551.71",107
0.3,0.45,1.8,"543.56",107
0.3,0.45,1.85,"548.57",107
0.3,0.45,1.9,"548.57",107
0.3,0.45,1.95,"548.57",107
0.3,0.45,2,"544.43",107
0.3,0.5,1.1,"667.39",107
0.3,0.5,1.15,"666.03",107
0.3,0.5,1.2,"650.24",107
0.3,0.5,1.25,"641.53",107
0.3,0.5,1.3,"634.02",107
0.3,0.5,1.35,"624.22",107
0.3,0.5,1.4,"610.12",107
0.3,0.5,1.45,"599.81",107
0.3,0.5,1.5,"599.58",107
0.3,0.5,1.55,"587.93",107
0.3,0.5,1.6,"589.24",107
0.3,0.5,1.65,"584.63",107
0.3,0.5,1.7,"584.63",107
0.3,0.5,1.75,"584.63",107
0.3,0.5,1.8,"575.12",107
0.3,0.5,1.85,"580.96",107
0.3,0.5,1.9,"580.96",107
0.3,0.5,1.95,"580.96",107
0.3,0.5,2,"576.13",107
0.3,0.55,1.1,"715.24",107
0.3,0.55,1.15,"713.66",107
0.3,0.55,1.2,"695.33",107
0.3,0.55,1.25,"685.18",107
0.3,0.55,1.3,"676.44",107
0.3,0.55,1.35,"665.05",107
0.3,0.55,1.4,"648.69",107
0.3,0.55,1.45,"636.75",107
0.3,0.55,1.5,"636.48",107
0.3,0.55,1.55,"623.01",107
0.3,0.55,1.6,"624.52",107
0.3,0.55,1.65,"619.20",107
0.3,0.55,1.7,"619.20",107
0.3,0.55,1.75,"619.20",107
0.3,0.55,1.8,"608.22",107
0.3,0.55,1.85,"614.95",107
0.3,0.55,1.9,"614.95",107
0.3,0.55,1.95,"614.95",107
0.3,0.55,2,"609.38",107
0.3,0.6,1.1,"766.04",107
0.3,0.6,1.15,"764.20",107
0.3,0.6,1.2,"743.11",107
0.3,0.6,1.25,"731.38",107
0.3,0.6,1.3,"721.30",107
0.3,0.6,1.35,"708.16",107
0.3,0.6,1.4,"689.34",107
0.3,0.6,1.45,"675.63",107
0.3,0.6,1.5,"675.33",107
0.3,0.6,1.55,"659.87",107
0.3,0.6,1.6,"661.60",107
0.3,0.6,1.65,"655.50",107
0.3,0.6,1.7,"655.50",107
0.3,0.6,1.75,"655.50",107
0.3,0.6,1.8,"642.94",107
0.3,0.6,1.85,"650.63",107
0.3,0.6,1.9,"650.63",107
0.3,0.6,1.95,"650.63",107
0.3,0.6,2,"644.26",107
0.3,0.65,1.1,"819.97",107
0.3,0.65,1.15,"817.86",107
0.3,0.65,1.2,"793.75",107
0.3,0.65,1.25,"780.30",107
0.3,0.65,1.3,"768.74",107
0.3,0.65,1.35,"753.70",107
0.3,0.65,1.4,"732.19",107
0.3,0.65,1.45,"716.56",107
0.3,0.65,1.5,"716.21",107
0.3,0.65,1.55,"698.61",107
0.3,0.65,1.6,"700.58",107
0.3,0.65,1.65,"693.63",107
0.3,0.65,1.7,"693.63",107
0.3,0.65,1.75,"693.63",107
0.3,0.65,1.8,"679.35",107
0.3,0.65,1.85,"688.10",107
0.3,0.65,1.9,"688.10",107
0.3,0.65,1.95,"688.10",107
0.3,0.65,2,"680.85",107
0.3,0.7,1.1,"877.23",107
0.3,0.7,1.15,"874.79",107
0.3,0.7,1.2,"847.44",107
0.3,0.7,1.25,"832.10",107
0.3,0.7,1.3,"818.93",107
0.3,0.7,1.35,"801.81",107
0.3,0.7,1.4,"777.38",107
0.3,0.7,1.45,"759.66",107
0.3,0.7,1.5,"759.23",107
0.3,0.7,1.55,"739.30",107
0.3,0.7,1.6,"741.56",107
0.3,0.7,1.65,"733.70",107
0.3,0.7,1.7,"733.70",107
0.3,0.7,1.75,"733.70",107
0.3,0.7,1.8,"717.56",107
0.3,0.7,1.85,"727.43",107
0.3,0.7,1.9,"727.43",107
0.3,0.7,1.95,"727.43",107
0.3,0.7,2,"719.25",107
0.3,0.75,1.1,"938.03",107
0.3,0.75,1.15,"935.21",107
0.3,0.75,1.2,"904.36",107
0.3,0.75,1.25,"886.96",107
0.3,0.75,1.3,"872.03",107
0.3,0.75,1.35,"852.65",107
0.3,0.75,1.4,"825.04",107
0.3,0.75,1.45,"805.05",107
0.3,0.75,1.5,"804.54",107
0.3,0.75,1.55,"782.09",107
0.3,0.75,1.6,"784.66",107
0.3,0.75,1.65,"775.82",107
0.3,0.75,1.7,"775.82",107
0.3,0.75,1.75,"775.82",107
0.3,0.75,1.8,"757.67",107
0.3,0.75,1.85,"768.76",107
0.3,0.75,1.9,"768.76",107
0.3,0.75,1.95,"768.76",107
0.3,0.75,2,"759.56",107
0.3,0.8,1.1,"1002.60",107
0.3,0.8,1.15,"999.37",107
0.3,0.8,1.2,"964.74",107
0.3,0.8,1.25,"945.07",107
0.3,0.8,1.3,"928.23",107
0.3,0.8,1.35,"906.39",107
0.3,0.8,1.4,"875.32",107
0.3,0.8,1.45,"852.87",107
0.3,0.8,1.5,"852.26",107
0.3,0.8,1.55,"827.08",107
0.3,0.8,1.6,"830.00",107
0.3,0.8,1.65,"820.09",107
0.3,0.8,1.7,"820.09",107
0.3,0.8,1.75,"820.09",107
0.3,0.8,1.8,"799.77",107
0.3,0.8,1.85,"812.18",107
0.3,0.8,1.9,"812.18",107
0.3,0.8,1.95,"812.18",107
0.3,0.8,2,"801.88",107
0.35,0.1,1.1,"475.92",107
0.35,0.1,1.15,"475.76",107
0.35,0.1,1.2,"473.93",107
0.35,0.1,1.25,"472.93",107
0.35,0.1,1.3,"471.22",107
0.35,0.1,1.35,"470.08",107
0.35,0.1,1.4,"468.40",107
0.35,0.1,1.45,"467.16",107
0.35,0.1,1.5,"467.13",107
0.35,0.1,1.55,"465.70",107
0.35,0.1,1.6,"465.87",107
0.35,0.1,1.65,"465.30",107
0.35,0.1,1.7,"465.30",107
0.35,0.1,1.75,"465.30",107
0.35,0.1,1.8,"464.12",107
0.35,0.1,1.85,"464.85",107
0.35,0.1,1.9,"464.85",107
0.35,0.1,1.95,"464.85",107
0.35,0.1,2,"464.25",107
0.35,0.15,1.1,"501.46",107
0.35,0.15,1.15,"501.22",107
0.35,0.15,1.2,"498.35",107
0.35,0.15,1.25,"496.78",107
0.35,0.15,1.3,"494.41",107
0.35,0.15,1.35,"492.62",107
0.35,0.15,1.4,"490.00",107
0.35,0.15,1.45,"488.07",107
0.35,0.15,1.5,"488.03",107
0.35,0.15,1.55,"485.81",107
0.35,0.15,1.6,"486.06",107
0.35,0.15,1.65,"485.18",107
0.35,0.15,1.7,"485.18",107
0.35,0.15,1.75,"485.18",107
0.35,0.15,1.8,"483.35",107
0.35,0.15,1.85,"484.48",107
0.35,0.15,1.9,"484.48",107
0.35,0.15,1.95,"484.48",107
0.35,0.15,2,"483.55",107
0.35,0.2,1.1,"527.88",107
0.35,0.2,1.15,"527.55",107
0.35,0.2,1.2,"523.56",107
0.35,0.2,1.25,"521.39",107
0.35,0.2,1.3,"518.48",107
0.35,0.2,1.35,"516.00",107
0.35,0.2,1.4,"512.38",107
0.35,0.2,1.45,"509.71",107
